frame_index,wall_clock_us
0,1787219221276361
1,1787219221285610
2,1787219221306986
3,1787219221340096
4,1787219221371755
5,1787219221404425
6,1787219221433142
7,1787219221468044
8,1787219221516107
9,1787219221548089
10,1787219221582798
11,1787219221611782
12,1787219221646462
13,1787219221679260
14,1787219221710003
15,1787219221740280
16,1787219221772327
17,1787219221804068
18,1787219221835260
19,1787219221867535
20,1787219221915991
21,1787219221947995
22,1787219221976877
23,1787219222012178
24,1787219222044404
25,1787219222075563
26,1787219222107035
27,1787219222139067
28,1787219222171035
29,1787219222203787
30,1787219222235721
31,1787219222266893
32,1787219222314461
33,1787219222347618
34,1787219222379383
35,1787219222412262
36,1787219222444412
37,1787219222476138
38,1787219222507118
39,1787219222539185
40,1787219222571103
41,1787219222603702
42,1787219222635271
43,1787219222667238
44,1787219222715311
45,1787219222747373
46,1787219222779491
47,1787219222812247
48,1787219222845066
49,1787219222875200
50,1787219222908486
51,1787219222939156
52,1787219222971038
53,1787219223003468
54,1787219223033912
55,1787219223067161
56,1787219223114754
57,1787219223146674
58,1787219223178691
59,1787219223211196
60,1787219223242323
61,1787219223274925
62,1787219223307603
63,1787219223339229
64,1787219223371058
65,1787219223403521
66,1787219223434237
67,1787219223467296
68,1787219223515574
69,1787219223548491
70,1787219223579919
71,1787219223610632
72,1787219223643137
73,1787219223671057
74,1787219223707472
75,1787219223739339
76,1787219223769620
77,1787219223802977
78,1787219223835892
79,1787219223867421
80,1787219223914742
81,1787219223947574
82,1787219223979004
83,1787219224011116
84,1787219224044828
85,1787219224076019
86,1787219224107261
87,1787219224139099
88,1787219224171243
89,1787219224200843
90,1787219224234732
91,1787219224267285
92,1787219224315308
93,1787219224347396
94,1787219224379356
95,1787219224410399
96,1787219224442845
97,1787219224474623
98,1787219224506496
99,1787219224538535
100,1787219224570648
101,1787219224603353
102,1787219224635714
103,1787219224667969
104,1787219224715256
105,1787219224748584
106,1787219224778804
107,1787219224810447
108,1787219224841262
109,1787219224874758
110,1787219224907203
111,1787219224938735
112,1787219224970655
113,1787219225003248
114,1787219225035339
115,1787219225068605
116,1787219225115265
117,1787219225149415
118,1787219225179522
119,1787219225211570
120,1787219225243804
121,1787219225275359
122,1787219225307303
123,1787219225338977
124,1787219225371153
125,1787219225403468
126,1787219225434777
127,1787219225466712
128,1787219225514971
129,1787219225547143
130,1787219225578606
131,1787219225611147
132,1787219225642859
133,1787219225675281
134,1787219225703023
135,1787219225739319
136,1787219225771488
137,1787219225802902
138,1787219225835128
139,1787219225867543
140,1787219225915213
141,1787219225946424
142,1787219225978704
143,1787219226011230
144,1787219226043531
145,1787219226075215
146,1787219226106702
147,1787219226138824
148,1787219226170706
149,1787219226203253
150,1787219226235288
151,1787219226266680
152,1787219226314667
153,1787219226346595
154,1787219226379704
155,1787219226411012
156,1787219226443766
157,1787219226475733
158,1787219226507238
159,1787219226539320
160,1787219226568699
161,1787219226603027
162,1787219226634748
163,1787219226665097
164,1787219226714393
165,1787219226747468
166,1787219226779430
167,1787219226811533
168,1787219226842327
169,1787219226875047
170,1787219226906622
171,1787219226939040
172,1787219226971726
173,1787219227003873
174,1787219227035067
175,1787219227067895
176,1787219227114789
177,1787219227146539
178,1787219227178563
179,1787219227211209
180,1787219227243266
181,1787219227274602
182,1787219227307367
183,1787219227339786
184,1787219227370888
185,1787219227403646
186,1787219227435676
187,1787219227468780
188,1787219227515082
189,1787219227545380
190,1787219227579289
191,1787219227610924
192,1787219227643008
193,1787219227673039
194,1787219227704630
195,1787219227739123
196,1787219227770219
197,1787219227803835
198,1787219227835797
199,1787219227867608
200,1787219227915536
201,1787219227947553
202,1787219227979549
203,1787219228011325
204,1787219228043523
205,1787219228075655
206,1787219228107157
207,1787219228139301
208,1787219228171368
209,1787219228204945
210,1787219228236763
211,1787219228267943
212,1787219228318045
213,1787219228347017
