# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
148,1572892629,0.7549,-0.3604,0.6611,-0.43,7.01,17.50
149,1572897628,0.7588,-0.3711,0.6675,-1.83,5.79,15.30
150,1572902629,0.7656,-0.3789,0.6743,-2.99,4.57,13.35
151,1572907628,0.7729,-0.3750,0.6768,-3.66,3.41,11.28
152,1572912629,0.7852,-0.3716,0.6782,-3.54,2.38,9.33
153,1572917628,0.7979,-0.3735,0.6758,-2.80,1.22,7.50
154,1572922631,0.8120,-0.3662,0.6763,-1.22,0.55,6.04
155,1572927680,0.8232,-0.3628,0.6772,1.34,-0.43,4.70
156,1572932629,0.8374,-0.3662,0.6772,4.39,-1.04,3.41
157,1572937628,0.8555,-0.3618,0.6719,7.80,-1.46,2.56
158,1572942631,0.8682,-0.3599,0.6592,11.46,-1.89,2.07
159,1572947627,0.8755,-0.3589,0.6587,14.76,-2.07,1.59
160,1572952629,0.8726,-0.3501,0.6519,17.20,-2.13,1.22
161,1572957628,0.8750,-0.3433,0.6416,18.78,-2.56,0.85
162,1572962629,0.8726,-0.3350,0.6367,19.33,-2.56,0.49
163,1572967627,0.8779,-0.3335,0.6318,18.96,-2.44,0.18
164,1572972631,0.8755,-0.3379,0.6309,17.62,-2.62,-0.06
165,1572977788,0.8682,-0.3296,0.6143,15.85,-2.44,-0.30
166,1572982631,0.8584,-0.3267,0.6089,13.60,-2.44,-0.55
167,1572987628,0.8589,-0.3174,0.6050,10.91,-2.68,-0.85
168,1572992631,0.8521,-0.3105,0.6025,8.05,-2.87,-1.10
169,1572997627,0.8511,-0.2969,0.5879,5.43,-2.80,-1.28
170,1573002629,0.8467,-0.2939,0.5732,3.23,-2.93,-1.28
171,1573007628,0.8486,-0.2925,0.5811,1.71,-2.87,-1.22
172,1573012629,0.8506,-0.2974,0.5786,0.73,-2.80,-1.04
173,1573017627,0.8413,-0.2925,0.5791,0.55,-2.50,-0.61
174,1573022629,0.8408,-0.2832,0.5781,0.91,-2.20,-0.30
175,1573027629,0.8462,-0.2871,0.5737,1.71,-2.01,0.18
176,1573032631,0.8438,-0.2861,0.5659,2.74,-1.95,0.61
177,1573037629,0.8452,-0.2852,0.5693,3.90,-1.59,1.16
178,1573042630,0.8384,-0.2837,0.5747,5.12,-1.34,1.59
179,1573047629,0.8438,-0.2783,0.5664,5.73,-1.10,2.01
180,1573052630,0.8418,-0.2778,0.5688,6.04,-1.10,2.44
181,1573057838,0.8364,-0.2832,0.5669,6.10,-0.73,2.74
182,1573062629,0.8330,-0.2788,0.5679,5.79,-0.43,3.17
183,1573067628,0.8286,-0.2793,0.5776,5.49,0.00,3.54
184,1573072629,0.8359,-0.2871,0.5825,5.55,0.49,3.90
185,1573077629,0.8413,-0.2896,0.5771,6.04,0.98,4.39
186,1573082629,0.8394,-0.2896,0.5693,6.77,1.22,4.88
187,1573087628,0.8320,-0.2930,0.5771,7.26,1.52,5.18
188,1573092629,0.8257,-0.2910,0.5820,7.13,1.59,5.37
189,1573097627,0.8218,-0.2876,0.5864,6.59,1.83,5.43
190,1573102629,0.8164,-0.2910,0.5874,5.43,1.77,5.43
191,1573107628,0.8101,-0.2900,0.5830,4.33,1.77,5.30
192,1573112630,0.8086,-0.2905,0.5811,3.11,1.59,5.12
193,1573117628,0.8110,-0.2935,0.5874,2.01,1.65,5.00
194,1573122630,0.8184,-0.3032,0.5898,1.04,1.52,4.94
195,1573127629,0.8232,-0.3018,0.6016,0.24,1.59,4.88
196,1573132629,0.8252,-0.3013,0.5938,-0.73,1.52,4.82
197,1573137628,0.8179,-0.3047,0.6016,-1.65,1.28,4.63
198,1573142629,0.8218,-0.3032,0.6050,-2.44,1.22,4.51
199,1573147629,0.8306,-0.3047,0.6084,-2.93,1.16,4.39
200,1573152629,0.8330,-0.3130,0.6104,-2.99,0.85,4.21
201,1573157628,0.8398,-0.3154,0.6128,-2.80,0.79,4.09
202,1573162629,0.8350,-0.3145,0.6089,-2.44,0.43,3.90
203,1573167629,0.8350,-0.3145,0.6147,-2.01,0.24,3.78
204,1573172629,0.8379,-0.3066,0.6108,-1.65,-0.12,3.78
205,1573177629,0.8384,-0.3071,0.6113,-1.34,-0.30,3.48
206,1573182629,0.8413,-0.3047,0.6030,-1.16,-0.49,3.41
207,1573187629,0.8452,-0.3052,0.6030,-0.79,-0.43,3.48
208,1573192628,0.8477,-0.3062,0.6060,-0.30,-0.67,3.48
209,1573197631,0.8457,-0.3013,0.6011,0.18,-0.67,3.66
210,1573202629,0.8423,-0.2979,0.5991,0.67,-0.79,3.84
211,1573207629,0.8433,-0.2925,0.5981,1.04,-0.67,4.02
212,1573212629,0.8447,-0.2944,0.6006,1.16,-0.73,4.15
213,1573217628,0.8369,-0.2900,0.5942,1.28,-0.67,4.27
214,1573222629,0.8354,-0.2915,0.5933,0.98,-0.61,4.45
215,1573227629,0.8379,-0.2915,0.5908,0.55,-0.61,4.57
216,1573232629,0.8296,-0.2891,0.5981,-0.18,-0.73,4.63
217,1573237628,0.8237,-0.2896,0.5977,-1.10,-0.85,4.51
218,1573242629,0.8223,-0.2876,0.6030,-2.32,-0.85,4.39
219,1573247914,0.8257,-0.2876,0.5972,-3.41,-0.73,4.27
220,1573252629,0.8340,-0.2915,0.6030,-4.33,-0.91,4.27
221,1573257632,0.8330,-0.2969,0.6040,-4.88,-0.98,4.27
222,1573262630,0.8369,-0.2974,0.6162,-5.24,-0.98,4.33
223,1573267629,0.8379,-0.3018,0.6177,-5.43,-0.98,4.15
224,1573272629,0.8447,-0.2993,0.6172,-5.67,-0.85,4.15
225,1573277628,0.8428,-0.2993,0.6201,-5.67,-0.98,3.96
226,1573282629,0.8359,-0.3091,0.6367,-5.49,-0.79,3.72
227,1573287630,0.8394,-0.3101,0.6304,-4.82,-0.85,3.48
228,1573292629,0.8413,-0.3130,0.6240,-3.72,-0.85,3.17
229,1573297628,0.8364,-0.3071,0.6304,-2.32,-0.85,2.99
230,1573302629,0.8384,-0.3101,0.6323,-0.85,-0.91,2.68
231,1573307629,0.8447,-0.3066,0.6343,0.61,-1.04,2.26
232,1573312629,0.8442,-0.3062,0.6304,2.07,-1.04,1.83
233,1573317628,0.8379,-0.3052,0.6279,3.23,-1.10,1.46
234,1573322629,0.8413,-0.3027,0.6279,4.21,-1.04,1.16
235,1573327629,0.8418,-0.2979,0.6274,4.76,-1.10,0.79
236,1573332629,0.8481,-0.2979,0.6245,5.18,-1.04,0.55
237,1573337628,0.8525,-0.2925,0.6304,5.37,-1.04,0.37
238,1573342629,0.8555,-0.2886,0.6274,5.06,-0.91,0.12
239,1573347627,0.8530,-0.2817,0.6274,4.51,-0.98,-0.24
240,1573352631,0.8462,-0.2842,0.6270,3.60,-0.91,-0.61
241,1573357629,0.8501,-0.2842,0.6304,2.50,-0.85,-0.98
242,1573362628,0.8555,-0.2871,0.6309,1.16,-0.91,-1.34
243,1573367629,0.8550,-0.2930,0.6338,-0.67,-1.04,-1.77
244,1573372627,0.8525,-0.2935,0.6387,-2.93,-1.16,-2.26
245,1573377627,0.8486,-0.2910,0.6387,-5.98,-1.34,-2.80
246,1573382631,0.8555,-0.2925,0.6353,-9.88,-1.77,-3.54
247,1573387863,0.8540,-0.2974,0.6426,-14.63,-2.01,-4.33
248,1573392629,0.8550,-0.2925,0.6362,-20.55,-2.38,-5.00
249,1573397630,0.8657,-0.2837,0.6260,-27.38,-2.93,-5.73
250,1573402629,0.8682,-0.2778,0.6274,-35.24,-3.41,-6.83
251,1573407628,0.8574,-0.2754,0.6372,-44.15,-3.78,-7.80
252,1573412629,0.8364,-0.2793,0.6655,-53.66,-4.21,-8.66
253,1573417629,0.8179,-0.2808,0.6890,-63.41,-4.33,-9.57
254,1573422629,0.8076,-0.2783,0.7129,-72.38,-4.27,-10.30
255,1573427628,0.7979,-0.2690,0.7085,-79.70,-4.21,-10.85
256,1573432629,0.7905,-0.2598,0.7021,-84.33,-4.21,-11.52
257,1573437629,0.7998,-0.2622,0.7012,-85.61,-4.57,-11.83
258,1573442629,0.8140,-0.2725,0.6934,-83.41,-5.00,-11.95
259,1573447629,0.8169,-0.2798,0.6724,-78.17,-5.49,-11.77
260,1573452629,0.8257,-0.2905,0.6699,-70.37,-6.10,-11.22
261,1573457629,0.8247,-0.2998,0.6582,-60.79,-6.83,-10.49
262,1573462630,0.8281,-0.3110,0.6499,-50.49,-7.56,-9.70
263,1573467895,0.8364,-0.3218,0.6367,-40.49,-8.54,-8.60
264,1573472629,0.8330,-0.3276,0.6309,-31.83,-9.51,-7.50
265,1573477629,0.8257,-0.3149,0.6357,-24.94,-10.37,-6.52
266,1573482629,0.8228,-0.2935,0.6387,-20.30,-11.10,-5.61
267,1573487628,0.8169,-0.2783,0.6348,-17.87,-11.89,-5.12
268,1573492630,0.8213,-0.2588,0.6265,-17.68,-12.68,-4.70
269,1573497629,0.8262,-0.2476,0.6318,-19.21,-13.29,-4.57
270,1573502629,0.8320,-0.2417,0.6250,-22.20,-13.78,-4.27
271,1573507628,0.8359,-0.2344,0.6030,-25.98,-14.27,-4.02
272,1573512629,0.8369,-0.2349,0.5889,-30.43,-15.06,-3.72
273,1573517627,0.8325,-0.2363,0.5864,-35.37,-15.37,-3.54
274,1573522629,0.8198,-0.2495,0.5806,-40.18,-15.73,-3.05
275,1573527629,0.8125,-0.2568,0.5767,-45.06,-16.16,-2.38
276,1573532629,0.8057,-0.2505,0.5596,-49.70,-16.52,-1.65
277,1573537628,0.7993,-0.2568,0.5503,-53.90,-16.83,-0.79
278,1573542629,0.7983,-0.2617,0.5342,-57.62,-17.44,0.12
279,1573547629,0.7910,-0.2705,0.5132,-60.43,-17.93,1.28
280,1573552629,0.7949,-0.2798,0.5073,-62.44,-18.48,2.56
281,1573557628,0.7935,-0.2778,0.4917,-63.84,-18.96,3.90
282,1573562629,0.7949,-0.2783,0.4692,-64.45,-19.57,5.24
283,1573567629,0.8022,-0.2778,0.4619,-64.63,-20.06,6.83
284,1573572629,0.7979,-0.2705,0.4487,-64.45,-20.61,8.23
285,1573577628,0.8047,-0.2729,0.4526,-64.02,-21.04,9.63
286,1573582629,0.8032,-0.2710,0.4502,-63.48,-21.28,11.04
287,1573587629,0.8110,-0.2676,0.4478,-62.80,-21.46,12.50
288,1573592629,0.8164,-0.2627,0.4434,-61.95,-21.46,13.90
289,1573597750,0.8223,-0.2603,0.4385,-60.85,-21.40,15.00
290,1573602630,0.8247,-0.2598,0.4209,-59.57,-21.16,16.16
291,1573607629,0.8267,-0.2607,0.4160,-58.60,-20.79,17.13
292,1573612629,0.8164,-0.2715,0.4160,-57.62,-20.43,18.05
293,1573617628,0.8120,-0.2861,0.4292,-56.95,-19.94,19.02
294,1573622629,0.8018,-0.2993,0.4478,-56.46,-19.21,20.00
295,1573627629,0.7969,-0.3076,0.4512,-56.16,-18.35,21.22
296,1573632629,0.7886,-0.3149,0.4600,-55.67,-17.38,22.38
297,1573637628,0.7930,-0.3237,0.4717,-54.76,-16.34,23.66
298,1573642629,0.7837,-0.3247,0.4663,-53.23,-15.24,24.94
299,1573647629,0.7871,-0.3213,0.4473,-50.67,-14.33,26.22
300,1573652629,0.8013,-0.3208,0.4346,-47.01,-13.60,27.50
301,1573657628,0.8208,-0.3271,0.4287,-42.62,-12.80,28.78
302,1573662629,0.8267,-0.3296,0.4224,-37.32,-12.20,30.12
303,1573667801,0.8242,-0.3408,0.4331,-31.46,-11.46,31.40
304,1573672629,0.8208,-0.3394,0.4365,-25.06,-10.73,32.74
305,1573677629,0.8232,-0.3491,0.4336,-18.29,-9.76,33.90
306,1573682629,0.8281,-0.3530,0.4346,-11.40,-8.66,34.88
307,1573687629,0.8354,-0.3594,0.4429,-4.39,-7.68,36.10
308,1573692628,0.8374,-0.3721,0.4385,2.74,-6.52,37.01
309,1573697629,0.8379,-0.3848,0.4390,9.39,-5.49,38.05
310,1573702628,0.8335,-0.4009,0.4434,15.85,-4.45,39.02
311,1573707629,0.8262,-0.4160,0.4341,21.83,-3.54,39.76
312,1573712629,0.8228,-0.4233,0.4287,27.13,-2.44,40.61
313,1573717629,0.8379,-0.4233,0.4492,31.77,-1.34,41.22
314,1573722629,0.8315,-0.4360,0.4658,35.79,0.00,41.71
315,1573727629,0.8301,-0.4458,0.4663,39.45,1.28,42.07
316,1573732627,0.8340,-0.4434,0.4629,42.44,2.74,42.26
317,1573737629,0.8281,-0.4438,0.4551,45.24,4.09,42.13
318,1573742628,0.8203,-0.4355,0.4482,47.68,5.30,41.71
319,1573747629,0.8208,-0.4424,0.4404,49.82,6.40,41.10
320,1573752629,0.8110,-0.4478,0.4507,51.40,7.56,40.43
321,1573757629,0.8110,-0.4639,0.4502,52.62,8.41,39.63
322,1573762627,0.8086,-0.4868,0.4629,53.17,9.63,38.84
323,1573767627,0.8086,-0.5078,0.4717,53.23,10.85,38.11
324,1573772627,0.8130,-0.5151,0.4707,53.17,11.89,37.32
325,1573777629,0.8135,-0.5215,0.4624,52.87,12.68,36.46
326,1573782629,0.8174,-0.5146,0.4590,52.38,13.48,35.49
327,1573787627,0.8203,-0.5200,0.4414,51.77,14.15,34.39
328,1573792627,0.8164,-0.5249,0.4316,50.98,14.27,33.29
329,1573797935,0.8101,-0.5254,0.4302,49.76,14.39,32.07
330,1573802629,0.8032,-0.5244,0.4380,47.80,14.45,30.79
331,1573807629,0.7979,-0.5195,0.4438,45.30,14.45,29.45
332,1573812629,0.7964,-0.5142,0.4531,42.32,14.45,27.99
333,1573817628,0.7871,-0.5068,0.4692,38.78,14.27,26.52
334,1573822629,0.7715,-0.5122,0.4814,35.06,14.39,24.88
335,1573827630,0.7661,-0.5044,0.4839,31.83,14.51,23.35
336,1573832629,0.7749,-0.5103,0.4707,29.09,14.27,21.95
337,1573837628,0.7910,-0.5322,0.4512,27.13,13.90,20.67
338,1573842629,0.8086,-0.5537,0.4414,25.73,13.17,19.51
339,1573847629,0.8105,-0.5781,0.4458,24.51,12.44,18.60
340,1573852627,0.8115,-0.5972,0.4600,22.93,11.71,18.05
341,1573857629,0.8188,-0.5947,0.4702,20.79,10.79,17.38
342,1573862629,0.8125,-0.5923,0.4722,18.05,10.06,16.40
343,1573867629,0.8135,-0.5815,0.4766,14.70,9.21,15.37
344,1573872629,0.8174,-0.5854,0.4927,10.37,8.35,14.15
345,1573877629,0.7832,-0.5767,0.4932,5.55,7.62,12.87
346,1573882628,0.7915,-0.5894,0.4863,0.24,6.71,11.34
347,1573887631,0.7886,-0.5850,0.4990,-5.91,5.67,10.00
348,1573892627,0.7661,-0.5801,0.5029,-12.74,4.51,8.48
349,1573897629,0.7471,-0.5596,0.5146,-20.18,3.35,7.01
350,1573902628,0.7407,-0.5327,0.5078,-27.44,2.26,5.12
351,1573907631,0.7207,-0.5264,0.5430,-34.57,1.16,3.54
352,1573912627,0.7046,-0.5122,0.5244,-40.18,0.67,2.20
353,1573917629,0.7798,-0.4814,0.4434,-45.73,-0.61,0.55
354,1573922628,0.7529,-0.5039,0.5273,-50.79,-1.95,-0.91
355,1573927629,0.7676,-0.5322,0.4971,-54.57,-2.87,-1.83
356,1573932628,0.7178,-0.5811,0.5591,-57.01,-3.72,-2.07
357,1573937629,0.7632,-0.5029,0.4888,-57.50,-4.33,-2.20
358,1573942628,0.8047,-0.4951,0.4707,-57.38,-5.12,-2.74
359,1573947629,0.7163,-0.6138,0.5132,-56.52,-5.79,-2.80
360,1573952629,0.7993,-0.5464,0.4541,-54.63,-6.40,-2.32
361,1573957629,0.7847,-0.5063,0.4297,-53.23,-7.13,-2.32
362,1573962628,0.7427,-0.5015,0.4399,-51.95,-7.87,-2.38
363,1573967627,0.6812,-0.4946,0.4775,-49.15,-7.80,-2.20
364,1573972627,0.7461,-0.4692,0.4917,-44.94,-7.50,-1.71
365,1573977627,0.8232,-0.4473,0.3965,-39.76,-7.32,-1.22
366,1573982627,0.8325,-0.4727,0.3779,-35.12,-7.68,-0.85
367,1573987632,0.8623,-0.4580,0.3545,-31.22,-7.93,-0.30
368,1573992629,0.8101,-0.4590,0.3643,-27.99,-7.56,-0.06
369,1573997629,0.7354,-0.5073,0.4038,-25.55,-7.13,0.37
370,1574002916,0.7974,-0.6284,0.3735,-23.66,-6.28,0.61
371,1574007629,0.8423,-0.6475,0.3281,-23.60,-5.61,0.67
372,1574012627,0.9292,-0.6025,0.2554,-25.98,-4.39,-0.61
373,1574017643,0.8643,-0.5562,0.2612,-31.04,-3.54,-2.38
