# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
72,1420092627,0.4360,0.9282,0.2646,-0.67,8.11,0.55
73,1420097627,0.4424,0.9341,0.2578,-1.40,7.01,1.34
74,1420102627,0.4453,0.9385,0.2505,-2.13,6.04,2.38
75,1420107697,0.4443,0.9463,0.2432,-2.99,5.55,3.72
76,1420112627,0.4419,0.9458,0.2451,-3.60,5.43,5.06
77,1420117627,0.4404,0.9565,0.2441,-3.96,5.61,6.40
78,1420122692,0.4492,0.9639,0.2524,-3.60,5.85,7.62
79,1420127628,0.4497,0.9678,0.2632,-2.80,6.65,8.84
80,1420132630,0.4556,0.9668,0.2617,-1.40,7.56,9.94
81,1420137627,0.4526,0.9600,0.2695,0.12,8.54,10.91
82,1420142627,0.4512,0.9590,0.2686,1.77,9.51,12.01
83,1420147627,0.4463,0.9546,0.2544,3.41,10.67,13.17
84,1420152631,0.4341,0.9341,0.2534,4.45,11.34,14.33
85,1420157628,0.4253,0.9238,0.2495,5.00,11.52,15.73
86,1420162627,0.4189,0.9194,0.2529,5.18,11.40,17.20
87,1420167686,0.4209,0.9229,0.2529,5.00,10.73,18.72
88,1420172629,0.4209,0.9229,0.2627,4.02,10.00,20.06
89,1420177627,0.4204,0.9282,0.2676,2.44,8.84,21.34
90,1420182627,0.4287,0.9297,0.2783,-0.24,7.68,22.50
91,1420187629,0.4351,0.9243,0.2812,-3.60,6.71,23.29
92,1420192628,0.4370,0.9243,0.2676,-7.68,5.55,23.96
93,1420197633,0.4429,0.9336,0.2603,-12.01,4.51,24.51
94,1420202628,0.4263,0.9336,0.2642,-16.10,3.78,25.06
95,1420207628,0.4180,0.9272,0.2559,-19.39,3.11,25.73
96,1420212629,0.4072,0.9214,0.2402,-21.89,2.44,26.65
97,1420217628,0.4053,0.9180,0.2417,-23.54,1.95,27.93
98,1420222629,0.4033,0.9170,0.2363,-24.09,1.65,29.15
99,1420227628,0.4072,0.9214,0.2383,-23.72,1.16,30.37
100,1420232627,0.4043,0.9111,0.2373,-22.50,1.04,31.34
101,1420237631,0.3960,0.9097,0.2451,-20.43,0.98,32.13
102,1420242630,0.3877,0.8970,0.2505,-17.99,1.04,32.62
103,1420247760,0.3848,0.8818,0.2568,-15.49,0.73,32.93
104,1420252629,0.3940,0.8711,0.2534,-12.80,0.37,32.99
105,1420257628,0.3970,0.8623,0.2661,-10.49,-0.12,32.99
106,1420262630,0.3960,0.8550,0.2627,-8.23,-0.91,32.80
107,1420267630,0.3999,0.8447,0.2695,-6.40,-1.65,32.50
108,1420272629,0.3916,0.8330,0.2769,-5.00,-2.56,32.07
109,1420277629,0.3901,0.8301,0.2734,-4.15,-3.35,31.65
110,1420282977,0.3872,0.8306,0.2744,-3.72,-4.09,30.91
111,1420287629,0.3911,0.8330,0.2852,-3.90,-5.06,30.24
112,1420292652,0.3921,0.8359,0.2876,-4.57,-5.98,29.63
113,1420297630,0.3853,0.8389,0.2944,-5.73,-6.77,28.84
114,1420302629,0.3838,0.8413,0.2959,-7.44,-7.62,28.05
115,1420307629,0.3828,0.8506,0.3008,-9.57,-8.60,26.95
116,1420312628,0.3765,0.8550,0.3096,-12.13,-9.51,25.79
117,1420317629,0.3682,0.8633,0.3105,-14.82,-10.55,24.15
118,1420322629,0.3652,0.8584,0.3237,-17.50,-11.89,22.13
119,1420327629,0.3789,0.8555,0.3022,-19.51,-13.78,19.70
120,1420332628,0.3999,0.8687,0.3398,-20.98,-15.91,16.46
121,1420337629,0.4292,0.8335,0.3765,-21.40,-17.87,12.74
122,1420342629,0.4448,0.8213,0.3457,-21.34,-19.27,9.39
123,1420347629,0.4663,0.8047,0.3237,-21.22,-19.76,6.10
124,1420352667,0.4697,0.8081,0.3008,-21.10,-19.39,3.48
125,1420357629,0.4546,0.8306,0.2754,-20.79,-18.60,1.28
126,1420362627,0.4370,0.8335,0.2695,-19.82,-17.44,-0.91
127,1420367631,0.4150,0.8228,0.2920,-18.11,-16.10,-2.74
128,1420372628,0.4072,0.8394,0.3018,-15.73,-14.57,-4.39
129,1420377627,0.4185,0.9150,0.3286,-13.48,-12.38,-6.83
130,1420382627,0.4087,0.8745,0.2915,-11.71,-9.88,-10.00
131,1420387629,0.3804,0.8105,0.2695,-10.79,-7.74,-12.26
132,1420392628,0.3721,0.8267,0.2520,-9.94,-6.22,-14.15
133,1420397629,0.3652,0.8286,0.2529,-8.78,-4.51,-15.61
134,1420402627,0.3608,0.8555,0.2476,-7.01,-2.80,-16.83
135,1420407631,0.3535,0.8687,0.2368,-5.30,-1.04,-17.80
136,1420412628,0.3330,0.8721,0.2319,-3.17,0.79,-18.60
137,1420417629,0.3047,0.8867,0.2290,-1.22,2.44,-19.02
138,1420422628,0.2856,0.8877,0.2266,0.73,4.09,-19.51
139,1420427629,0.2764,0.8979,0.2173,2.32,5.91,-19.82
140,1420432629,0.2729,0.9009,0.2339,3.41,7.44,-20.30
141,1420437629,0.2861,0.9092,0.2373,4.33,8.72,-20.73
142,1420442629,0.2979,0.9209,0.2437,5.00,9.82,-21.28
143,1420447629,0.2988,0.9297,0.2407,5.43,10.73,-21.77
144,1420452748,0.2905,0.9380,0.2373,5.79,11.59,-22.20
145,1420457631,0.2852,0.9429,0.2246,6.04,12.20,-22.32
146,1420462628,0.2754,0.9434,0.2231,6.28,12.50,-22.13
147,1420468143,0.2661,0.9478,0.2197,6.46,12.32,-21.71
148,1420472629,0.2524,0.9619,0.2217,6.77,12.07,-21.10
149,1420477628,0.2432,0.9746,0.2256,7.20,11.46,-20.43
150,1420482631,0.2275,0.9692,0.2266,7.93,10.73,-19.82
151,1420487628,0.2266,0.9590,0.2368,8.96,9.88,-19.09
152,1420492627,0.2188,0.9683,0.2397,10.12,9.21,-18.35
153,1420497627,0.2041,0.9976,0.2412,11.65,8.60,-18.05
154,1420502627,0.1953,0.9971,0.2461,12.93,8.29,-17.99
155,1420507629,0.1816,0.9673,0.2407,14.02,8.41,-17.68
156,1420512627,0.1660,0.9551,0.2251,14.57,8.41,-17.07
157,1420517627,0.1450,0.9473,0.2134,14.09,8.60,-16.34
158,1420522631,0.1528,0.9409,0.2134,12.38,8.72,-15.37
159,1420527629,0.1641,0.9360,0.2061,10.18,8.66,-14.57
160,1420532682,0.1680,0.9399,0.2139,7.80,8.60,-13.72
161,1420537628,0.1807,0.9404,0.2061,5.98,8.17,-13.11
162,1420542627,0.1899,0.9316,0.2090,5.49,7.74,-12.26
163,1420547631,0.1777,0.9243,0.2075,6.22,7.26,-11.59
164,1420552629,0.1704,0.9199,0.1997,8.17,6.71,-11.04
165,1420557628,0.1787,0.8984,0.1855,10.98,6.22,-10.79
166,1420562695,0.1909,0.8726,0.1895,14.33,5.98,-10.79
167,1420567635,0.2065,0.8511,0.1816,17.99,5.55,-11.04
168,1420572628,0.2280,0.8359,0.1860,21.77,5.49,-11.71
169,1420578120,0.2505,0.8418,0.2007,25.12,5.85,-12.56
170,1420582629,0.2676,0.8447,0.1958,27.80,5.61,-14.09
171,1420587629,0.2622,0.8354,0.1978,29.51,5.67,-15.49
172,1420592627,0.2427,0.8374,0.2012,30.00,5.91,-16.89
173,1420597628,0.2197,0.8389,0.1973,29.45,6.40,-18.35
174,1420602629,0.2314,0.8350,0.2056,28.05,6.83,-19.70
175,1420607628,0.2568,0.8462,0.2085,25.85,7.44,-21.16
176,1420612631,0.2778,0.8462,0.2163,23.54,7.99,-22.68
177,1420617628,0.2910,0.8481,0.2212,21.22,8.35,-24.33
178,1420622629,0.2983,0.8560,0.2300,19.45,8.90,-25.98
179,1420627628,0.2988,0.8525,0.2275,18.41,9.51,-27.38
180,1420632629,0.2983,0.8521,0.2319,17.99,9.94,-28.90
181,1420637628,0.2910,0.8613,0.2202,18.29,10.61,-30.30
182,1420642629,0.2871,0.8652,0.2266,18.96,11.28,-31.89
183,1420647629,0.2793,0.8682,0.2378,19.82,11.83,-33.29
184,1420652628,0.2627,0.8882,0.2388,20.61,12.68,-34.63
185,1420657655,0.2495,0.9097,0.2480,20.79,13.17,-35.85
186,1420662628,0.2451,0.9360,0.2617,20.49,13.84,-36.65
187,1420667627,0.2373,0.9668,0.2783,19.21,14.27,-37.26
188,1420672629,0.2246,0.9937,0.2964,17.38,14.45,-37.56
189,1420677627,0.2109,1.0249,0.2983,14.88,14.45,-37.32
190,1420682627,0.2124,1.0532,0.2988,12.07,14.39,-36.83
191,1420687627,0.2124,1.0781,0.3125,9.39,14.27,-35.85
192,1420692629,0.2095,1.1035,0.3179,6.89,13.66,-34.63
193,1420697627,0.2109,1.1216,0.3252,5.12,13.23,-33.11
194,1420702627,0.2397,1.1343,0.3438,4.70,12.50,-31.46
195,1420707627,0.2729,1.1484,0.3589,5.73,11.83,-29.82
196,1420712627,0.2949,1.1660,0.3838,7.93,11.28,-28.11
197,1420718348,0.2998,1.1880,0.4004,11.95,10.12,-25.91
198,1420722629,0.3115,1.2002,0.4150,15.30,9.33,-24.39
199,1420727627,0.3267,1.2222,0.4326,19.88,8.54,-22.32
200,1420732629,0.3398,1.2358,0.4551,24.45,7.62,-20.43
201,1420737628,0.2236,1.2217,0.6953,29.76,6.34,-18.41
202,1420742628,0.2505,1.2178,0.6987,37.74,5.24,-16.22
203,1420747627,0.2935,1.2441,0.4736,43.72,2.50,-13.84
204,1420752629,0.3008,1.2886,0.5864,46.59,0.00,-11.34
205,1420757627,0.2969,1.3091,0.5942,47.74,-1.71,-8.54
206,1420762627,0.3096,1.3750,0.4639,47.99,-3.90,-5.85
207,1420767631,0.3389,1.3843,0.4922,47.62,-6.16,-2.99
208,1420772628,0.3628,1.3813,0.5156,46.22,-8.05,0.18
209,1420777629,0.4219,1.3970,0.4604,43.29,-10.37,3.17
210,1420782629,0.4702,1.4272,0.4541,39.39,-12.56,5.67
211,1420787627,0.4717,1.4502,0.4961,35.06,-14.57,8.23
212,1420792627,0.4761,1.4585,0.4824,31.77,-16.71,10.79
213,1420797627,0.4844,1.4800,0.4702,29.39,-18.96,13.90
214,1420802627,0.5068,1.5093,0.4849,28.78,-20.79,17.32
215,1420807627,0.5278,1.5376,0.4722,29.57,-22.80,21.22
216,1420812627,0.6729,1.4048,0.4082,31.34,-24.88,25.06
217,1420817627,0.6133,1.6558,0.4312,32.62,-26.59,28.11
218,1420822627,0.4648,1.6714,0.4229,35.43,-28.17,30.73
219,1420827627,0.6719,1.5171,0.4028,39.27,-29.57,34.76
220,1420832631,0.5928,1.4546,0.4346,41.28,-30.73,38.60
221,1420837938,0.5620,1.5586,0.4692,42.26,-32.01,42.93
222,1420842629,0.5029,1.6860,0.3931,42.56,-33.48,47.87
223,1420847629,0.5562,1.7466,0.4487,41.95,-35.18,53.48
224,1420852629,0.5327,1.7358,0.4731,38.72,-36.95,59.33
225,1420857629,0.5308,1.7383,0.4727,31.95,-39.15,65.24
226,1420862628,0.4648,1.7959,0.4976,24.45,-41.40,71.83
227,1420867627,0.4756,1.8477,0.4575,18.78,-43.11,79.09
228,1420872629,0.4893,1.8691,0.3623,15.91,-44.88,86.95
229,1420877627,0.4814,1.8599,0.3711,14.15,-46.65,94.39
230,1420882629,0.4688,1.8379,0.3628,12.74,-48.23,102.20
231,1420887630,0.4692,1.8198,0.3257,12.56,-49.94,110.00
232,1420892629,0.4629,1.7930,0.3164,13.72,-51.40,117.56
233,1420897627,0.4556,1.7529,0.3193,15.91,-52.68,125.00
234,1420902627,0.4551,1.7075,0.2949,18.48,-53.72,132.20
235,1420907627,0.4600,1.6543,0.2739,20.79,-54.82,139.09
236,1420912627,0.4761,1.6064,0.2827,22.50,-55.67,145.37
237,1420917627,0.4819,1.5542,0.2690,23.29,-56.28,151.28
238,1420922627,0.4795,1.4985,0.2559,22.68,-57.07,156.83
239,1420927628,0.4922,1.4551,0.2500,20.24,-57.74,161.65
240,1420932631,0.4980,1.4072,0.2271,15.79,-58.48,166.04
241,1420937630,0.4951,1.3604,0.1978,9.82,-59.45,169.76
242,1420942628,0.5088,1.2993,0.1685,3.90,-60.73,172.99
243,1420947629,0.5308,1.2578,0.1426,0.61,-62.07,175.98
244,1420952629,0.5430,1.2173,0.1338,0.98,-63.41,178.60
245,1420957630,0.5249,1.1587,0.1094,3.96,-64.33,180.85
246,1420962629,0.4971,1.1021,0.0723,7.93,-64.88,183.05
247,1420967627,0.4741,1.0244,0.0264,11.83,-65.61,184.82
248,1420972629,0.4536,0.9419,-0.0044,15.37,-66.16,186.22
249,1420977678,0.4360,0.8687,-0.0303,19.45,-66.52,187.32
250,1420982630,0.4126,0.7861,-0.0449,23.72,-66.46,187.80
251,1420987627,0.3857,0.6914,-0.0566,28.11,-65.73,187.93
252,1420992627,0.3525,0.5957,-0.0747,31.52,-64.76,187.62
253,1420997627,0.2881,0.4956,-0.0791,33.84,-62.87,186.95
254,1421002627,0.2109,0.3926,-0.0859,34.94,-61.28,185.98
255,1421007627,0.1626,0.2832,-0.0781,34.57,-58.78,184.39
256,1421012629,0.1138,0.1870,-0.0732,32.74,-56.04,182.44
257,1421017629,0.0698,0.0757,-0.0806,29.27,-52.87,179.63
258,1421022628,0.0791,-0.0400,-0.0874,24.88,-49.76,176.10
259,1421027629,0.1006,-0.1494,-0.0913,20.18,-46.59,171.59
260,1421032629,0.1382,-0.2393,-0.0957,15.67,-43.48,165.91
261,1421037629,0.1650,-0.3354,-0.1035,11.46,-40.18,159.09
262,1421042629,0.1729,-0.4272,-0.1206,7.74,-36.89,151.40
263,1421047629,0.1855,-0.5200,-0.1465,4.63,-33.66,142.68
264,1421052629,0.2075,-0.5962,-0.1670,2.93,-30.79,133.23
265,1421057630,0.2148,-0.6753,-0.1733,3.17,-27.80,122.80
266,1421062629,0.2002,-0.7588,-0.1812,5.67,-24.88,111.77
267,1421067627,0.1934,-0.8384,-0.1904,10.37,-21.71,100.06
268,1421072629,0.1929,-0.9102,-0.1924,16.83,-18.17,88.05
269,1421077627,0.1987,-0.9702,-0.1997,24.57,-14.51,74.76
270,1421082629,0.2202,-1.0435,-0.1958,33.29,-10.79,61.10
271,1421087629,0.1851,-1.1113,-0.1641,42.56,-6.71,46.95
272,1421092627,0.1870,-1.1631,-0.1367,50.73,-2.20,32.26
273,1421097796,0.2227,-1.2212,-0.1094,55.79,2.44,16.77
274,1421102629,0.2549,-1.2632,-0.0933,56.77,6.71,0.43
275,1421107627,0.2915,-1.3076,-0.0679,52.87,11.04,-16.65
276,1421112627,0.3418,-1.3257,-0.0405,44.76,15.24,-34.45
277,1421117672,0.3999,-1.3252,-0.0200,32.68,19.15,-53.05
278,1421122629,0.4497,-1.3242,0.0024,18.78,22.93,-72.26
279,1421127630,0.5020,-1.2974,0.0098,4.27,26.52,-91.83
280,1421132629,0.5562,-1.2490,0.0210,-10.12,30.30,-111.71
281,1421137629,0.6187,-1.1797,0.0190,-23.72,34.02,-131.59
282,1421142629,0.6387,-1.1152,0.0112,-36.16,38.05,-151.10
283,1421147629,0.6421,-1.0190,-0.0220,-46.28,42.07,-169.88
284,1421152761,0.6968,-0.8315,-0.0376,-52.80,45.91,-187.93
285,1421157630,0.6792,-0.6616,-0.0508,-53.35,49.88,-204.94
286,1421162629,0.6094,-0.5063,-0.0620,-47.80,53.78,-219.70
287,1421167627,0.4863,-0.3521,-0.0781,-37.68,57.56,-231.40
288,1421172629,0.3735,-0.1582,-0.1050,-24.21,60.79,-240.12
289,1421177629,0.3262,0.0581,-0.1172,-7.68,63.35,-246.52
290,1421182629,0.3228,0.2798,-0.1118,11.65,65.49,-250.79
291,1421187629,0.3223,0.5010,-0.0830,32.87,67.07,-253.11
292,1421192628,0.3164,0.7236,-0.0913,54.09,68.23,-253.60
293,1421197632,0.3394,0.9653,-0.1006,72.87,68.23,-252.01
294,1421202629,0.3955,1.4087,-0.0669,87.32,67.50,-248.72
295,1421207627,2.8291,7.2793,2.8550,-28.72,42.13,-198.72
296,1421212629,-0.0850,5.7368,4.5288,-135.37,2.87,-127.01
297,1421217628,0.6084,5.6831,-0.5024,-113.23,48.35,-112.20
298,1421222627,1.3618,3.9390,-1.4004,-95.49,45.00,-92.80
299,1421227627,0.7534,1.8955,2.1191,-90.00,30.24,-69.70
300,1421232629,0.5020,1.3813,0.3716,-74.76,32.13,-46.52
301,1421237628,0.6685,2.3789,-0.8164,-44.63,21.10,-27.07
302,1421242629,0.6709,3.0532,0.9375,-10.98,20.06,-10.61
303,1421247627,0.6631,2.8013,0.6831,10.61,20.85,5.12
304,1421252629,0.7368,2.3774,0.0586,9.09,11.59,21.04
305,1421257627,0.7007,2.1958,0.7959,-0.43,5.00,37.13
306,1421262630,0.6724,2.1855,0.5830,2.93,2.56,53.05
307,1421267629,0.6963,2.2744,-0.0259,18.05,-2.13,68.17
308,1421272628,0.7349,2.2847,0.2690,33.78,-5.73,82.44
309,1421277629,0.7920,2.1284,0.3408,42.01,-7.56,95.12
310,1421282690,0.8530,1.9502,0.0581,41.52,-11.28,106.71
311,1421287629,0.8623,1.8174,0.1704,33.78,-14.63,117.07
312,1421292627,0.8389,1.7100,0.2295,21.65,-16.46,126.22
313,1421297629,0.8218,1.6064,0.0586,8.54,-19.27,134.33
314,1421302629,0.8149,1.4980,0.0752,-1.71,-21.71,141.46
315,1421307627,0.7969,1.3608,0.1387,-7.20,-23.48,147.62
316,1421312627,0.7563,1.2207,0.0776,-8.11,-24.88,152.99
317,1421317627,0.7109,1.0913,0.0464,-6.28,-26.77,157.50
318,1421322629,0.6782,0.9653,0.0615,-2.93,-27.44,160.85
319,1421327629,0.6592,0.8398,0.0352,1.46,-27.99,163.23
320,1421332629,0.6372,0.7080,0.0249,6.71,-28.54,164.63
321,1421337629,0.6089,0.5747,0.0396,12.56,-28.66,165.06
322,1421342628,0.5859,0.4409,0.0327,18.48,-28.60,164.45
323,1421347629,0.5654,0.3062,0.0083,24.02,-28.60,162.87
324,1421352629,0.5400,0.1704,0.0098,28.90,-28.41,160.24
325,1421357629,0.5054,0.0337,0.0034,33.29,-28.23,156.65
326,1421362629,0.4614,-0.1079,-0.0059,37.13,-27.93,152.07
327,1421367630,0.4150,-0.2461,0.0034,40.49,-27.50,146.28
328,1421372629,0.3613,-0.3765,-0.0039,42.93,-27.01,139.51
329,1421377629,0.3433,-0.4883,-0.0210,43.84,-26.46,131.46
330,1421382629,0.3374,-0.6152,-0.0322,43.60,-26.04,122.07
331,1421387627,0.3193,-0.7324,-0.0483,41.77,-25.43,111.22
332,1421392631,0.3022,-0.8696,-0.0723,39.76,-24.51,99.27
333,1421397628,0.2900,-1.0005,-0.0669,38.41,-23.23,86.40
334,1421402627,0.2485,-1.1294,-0.0420,38.90,-21.65,72.07
335,1421407627,0.2178,-1.2568,-0.0093,41.04,-19.15,56.89
336,1421412629,0.2104,-1.3652,0.0059,43.72,-16.04,40.49
337,1421417628,0.2202,-1.4663,0.0200,45.79,-12.56,23.05
338,1421422627,0.2373,-1.5513,0.0264,46.46,-9.27,4.27
339,1421427852,0.2725,-1.6206,0.0439,45.30,-5.98,-15.49
340,1421432631,0.3159,-1.6562,0.0562,42.20,-2.99,-36.28
341,1421437628,0.3540,-1.6543,0.0679,37.93,0.24,-57.99
342,1421442629,0.3755,-1.6445,0.0654,33.17,2.99,-80.43
343,1421447628,0.3789,-1.6157,0.0737,28.60,5.37,-102.93
344,1421452629,0.3589,-1.5552,0.0776,25.06,7.87,-125.37
345,1421457628,0.3418,-1.4912,0.0801,23.48,10.00,-147.50
346,1421462629,0.3062,-1.3960,0.0747,24.02,11.52,-168.72
347,1421467629,0.2729,-1.2837,0.0688,27.01,12.80,-189.27
348,1421472629,0.2529,-1.1235,0.0737,32.56,13.29,-209.15
349,1421477627,0.2783,-0.9282,0.0801,40.06,13.35,-228.17
350,1421482629,0.2617,-0.7363,0.0776,48.05,12.80,-245.98
351,1421487628,0.2163,-0.5234,0.0845,55.06,11.65,-261.77
352,1421492629,0.1875,-0.2754,0.0820,59.57,9.82,-275.37
353,1421497627,3.7368,7.0947,0.0645,40.55,0.61,-212.01
354,1421502629,0.6436,13.0103,1.0156,-20.43,-16.22,-80.79
355,1421507628,1.1074,5.8730,1.2129,-105.85,-23.84,-26.10
356,1421512629,1.2139,0.5034,0.4990,-128.84,-25.37,4.51
357,1421517627,0.8828,-0.5825,-0.2749,-93.11,-25.73,19.09
358,1421522629,0.6211,0.6357,0.1606,-57.80,-23.90,19.21
359,1421527628,0.5664,1.5903,-0.0200,-36.22,-22.62,12.80
360,1421532627,0.7178,0.9268,-0.2783,-23.84,-25.73,4.82
361,1421537629,0.7490,-0.2070,0.1172,-13.66,-27.07,-1.40
362,1421542629,0.6953,-0.4697,0.1494,-3.72,-26.52,-6.77
363,1421547628,0.6724,0.1606,-0.1025,5.49,-27.32,-12.62
364,1421552627,0.6558,0.7881,0.0195,12.87,-28.29,-19.02
365,1421557629,0.6270,0.7876,0.1216,17.99,-28.23,-24.70
366,1421562629,0.5957,0.4536,0.0112,21.10,-29.02,-28.90
367,1421567627,0.5874,0.2944,0.0303,22.56,-29.94,-32.07
368,1421572629,0.5688,0.4561,0.0972,22.50,-30.49,-34.70
369,1421577628,0.5454,0.7114,0.0288,21.77,-31.22,-37.01
370,1421582629,0.5137,0.7920,0.0039,20.37,-32.44,-38.90
371,1421587627,0.4771,0.7109,0.0430,18.84,-33.41,-39.88
372,1421592629,0.4487,0.6240,0.0288,17.68,-34.33,-40.12
373,1421597629,0.4248,0.6382,0.0098,17.26,-35.37,-40.06
374,1421602627,0.4072,0.7041,0.0415,17.74,-36.22,-39.94
375,1421607629,0.3989,0.7344,0.0430,18.41,-36.46,-39.63
376,1421612629,0.3755,0.7095,0.0337,18.96,-37.01,-39.21
377,1421617627,0.3521,0.6587,0.0498,18.66,-37.32,-38.66
378,1421622627,0.3408,0.6343,0.0620,17.32,-37.38,-38.17
379,1421627629,0.3389,0.6421,0.0576,14.27,-37.50,-37.99
380,1421632628,0.3564,0.6445,0.0635,10.06,-37.50,-38.11
381,1421637627,0.3818,0.6299,0.0728,4.70,-37.32,-38.35
382,1421642630,0.3955,0.6084,0.0693,-1.16,-37.38,-38.96
383,1421647629,0.4121,0.5864,0.0596,-7.01,-37.20,-39.76
