frame_index,wall_clock_us
0,1787218892136442
1,1787218892145435
2,1787218892159067
3,1787218892207677
4,1787218892240014
5,1787218892271614
6,1787218892303787
7,1787218892335691
8,1787218892368502
9,1787218892399337
10,1787218892428385
11,1787218892463385
12,1787218892496930
13,1787218892528514
14,1787218892558918
15,1787218892607869
16,1787218892638953
17,1787218892671481
18,1787218892703592
19,1787218892735560
20,1787218892767023
21,1787218892799473
22,1787218892831616
23,1787218892862987
24,1787218892893854
25,1787218892928364
26,1787218892959857
27,1787218893008123
28,1787218893039176
29,1787218893072268
30,1787218893101863
31,1787218893135306
32,1787218893167409
33,1787218893198792
34,1787218893230374
35,1787218893264963
36,1787218893295112
37,1787218893327160
38,1787218893359586
39,1787218893406836
40,1787218893439128
41,1787218893470847
42,1787218893502721
43,1787218893533251
44,1787218893567109
45,1787218893598876
46,1787218893630921
47,1787218893663514
48,1787218893694702
49,1787218893726509
50,1787218893758477
51,1787218893791170
52,1787218893838715
53,1787218893871022
54,1787218893902386
55,1787218893935385
56,1787218893966981
57,1787218893998904
58,1787218894030480
59,1787218894063995
60,1787218894098019
61,1787218894128761
62,1787218894159105
63,1787218894193471
64,1787218894238875
65,1787218894271481
66,1787218894303596
67,1787218894334476
68,1787218894365932
69,1787218894401626
70,1787218894428441
71,1787218894462472
72,1787218894496656
73,1787218894527573
74,1787218894559639
75,1787218894590887
76,1787218894635076
77,1787218894670752
78,1787218894702583
79,1787218894734429
80,1787218894766189
81,1787218894799365
82,1787218894831798
83,1787218894862819
84,1787218894895073
85,1787218894928824
86,1787218894958854
87,1787218894991351
88,1787218895038859
89,1787218895070534
90,1787218895102827
91,1787218895135116
92,1787218895166655
93,1787218895198673
94,1787218895230298
95,1787218895262767
96,1787218895295065
97,1787218895327040
98,1787218895356801
99,1787218895390766
100,1787218895438661
101,1787218895471198
102,1787218895503224
103,1787218895535308
104,1787218895570152
105,1787218895599707
106,1787218895632397
107,1787218895664538
108,1787218895695830
109,1787218895727442
110,1787218895759353
111,1787218895790841
112,1787218895839256
113,1787218895871886
114,1787218895903170
115,1787218895935007
116,1787218895966469
117,1787218895999393
118,1787218896031669
119,1787218896063128
120,1787218896095315
121,1787218896127335
122,1787218896159119
123,1787218896190689
124,1787218896238977
125,1787218896270588
126,1787218896302518
127,1787218896335742
128,1787218896367239
129,1787218896399057
130,1787218896432062
131,1787218896463666
132,1787218896495333
133,1787218896525138
134,1787218896559019
135,1787218896590600
136,1787218896638776
137,1787218896671301
138,1787218896703296
139,1787218896735246
140,1787218896767982
141,1787218896799830
142,1787218896830857
143,1787218896863735
144,1787218896895060
145,1787218896927798
146,1787218896958467
147,1787218896993055
148,1787218897039434
149,1787218897070982
150,1787218897103053
151,1787218897135537
152,1787218897166027
153,1787218897198560
154,1787218897230543
155,1787218897262965
156,1787218897295617
157,1787218897327441
158,1787218897359396
159,1787218897390989
160,1787218897437479
161,1787218897471064
162,1787218897503152
163,1787218897535147
164,1787218897567048
165,1787218897599416
166,1787218897630931
167,1787218897662740
168,1787218897695529
169,1787218897727216
170,1787218897758943
171,1787218897791176
172,1787218897840119
173,1787218897872432
174,1787218897903531
175,1787218897936498
176,1787218897968989
177,1787218897999640
178,1787218898031788
179,1787218898062844
180,1787218898095770
181,1787218898127807
182,1787218898158470
183,1787218898193229
184,1787218898239495
185,1787218898272053
186,1787218898303047
187,1787218898335603
188,1787218898366691
189,1787218898399798
190,1787218898428732
191,1787218898462534
192,1787218898495344
193,1787218898529663
194,1787218898558243
195,1787218898591668
196,1787218898638838
197,1787218898671502
198,1787218898705320
199,1787218898737042
200,1787218898766907
201,1787218898798785
202,1787218898831854
203,1787218898863323
204,1787218898891964
