# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
39,1296532629,0.6187,0.9438,0.1777,-1.65,-11.16,2.20
40,1296537629,0.6123,0.9326,0.1655,-2.32,-10.91,2.32
41,1296542629,0.6016,0.9468,0.1489,-2.80,-10.79,2.38
42,1296547629,0.6055,0.9409,0.1655,-3.66,-10.61,2.44
43,1296552628,0.6206,0.9365,0.1758,-4.27,-10.18,2.32
44,1296557629,0.6313,0.9268,0.1699,-4.94,-9.76,2.44
45,1296562627,0.6333,0.9346,0.1626,-5.55,-9.27,2.50
46,1296567628,0.6353,0.9492,0.1577,-6.46,-8.35,2.68
47,1296572627,0.6362,0.9585,0.1572,-7.87,-7.32,2.62
48,1296577627,0.6353,0.9644,0.1611,-9.94,-5.73,2.68
49,1296582629,0.6362,0.9702,0.1699,-11.83,-4.82,2.80
50,1296587629,0.6206,0.9570,0.1611,-14.39,-3.48,3.05
51,1296592627,0.6123,0.9395,0.1670,-17.01,-2.26,3.48
52,1296597628,0.6099,0.9482,0.1714,-19.76,-1.22,4.21
53,1296602629,0.5747,0.9419,0.1899,-22.01,-0.12,4.63
54,1296607629,0.5820,0.8770,0.2021,-23.54,0.98,5.30
55,1296612629,0.5947,0.8564,0.1924,-24.76,2.01,5.85
56,1296617629,0.5942,0.8457,0.1689,-25.61,2.74,6.40
57,1296622627,0.5693,0.8604,0.1816,-25.91,3.48,6.71
58,1296627631,0.5337,0.8311,0.1816,-25.00,4.21,6.83
59,1296632629,0.5479,0.7812,0.2129,-23.29,4.63,6.89
60,1296637628,0.5410,0.7783,0.2065,-21.59,4.94,6.77
61,1296642631,0.5361,0.7656,0.2051,-19.82,4.88,6.28
62,1296647627,0.5220,0.7524,0.2153,-17.99,4.94,5.91
63,1296652627,0.4897,0.7461,0.2100,-15.85,4.88,5.43
64,1296657627,0.4692,0.7339,0.1978,-12.99,4.51,4.45
65,1296662627,0.4927,0.7080,0.2256,-9.76,4.27,3.54
66,1296668043,0.4888,0.6602,0.2397,-6.95,4.15,2.87
67,1296672629,0.4854,0.6582,0.2202,-4.70,4.51,2.56
68,1296677661,0.4839,0.6567,0.1914,-3.17,5.06,2.01
69,1296682629,0.4492,0.6504,0.1797,-2.62,5.61,1.34
70,1296687627,0.4287,0.6553,0.1938,-2.32,6.16,0.49
71,1296692627,0.4219,0.6641,0.1660,-2.68,6.83,-0.55
72,1296697631,0.4209,0.6611,0.1519,-3.60,7.01,-1.65
73,1296702628,0.4277,0.6479,0.1421,-5.06,6.46,-2.87
74,1296707627,0.4268,0.6411,0.1387,-6.52,5.18,-4.33
75,1296712629,0.4214,0.6162,0.1709,-7.26,3.48,-5.43
76,1296717628,0.4146,0.6094,0.1968,-6.95,1.52,-6.34
77,1296722629,0.3926,0.6304,0.1855,-5.85,-0.06,-7.07
78,1296727627,0.3965,0.6670,0.1714,-4.51,-1.22,-7.87
79,1296732629,0.4209,0.7114,0.1553,-3.29,-2.01,-8.96
80,1296737627,0.4546,0.7378,0.1626,-2.56,-2.50,-10.55
81,1296742627,0.4692,0.7480,0.1636,-2.62,-2.68,-12.56
82,1296747629,0.4614,0.7627,0.1665,-3.29,-2.62,-14.76
83,1296752795,0.4106,0.7422,0.1694,-4.63,-2.20,-17.38
84,1296757629,0.3672,0.6948,0.1675,-6.52,-1.65,-19.94
85,1296762627,0.3452,0.6558,0.1509,-9.09,-0.73,-22.26
86,1296767630,0.3555,0.6304,0.1353,-12.20,0.18,-24.15
87,1296772629,0.3452,0.6211,0.1538,-15.67,1.16,-26.04
88,1296777627,0.3882,0.6465,0.1201,-19.45,2.07,-27.93
89,1296782629,0.4624,0.6768,0.1084,-22.38,2.68,-30.06
90,1296787629,0.5137,0.6973,0.1050,-23.96,3.41,-32.01
91,1296792627,0.5396,0.7129,0.1040,-24.09,4.27,-33.84
92,1296797627,0.5503,0.7314,0.0972,-22.80,4.94,-35.61
93,1296802629,0.5518,0.7500,0.1035,-19.88,5.67,-37.32
94,1296807631,0.5513,0.7676,0.1133,-15.73,6.65,-39.09
95,1296812629,0.5498,0.7744,0.1147,-10.30,7.44,-41.04
96,1296817628,0.5215,0.8032,0.1934,-3.66,8.48,-43.05
97,1296822631,0.4805,0.7690,0.1636,7.38,8.72,-44.70
98,1296827627,0.5649,0.8125,0.2959,21.71,8.72,-46.22
99,1296832627,0.5361,0.8574,0.2744,36.71,9.21,-47.68
100,1296837627,0.5195,0.8457,0.1797,51.71,8.96,-48.41
101,1296842629,0.5044,0.8462,0.1514,66.10,8.23,-48.72
102,1296847628,0.4980,0.8579,0.1528,79.45,7.99,-48.54
103,1296852629,0.4863,0.8691,0.1152,91.40,7.68,-48.29
104,1296857627,0.4688,0.8750,0.0747,101.28,7.20,-47.93
105,1296862627,0.4438,0.8984,0.0679,108.90,6.95,-47.38
106,1296867627,0.4390,0.9146,0.0596,114.39,6.40,-47.01
107,1296872627,0.4526,0.9277,0.0435,117.32,6.16,-46.65
108,1296877627,0.4580,0.9302,0.0444,117.74,5.67,-46.10
109,1296882712,0.4561,0.9326,0.0322,115.43,5.49,-45.43
110,1296887628,0.4370,0.9385,0.0137,110.73,5.12,-44.63
111,1296892627,0.4277,0.9448,-0.0107,103.72,4.70,-43.78
112,1296897627,0.4453,0.9434,-0.0210,94.88,4.27,-42.62
113,1296902632,0.4482,0.9551,-0.0034,84.45,4.09,-41.65
114,1296907631,0.4722,0.9565,-0.0176,72.50,4.33,-40.49
115,1296912627,0.4878,0.9595,-0.0405,60.00,4.57,-39.21
116,1296917627,0.4800,0.9697,0.0083,47.68,5.06,-37.99
117,1296923031,0.4585,0.9761,0.0718,36.52,5.61,-36.65
118,1296927629,0.4487,0.9780,0.1230,27.62,5.98,-35.30
119,1296932628,0.4536,0.9917,0.1665,21.22,6.04,-33.78
120,1296937628,0.4497,1.0122,0.1997,17.93,5.79,-32.20
121,1296942627,0.4443,1.0278,0.2095,17.62,5.18,-30.43
122,1296947627,0.4604,1.0303,0.2339,20.18,4.39,-28.23
123,1296952627,0.4854,1.0342,0.2568,25.61,3.29,-25.61
124,1296957627,0.4932,1.0415,0.2773,33.23,2.13,-22.56
125,1296962627,0.4873,1.0557,0.2793,42.01,1.28,-19.57
126,1296967627,0.4985,1.0664,0.2773,50.91,0.37,-16.46
127,1296972627,0.5298,1.0776,0.2651,58.41,-0.37,-13.66
128,1296977627,0.5615,1.1021,0.2515,63.29,-0.85,-10.98
129,1296982627,0.5928,1.1235,0.2305,65.00,-1.22,-8.35
130,1296987627,0.6094,1.1533,0.2085,63.72,-1.16,-5.49
131,1296992627,0.6177,1.2007,0.1699,58.54,-0.91,-1.77
132,1296997629,0.6240,1.2256,0.1621,53.72,-0.67,1.04
133,1297002630,0.6367,1.2563,0.1855,47.44,-0.43,4.57
134,1297007628,0.6499,1.2881,0.2124,42.07,0.12,8.23
135,1297012627,0.6670,1.2998,0.2393,37.56,0.73,11.95
136,1297017629,0.6802,1.3042,0.2476,33.54,1.28,15.67
137,1297022629,0.6836,1.3022,0.2417,29.70,1.59,19.45
138,1297027628,0.6987,1.3086,0.2378,25.55,2.26,23.11
139,1297032629,0.7202,1.3267,0.2476,20.85,2.87,26.95
140,1297037627,0.7271,1.3569,0.2549,15.61,3.41,30.55
141,1297042630,0.7417,1.3643,0.2646,9.94,4.27,34.27
142,1297047628,0.7617,1.3687,0.2764,4.09,4.88,37.99
143,1297052631,0.7837,1.3628,0.2754,-2.13,5.73,41.46
144,1297057627,0.8188,1.3530,0.2939,-8.84,6.52,44.76
145,1297062629,0.8271,1.3550,0.3931,-15.06,7.26,47.68
146,1297067628,0.8145,1.3647,0.4229,-18.60,7.62,50.43
147,1297072629,0.8359,1.3125,0.3789,-17.80,6.65,52.93
148,1297077629,0.8555,1.2778,0.5264,-14.15,5.55,55.37
149,1297082627,0.8525,1.2656,0.5586,-8.05,4.88,57.68
150,1297087629,0.8423,1.2520,0.4722,-0.06,3.48,59.76
151,1297092629,0.8311,1.2061,0.4580,8.72,2.07,61.46
152,1297097627,0.8452,1.1577,0.4453,17.44,1.04,62.93
153,1297102627,0.8726,1.1157,0.3765,25.91,-0.12,63.96
154,1297107628,0.8667,1.0996,0.3096,34.15,-1.40,64.63
155,1297112879,0.8540,1.0928,0.3496,42.20,-2.26,65.06
156,1297117629,0.8774,1.1021,0.2524,49.09,-3.05,65.37
157,1297122629,0.8306,1.1450,0.3003,55.55,-3.84,65.79
158,1297127630,0.8252,1.1587,0.2988,58.29,-4.45,66.59
159,1297132629,0.8135,1.2021,0.2715,58.23,-5.85,67.32
160,1297137627,0.7803,1.2524,0.2910,58.66,-6.22,68.41
161,1297142628,0.7241,1.3096,0.2510,57.01,-6.28,70.12
162,1297147629,0.6616,1.3428,0.1694,53.05,-6.46,72.68
163,1297152629,0.6421,1.3872,0.1631,46.40,-6.65,75.79
164,1297157704,0.5957,1.4370,0.1641,37.87,-6.65,79.39
165,1297162627,0.5615,1.4727,0.1133,28.05,-6.65,83.60
166,1297167627,0.5435,1.5322,0.1011,18.72,-6.65,88.17
167,1297172627,0.4644,1.5718,0.1035,9.94,-6.46,92.93
168,1297177627,0.4346,1.5820,0.0615,1.83,-6.28,98.29
169,1297182627,0.4399,1.6060,0.0552,-5.12,-6.22,103.72
170,1297187631,0.4224,1.6206,0.0391,-10.85,-5.73,109.51
171,1297192628,0.3916,1.6323,-0.0088,-15.61,-5.55,115.73
172,1297197627,0.3853,1.6426,-0.0254,-19.51,-5.37,122.13
173,1297202627,0.3794,1.6460,-0.0239,-22.01,-5.30,128.78
174,1297207627,0.3750,1.6372,-0.0591,-23.17,-5.37,135.30
175,1297212627,0.3799,1.6152,-0.0708,-22.68,-5.43,141.65
176,1297217631,0.3862,1.5903,-0.0703,-21.04,-5.49,147.99
177,1297222628,0.3945,1.5581,-0.0859,-18.41,-5.49,154.09
178,1297227627,0.4053,1.5298,-0.0938,-15.43,-5.61,159.94
179,1297232627,0.3965,1.4917,-0.0889,-12.93,-5.43,165.55
180,1297237627,0.3999,1.4492,-0.1084,-11.77,-5.49,170.79
181,1297242631,0.4087,1.3940,-0.1260,-12.13,-5.55,175.61
182,1297247629,0.4043,1.3335,-0.1304,-13.90,-5.55,180.00
183,1297252787,0.3809,1.2734,-0.1343,-16.40,-5.85,183.84
184,1297257630,0.3853,1.1885,-0.1353,-18.41,-6.10,187.26
185,1297262627,0.4165,1.1250,-0.1343,-19.21,-6.52,190.12
186,1297267705,0.4209,1.0581,-0.1230,-18.78,-7.07,192.38
187,1297272631,0.4106,0.9810,-0.1367,-17.68,-7.62,194.15
188,1297277628,0.4243,0.8975,-0.1421,-15.85,-8.35,195.24
189,1297282629,0.4590,0.8223,-0.1338,-12.62,-9.15,195.73
190,1297287627,0.4775,0.7422,-0.1309,-8.41,-9.88,195.55
191,1297292639,0.4800,0.6592,-0.1411,-4.27,-10.37,194.45
192,1297297629,0.4819,0.5815,-0.1426,-0.49,-10.55,192.99
193,1297302629,0.4790,0.5112,-0.1450,3.11,-10.67,190.98
194,1297307628,0.4619,0.4355,-0.1602,6.59,-10.49,188.48
195,1297312629,0.4653,0.3706,-0.1538,10.06,-10.12,185.61
196,1297317627,0.4697,0.3022,-0.1426,12.93,-9.27,182.38
197,1297322629,0.4604,0.2559,-0.1523,15.37,-8.29,178.66
198,1297327629,0.4609,0.2163,-0.1392,16.71,-7.13,174.63
199,1297332628,0.4360,0.1777,-0.1357,16.77,-5.79,170.24
200,1297337630,0.4287,0.1362,-0.1436,15.12,-4.63,165.85
201,1297342629,0.4482,0.1196,-0.1426,11.89,-3.23,161.10
202,1297347628,0.4619,0.0923,-0.1377,8.23,-2.13,156.16
203,1297352629,0.4624,0.0713,-0.1406,4.21,-0.91,151.04
204,1297357629,0.4629,0.0278,-0.1489,0.79,0.24,145.85
205,1297362629,0.4731,-0.0054,-0.1465,-1.46,1.16,140.61
206,1297367628,0.5083,-0.0205,-0.1382,-1.46,2.07,135.18
207,1297372627,0.5410,-0.0215,-0.1353,0.79,2.87,129.45
208,1297377627,0.5288,-0.0464,-0.1514,4.15,3.96,123.66
209,1297382660,0.4966,-0.0850,-0.1787,7.50,5.24,118.05
210,1297387629,0.4814,-0.0918,-0.1934,11.10,6.83,112.87
211,1297392627,0.4731,-0.0952,-0.1948,15.37,8.72,107.68
212,1297397627,0.4600,-0.1167,-0.2002,19.76,10.67,102.50
213,1297402627,0.4434,-0.1050,-0.2148,23.48,12.93,97.62
214,1297407627,0.4482,-0.1294,-0.2163,24.94,15.37,92.56
215,1297413043,0.4595,-0.1343,-0.2163,24.33,17.62,87.80
216,1297417629,0.4761,-0.1440,-0.2129,21.89,19.70,82.26
217,1297422982,0.4746,-0.1670,-0.1968,18.41,21.65,77.01
218,1297427629,0.4858,-0.1880,-0.1934,14.82,23.54,71.89
219,1297432627,0.5083,-0.2095,-0.1865,12.50,24.94,66.59
220,1297437629,0.5337,-0.2246,-0.1660,12.44,26.34,61.22
221,1297442629,0.5430,-0.2510,-0.1426,14.82,27.44,55.61
222,1297447662,0.5259,-0.2920,-0.1250,18.78,28.72,49.94
223,1297452628,0.4878,-0.3452,-0.1211,23.90,29.76,44.45
224,1297457627,0.4668,-0.3701,-0.1152,30.24,30.79,38.84
225,1297462627,0.4600,-0.4048,-0.0845,38.11,31.52,32.93
226,1297467629,0.4419,-0.4565,-0.0679,47.20,32.44,26.71
227,1297472627,0.4297,-0.5054,-0.0532,56.04,33.11,20.12
228,1297477627,0.4404,-0.5444,-0.0396,63.90,33.54,13.11
229,1297482627,0.4570,-0.5757,-0.0190,70.18,33.54,5.49
230,1297487627,0.4580,-0.6040,0.0034,74.70,33.29,-2.62
231,1297492629,0.4478,-0.6348,0.0278,77.01,32.68,-11.28
232,1297497628,0.4375,-0.6646,0.0469,76.95,31.95,-20.00
233,1297502627,0.4150,-0.6929,0.0728,74.88,30.85,-29.02
234,1297507629,0.4087,-0.7246,0.1099,71.10,29.82,-38.54
235,1297512627,0.4004,-0.7422,0.1406,65.85,28.78,-48.29
236,1297517629,0.3906,-0.7681,0.1738,59.39,28.05,-58.54
237,1297522628,0.3745,-0.7920,0.1938,52.44,26.34,-69.02
238,1297527628,0.3633,-0.8237,0.2246,45.85,24.76,-79.76
239,1297532629,0.3486,-0.8491,0.2642,40.67,23.23,-90.79
240,1297537628,0.3521,-0.8716,0.2871,37.26,21.40,-102.01
241,1297542629,0.3799,-0.8721,0.3237,35.12,19.57,-113.78
242,1297547627,0.4116,-0.8760,0.3525,33.66,17.44,-126.22
243,1297552628,0.4434,-0.8721,0.3755,31.71,15.06,-138.96
244,1297557629,0.4512,-0.8623,0.3896,28.96,12.26,-151.95
245,1297562629,0.4624,-0.8271,0.3862,25.85,9.33,-164.82
246,1297567627,0.5176,-0.7378,0.3911,23.90,6.04,-177.99
247,1297572627,0.5425,-0.6572,0.3916,23.48,2.99,-191.04
248,1297577627,0.4907,-0.5669,0.3701,24.09,0.18,-203.35
249,1297582627,0.4888,-0.4375,0.3169,25.18,-2.38,-214.57
250,1297587627,0.5068,-0.2900,0.2783,27.44,-4.88,-224.76
251,1297592627,0.4551,-0.1382,0.2495,32.50,-6.59,-233.41
252,1297597627,0.4111,0.0283,0.1958,40.24,-7.99,-240.18
253,1297602627,0.3892,0.2051,0.1367,50.00,-8.78,-244.82
254,1297607627,0.3594,0.3838,0.0923,61.34,-9.57,-247.32
255,1297612627,0.3296,0.5830,0.0376,74.27,-10.24,-248.11
256,1297617627,0.3242,0.7793,-0.0049,87.50,-10.67,-247.13
257,1297622627,0.3237,0.9688,-0.0586,99.39,-10.73,-244.51
258,1297627825,1.4893,5.7539,0.7437,108.23,-10.24,-235.61
259,1297632629,1.9097,8.2466,0.2954,-5.00,-1.65,-145.12
260,1297637674,0.5771,0.8423,-0.0527,-19.88,-32.80,-71.34
261,1297642629,1.3804,2.2900,2.2524,6.71,-18.11,-28.60
262,1297647629,1.3398,4.2197,-1.1055,32.56,-16.65,-1.22
263,1297652629,0.8198,3.6641,-1.0425,26.16,-27.38,12.62
264,1297657629,0.8945,2.1631,0.9185,25.55,-20.85,22.99
265,1297663191,1.0557,0.9082,-0.1787,30.06,-14.02,32.13
266,1297667631,1.0649,0.9380,-0.9731,30.06,-16.77,40.49
267,1297672628,0.9878,1.6553,0.1304,22.80,-14.15,47.38
268,1297677629,1.0234,1.8599,0.0400,11.10,-9.33,53.29
269,1297682627,1.0659,1.6660,-0.5605,-2.32,-9.88,59.27
270,1297687629,1.0078,1.4668,-0.0039,-16.04,-9.15,65.49
271,1297692628,0.9673,1.2925,0.1650,-28.23,-5.91,71.52
272,1297697629,1.0054,1.2490,-0.2822,-36.59,-6.16,77.20
273,1297702627,1.0112,1.3330,-0.0874,-38.96,-6.59,82.38
274,1297707630,0.9717,1.2808,0.1387,-36.04,-5.06,87.01
275,1297712628,0.9399,1.1143,-0.1060,-29.21,-4.45,91.59
276,1297717627,0.9155,0.9961,-0.0933,-19.88,-4.88,95.91
277,1297722628,0.9043,0.9014,0.0771,-9.27,-4.21,99.88
278,1297727629,0.8853,0.7998,-0.0293,1.52,-3.96,103.05
279,1297732629,0.8589,0.6909,-0.0752,10.61,-4.70,105.55
280,1297737627,0.8267,0.5635,0.0225,16.59,-5.00,107.20
281,1297742627,0.8057,0.4131,0.0010,19.82,-5.61,107.87
282,1297747627,0.7798,0.2715,-0.0488,21.04,-6.95,107.74
283,1297752636,0.7290,0.1494,0.0249,20.91,-8.11,106.34
284,1297757628,0.6655,0.0181,0.0439,20.24,-8.96,104.02
285,1297762629,0.6064,-0.1221,0.0220,19.51,-9.94,100.43
286,1297767627,0.5522,-0.2554,0.0825,19.15,-10.73,95.85
287,1297772627,0.5107,-0.3823,0.1162,19.09,-13.90,90.06
288,1297777627,0.4746,-0.5034,0.1177,18.05,-11.89,83.05
289,1297782642,0.4395,-0.6250,0.1318,16.16,-12.56,74.39
290,1297787627,0.4253,-0.7402,0.1519,12.93,-12.74,64.82
291,1297792630,0.4150,-0.8442,0.1621,9.27,-13.41,53.84
292,1297797629,0.4087,-0.9424,0.1621,5.49,-13.90,41.77
293,1297803077,0.3975,-1.0225,0.1606,2.26,-14.70,28.48
294,1297807631,0.3921,-1.0996,0.1562,0.24,-15.55,14.33
295,1297812628,0.3779,-1.1646,0.1479,0.00,-16.34,-0.79
296,1297817629,0.3745,-1.2085,0.1392,1.65,-16.95,-16.34
297,1297822627,0.3740,-1.2222,0.1274,5.18,-17.74,-32.87
298,1297827630,0.3833,-1.2231,0.1050,9.94,-18.35,-49.51
299,1297832629,0.3550,-1.2061,0.0815,15.79,-19.02,-66.10
300,1297837628,0.3433,-1.1548,0.0703,22.20,-19.51,-82.68
301,1297842627,0.3433,-1.0649,0.0444,28.48,-19.76,-98.96
302,1297847630,0.3223,-0.9883,0.0239,33.60,-19.51,-114.82
303,1297852628,0.2788,-0.9053,0.0059,36.22,-18.96,-129.76
304,1297857631,0.2637,-0.7964,-0.0283,36.22,-18.11,-143.90
305,1297862627,0.2827,-0.6768,-0.0532,34.70,-17.07,-157.07
306,1297867627,0.3154,-0.5469,-0.0688,33.29,-15.98,-169.57
307,1297872631,0.3491,-0.4033,-0.0830,32.68,-14.51,-181.28
308,1297877628,0.4097,-0.2520,-0.1099,32.68,-13.17,-192.32
309,1297882805,0.4492,-0.0942,-0.1304,32.93,-11.52,-202.44
310,1297887627,0.4702,0.0664,-0.1479,32.13,-9.82,-211.34
311,1297892632,1.4136,6.0586,0.0835,31.77,-8.17,-212.74
312,1297897629,2.8950,8.6616,1.8965,2.26,-7.87,-114.21
313,1297902628,0.0972,4.4116,1.1460,-64.51,-15.12,-3.05
314,1297907629,1.2573,3.6094,-0.8120,-67.38,-18.11,22.93
315,1297912627,1.3447,2.6851,0.1641,-35.06,-14.76,28.35
316,1297917627,1.0049,0.1787,0.3896,-14.63,-9.39,25.00
317,1297922627,1.0303,-0.8286,-0.6162,-8.60,-12.68,22.20
318,1297927631,1.0020,-0.1226,0.0620,-9.33,-15.18,16.89
319,1297932628,1.0259,0.6699,0.4863,-11.89,-13.23,9.33
320,1297937627,1.0635,0.8198,-0.1621,-16.10,-15.18,1.95
321,1297942631,1.0342,0.5024,0.0776,-22.20,-18.66,-4.21
322,1297947628,0.9614,0.1855,0.5054,-28.90,-18.54,-9.02
323,1297952629,0.9272,0.2070,0.1274,-35.55,-19.94,-13.29
324,1297957628,0.9048,0.5190,0.0674,-41.95,-22.93,-17.50
325,1297962633,0.8740,0.7061,0.3638,-48.29,-23.84,-21.34
326,1297967629,0.8618,0.6602,0.2227,-54.45,-24.63,-24.15
327,1297972628,0.8501,0.5947,0.0986,-60.00,-26.77,-26.04
328,1297977629,0.7915,0.6270,0.2578,-65.12,-27.93,-27.07
329,1297982628,0.7363,0.7134,0.2407,-69.82,-28.23,-27.38
330,1297987629,0.6992,0.8032,0.1216,-75.00,-29.27,-26.89
331,1297992627,0.6611,0.8403,0.1978,-81.22,-29.70,-25.85
332,1297997629,0.6299,0.8218,0.2266,-89.21,-29.70,-24.15
333,1298002629,0.5933,0.8242,0.1553,-99.45,-30.37,-22.20
334,1298007631,0.5454,0.8486,0.1709,-112.38,-30.91,-20.12
335,1298012628,0.4927,0.8594,0.1831,-127.99,-31.46,-18.11
336,1298017627,0.4702,0.8403,0.1245,-144.88,-32.68,-16.16
337,1298022627,0.4541,0.8340,0.1055,-161.40,-34.57,-14.09
338,1298027630,0.4189,0.8018,0.1147,-175.30,-36.34,-12.50
339,1298032629,0.4512,0.7490,0.0947,-183.90,-37.93,-10.73
340,1298037628,0.5127,0.7158,0.0889,-186.34,-39.45,-9.27
341,1298042629,0.5513,0.6777,0.0908,-183.05,-40.49,-8.11
342,1298047628,0.5625,0.6367,0.0830,-175.18,-40.91,-7.32
343,1298052629,0.5791,0.5889,0.0640,-163.90,-41.22,-6.95
344,1298057629,0.6270,0.5610,0.0649,-150.91,-41.10,-7.07
345,1298062629,0.6641,0.5327,0.0566,-137.56,-40.55,-7.74
346,1298067628,0.6787,0.4937,0.0317,-126.22,-39.70,-9.02
347,1298072627,0.6885,0.4492,0.0244,-117.87,-38.78,-10.79
348,1298077629,0.7031,0.4102,-0.0068,-114.27,-37.56,-12.93
349,1298082628,0.7236,0.3652,-0.0430,-115.67,-36.22,-15.37
350,1298087627,0.7373,0.3232,-0.0640,-121.83,-35.18,-18.17
351,1298092629,0.7402,0.2993,-0.0854,-131.83,-33.78,-21.10
352,1298097631,0.7363,0.2910,-0.1196,-144.33,-32.44,-24.51
353,1298102627,0.7095,0.2861,-0.1611,-157.68,-31.16,-28.29
354,1298107628,0.6914,0.2729,-0.1733,-169.63,-29.88,-32.01
355,1298112629,0.6968,0.2661,-0.1724,-177.74,-27.68,-35.49
356,1298117627,0.6987,0.2734,-0.1675,-181.04,-25.06,-38.78
357,1298122631,0.6909,0.3135,-0.1675,-179.57,-21.83,-41.89
358,1298127694,0.6963,0.3354,-0.1963,-173.66,-18.35,-44.88
359,1298132629,0.7427,0.3330,-0.1958,-163.60,-14.76,-47.74
360,1298137627,0.7881,0.3442,-0.2070,-149.51,-10.98,-50.12
361,1298142629,0.8105,0.3711,-0.2202,-132.74,-7.01,-52.38
362,1298147628,0.8081,0.4062,-0.2168,-114.57,-3.11,-54.33
363,1298152627,0.8159,0.4229,-0.2061,-96.22,0.79,-56.28
364,1298157627,0.8149,0.4453,-0.2031,-78.66,4.82,-57.87
365,1298162627,0.7900,0.4741,-0.1948,-62.87,8.90,-59.57
366,1298167628,0.7891,0.5054,-0.1870,-50.06,12.87,-60.91
367,1298172627,0.8057,0.5337,-0.1880,-41.22,16.71,-62.38
368,1298177627,0.8198,0.5664,-0.1763,-36.28,20.24,-63.84
369,1298182627,0.8262,0.5938,-0.1733,-35.37,23.66,-64.94
370,1298187627,0.8101,0.6270,-0.1748,-37.80,26.71,-65.85
371,1298192627,0.7783,0.6650,-0.1670,-43.11,29.94,-66.59
372,1298197648,0.7134,0.7153,-0.1733,-50.12,32.68,-67.13
373,1298202690,0.6484,0.7319,-0.1714,-56.95,35.67,-67.44
374,1298207629,0.6445,0.7412,-0.1387,-61.40,38.78,-67.07
375,1298212630,0.6748,0.7700,-0.0947,-62.68,42.26,-66.34
376,1298217627,0.6890,0.8013,-0.0713,-60.61,46.10,-65.37
