# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
114,1174707627,0.2886,-0.8076,0.3042,-0.30,23.05,-0.06
115,1174712629,0.2954,-0.8115,0.3091,4.27,22.32,0.73
116,1174717685,0.3022,-0.8208,0.3140,9.39,21.46,1.46
117,1174722629,0.3066,-0.8345,0.3218,14.02,20.73,2.26
118,1174727628,0.3135,-0.8413,0.3325,17.56,19.94,3.05
119,1174732629,0.3198,-0.8521,0.3433,19.39,19.27,3.78
120,1174737629,0.3257,-0.8677,0.3535,20.06,18.41,4.51
121,1174742629,0.3242,-0.8901,0.3628,19.33,17.62,5.18
122,1174747628,0.3237,-0.9102,0.3726,17.44,16.52,5.79
123,1174752629,0.3252,-0.9292,0.3809,14.57,15.55,6.28
124,1174757627,0.3242,-0.9448,0.3887,10.85,14.57,6.59
125,1174762629,0.3218,-0.9600,0.3979,6.40,13.60,6.83
126,1174767628,0.3169,-0.9800,0.4150,1.34,12.26,6.95
127,1174772629,0.3140,-0.9946,0.4209,-3.41,11.10,7.07
128,1174777628,0.3169,-1.0068,0.4297,-7.80,10.00,7.20
129,1174782629,0.3262,-1.0176,0.4370,-10.79,8.78,7.44
130,1174787628,0.3335,-1.0278,0.4355,-12.50,7.62,7.56
131,1174792627,0.3452,-1.0356,0.4502,-12.32,6.10,7.87
132,1174797629,0.3530,-1.0396,0.4619,-10.91,5.00,8.05
133,1174802629,0.3594,-1.0439,0.4629,-7.87,3.78,8.35
134,1174807627,0.3662,-1.0498,0.4668,-3.78,2.44,8.54
135,1174812627,0.3691,-1.0503,0.4644,0.73,1.40,8.48
136,1174817627,0.3628,-1.0576,0.4722,4.94,-0.06,8.54
137,1174822629,0.3589,-1.0601,0.4712,8.35,-1.34,8.29
138,1174827627,0.3647,-1.0645,0.4707,10.79,-2.56,7.87
139,1174832627,0.3701,-1.0708,0.4736,12.56,-3.84,7.44
140,1174837786,0.3667,-1.0747,0.4707,13.29,-5.00,6.71
141,1174842629,0.3638,-1.0801,0.4800,13.29,-6.46,5.85
142,1174847627,0.3564,-1.0889,0.4722,12.62,-7.87,4.63
143,1174852629,0.3442,-1.0889,0.4590,11.34,-9.39,3.29
144,1174857628,0.3428,-1.0898,0.4624,9.57,-11.04,1.83
145,1174862629,0.3379,-1.0933,0.4624,7.32,-12.74,0.30
146,1174867627,0.3257,-1.0942,0.4536,4.63,-14.51,-1.40
147,1174872629,0.3198,-1.0864,0.4482,1.65,-16.22,-3.17
148,1174877628,0.3154,-1.0845,0.4438,-0.98,-18.17,-5.00
149,1174882627,0.3062,-1.0723,0.4380,-3.17,-19.94,-6.89
150,1174887629,0.3120,-1.0620,0.4390,-4.63,-21.59,-8.66
151,1174892627,0.3159,-1.0547,0.4233,-5.06,-23.35,-10.37
152,1174897628,0.3120,-1.0405,0.4209,-4.70,-25.18,-11.89
153,1174902627,0.3130,-1.0298,0.4116,-3.66,-26.83,-13.29
154,1174907631,0.3179,-1.0142,0.3965,-2.13,-28.35,-14.33
155,1174912628,0.3213,-1.0000,0.3887,-0.24,-29.94,-15.30
156,1174917629,0.3213,-0.9907,0.3721,1.52,-31.34,-16.16
157,1174922627,0.3159,-0.9751,0.3618,3.11,-32.87,-16.71
158,1174927628,0.3145,-0.9546,0.3467,4.51,-34.21,-17.32
159,1174932627,0.3223,-0.9473,0.3364,5.30,-35.37,-17.74
160,1174937627,0.3247,-0.9277,0.3242,5.55,-36.40,-18.05
161,1174943253,0.3164,-0.9072,0.3096,5.12,-37.62,-18.29
162,1174947630,0.3208,-0.8936,0.3003,4.27,-38.35,-18.41
163,1174952629,0.3154,-0.8799,0.2920,3.23,-39.09,-18.41
164,1174957629,0.3154,-0.8711,0.2793,2.26,-39.70,-18.54
165,1174962628,0.3066,-0.8569,0.2729,1.04,-40.30,-18.35
166,1174967629,0.3115,-0.8462,0.2554,0.18,-40.85,-18.23
167,1174972629,0.3101,-0.8438,0.2500,-0.98,-41.28,-18.05
168,1174977630,0.3057,-0.8384,0.2432,-2.13,-41.40,-17.68
169,1174982628,0.3027,-0.8369,0.2368,-3.60,-41.40,-17.32
170,1174987629,0.3037,-0.8423,0.2310,-5.30,-41.40,-16.89
171,1174992629,0.3076,-0.8413,0.2222,-6.83,-41.22,-16.52
172,1174997629,0.3110,-0.8472,0.2148,-8.17,-41.28,-15.91
173,1175002627,0.3203,-0.8496,0.2144,-9.15,-41.22,-15.24
174,1175007630,0.3262,-0.8477,0.2051,-9.57,-40.91,-14.21
175,1175012629,0.3374,-0.8423,0.2188,-10.00,-40.79,-13.11
176,1175017628,0.3496,-0.8467,0.2114,-10.18,-40.67,-11.83
177,1175022629,0.3560,-0.8511,0.2148,-10.18,-40.79,-10.49
178,1175027627,0.3667,-0.8516,0.2090,-9.88,-40.55,-8.84
179,1175032627,0.3750,-0.8530,0.2061,-9.27,-40.49,-7.20
180,1175037629,0.3843,-0.8613,0.2061,-8.60,-40.30,-5.43
181,1175042628,0.3857,-0.8711,0.2041,-7.80,-40.30,-3.84
182,1175047629,0.3823,-0.8813,0.2173,-7.50,-40.18,-2.26
183,1175052629,0.3750,-0.8975,0.2158,-7.56,-40.24,-0.85
184,1175057628,0.3721,-0.9453,0.1196,-8.29,-40.12,0.06
185,1175062627,0.4282,-0.9077,-0.0337,-13.05,-39.33,0.55
186,1175067629,0.3813,-0.8687,-0.2075,-21.40,-37.01,0.91
187,1175072629,0.3438,-0.7720,-1.0039,-21.16,-33.11,2.38
188,1175077628,0.2368,-0.8042,-1.0620,0.37,-24.70,5.79
189,1175082630,0.2041,-0.7314,-1.1729,24.09,-10.98,10.00
190,1175087627,0.2993,-0.7974,-0.9712,42.38,0.37,12.26
191,1175092629,0.2607,-0.8130,-0.3511,43.29,9.63,12.56
192,1175097628,0.2427,-0.8813,0.0039,31.10,14.94,11.28
193,1175102629,0.2290,-0.9531,0.0430,16.77,16.71,10.24
194,1175107627,0.2793,-0.9497,0.1147,3.41,16.77,9.76
195,1175112631,0.3115,-0.9175,0.2407,-9.57,16.95,9.33
196,1175117628,0.3184,-0.9121,0.3438,-21.40,16.77,8.84
197,1175122631,0.2822,-1.0117,0.3452,-28.78,16.10,8.23
198,1175127635,0.2876,-0.9531,0.3892,-33.05,14.76,7.56
199,1175132627,0.3218,-1.0034,0.4961,-33.66,13.23,6.28
200,1175137627,0.2803,-1.1299,0.4839,-31.52,11.16,5.00
201,1175142629,0.2759,-1.2363,0.4473,-28.29,8.96,2.87
202,1175147628,0.2544,-1.2808,0.4062,-23.41,6.83,-0.18
203,1175152627,0.2632,-1.2773,0.4082,-17.68,4.94,-3.48
204,1175157627,0.2646,-1.2617,0.3408,-11.65,3.41,-6.77
205,1175162627,0.2603,-1.2461,0.2690,-5.30,2.26,-9.94
206,1175167627,0.2583,-1.2114,0.2061,0.67,1.46,-12.87
207,1175172629,0.2681,-1.1929,0.1455,6.34,1.65,-15.30
208,1175177629,0.2524,-1.1328,0.0889,11.52,2.07,-17.32
209,1175182629,0.2871,-1.0698,0.0659,15.67,3.11,-18.96
210,1175187629,0.3105,-1.0117,0.0986,18.54,4.27,-20.12
211,1175192628,0.2993,-0.9966,0.1289,20.24,5.55,-20.91
212,1175197631,0.3027,-0.9844,0.1357,20.37,6.71,-21.65
213,1175202627,0.3184,-0.9697,0.1582,19.09,7.62,-22.20
214,1175207994,0.3447,-0.9497,0.1938,16.16,8.48,-22.62
215,1175212630,0.3433,-0.9385,0.2104,13.48,8.90,-22.74
216,1175217629,0.3506,-0.9351,0.2324,8.48,9.27,-22.99
217,1175222631,0.3647,-0.9336,0.2310,5.24,9.39,-23.11
218,1175227627,0.3765,-0.9233,0.2329,2.07,9.57,-23.11
219,1175232627,0.3716,-0.9209,0.2363,0.00,9.57,-23.11
220,1175237627,0.3682,-0.9180,0.2397,-0.61,9.45,-22.87
221,1175242627,0.3608,-0.9019,0.2305,0.49,9.63,-22.56
222,1175248308,0.3579,-0.8809,0.2124,3.41,9.63,-22.01
223,1175252629,0.3633,-0.8687,0.2095,5.98,9.82,-21.52
224,1175257628,0.3687,-0.8491,0.1914,9.21,10.12,-20.43
225,1175262627,0.3760,-0.8398,0.1978,12.26,10.12,-19.39
226,1175267627,0.3755,-0.8203,0.1929,14.45,10.24,-18.11
227,1175272627,0.3701,-0.8149,0.2012,15.61,10.24,-17.07
228,1175277629,0.3608,-0.8115,0.2217,16.04,10.06,-15.73
229,1175282629,0.3535,-0.8169,0.2344,15.55,9.82,-14.63
230,1175287630,0.3452,-0.8306,0.2314,14.02,9.51,-13.84
231,1175292629,0.3428,-0.8257,0.2163,11.59,8.90,-13.17
232,1175297628,0.3447,-0.8184,0.2100,8.41,8.66,-12.50
233,1175302627,0.3340,-0.8169,0.2036,4.70,8.48,-11.77
234,1175307631,0.3164,-0.8237,0.2222,1.40,8.11,-11.16
235,1175312627,0.3027,-0.8379,0.2339,-1.16,8.11,-10.61
236,1175317629,0.3110,-0.8452,0.2437,-2.44,7.80,-10.24
237,1175322629,0.3149,-0.8608,0.2559,-2.07,7.26,-9.88
238,1175327628,0.3130,-0.8818,0.2734,-0.43,7.01,-9.76
239,1175332627,0.3149,-0.9053,0.3013,2.56,6.59,-9.88
240,1175337629,0.3203,-0.9233,0.3008,6.95,6.16,-10.06
241,1175342627,0.3369,-0.9253,0.2676,11.10,5.79,-10.43
242,1175347627,0.3462,-0.9131,0.2549,14.21,5.55,-10.91
243,1175352627,0.3535,-0.9033,0.2466,15.37,5.37,-11.22
244,1175357627,0.3550,-0.8999,0.2471,15.06,5.49,-11.52
245,1175362627,0.3569,-0.8999,0.2437,13.48,5.43,-11.83
246,1175367627,0.3662,-0.9082,0.2471,11.22,5.43,-12.01
247,1175372627,0.3623,-0.9209,0.2544,8.41,5.18,-12.13
248,1175377725,0.3540,-0.9243,0.2554,4.45,4.82,-12.44
249,1175382629,0.3452,-0.9194,0.2559,2.01,4.51,-12.74
250,1175387629,0.3438,-0.9155,0.2559,-0.55,4.09,-13.11
251,1175392628,0.3428,-0.9023,0.2588,-2.20,3.60,-13.54
252,1175397627,0.3398,-0.8940,0.2651,-2.74,3.17,-13.78
253,1175402629,0.3433,-0.8853,0.2681,-2.56,2.74,-13.90
254,1175407863,0.3403,-0.8711,0.2710,-1.95,1.95,-13.66
255,1175412634,0.3472,-0.8584,0.2725,-1.52,1.52,-13.48
256,1175417632,0.3540,-0.8452,0.2739,-0.98,0.67,-12.80
257,1175422631,0.3599,-0.8413,0.2695,-0.49,0.12,-12.44
258,1175427627,0.3735,-0.8359,0.2588,0.55,-0.43,-11.71
259,1175432631,0.3906,-0.8320,0.2651,2.07,-0.91,-10.61
260,1175437629,0.4082,-0.8350,0.2563,3.23,-1.04,-9.82
261,1175442628,0.4160,-0.8364,0.2593,4.63,-1.16,-8.90
262,1175447676,0.4272,-0.8491,0.2534,6.04,-1.46,-8.05
263,1175452658,0.4268,-0.8564,0.2549,7.32,-1.52,-7.20
264,1175457630,0.4238,-0.8550,0.2490,8.41,-1.52,-6.34
265,1175462628,0.4185,-0.8560,0.2417,9.15,-1.34,-5.49
266,1175467696,0.4121,-0.8613,0.2417,9.76,-1.28,-4.76
267,1175472628,0.4150,-0.8652,0.2417,10.37,-1.28,-4.21
268,1175477629,0.4185,-0.8618,0.2383,11.22,-1.04,-3.66
269,1175482628,0.4160,-0.8623,0.2383,12.32,-0.79,-3.23
270,1175487629,0.4136,-0.8638,0.2349,13.29,-0.61,-2.74
271,1175492629,0.4233,-0.8647,0.2354,14.27,-0.43,-2.38
272,1175497629,0.4385,-0.8267,0.2275,14.88,-0.30,-2.07
273,1175502628,0.4824,-0.8652,0.3101,12.80,0.18,-1.52
274,1175507627,0.4487,-0.9097,0.2627,9.63,0.98,-0.73
275,1175512629,0.4058,-0.9014,0.2290,9.39,0.24,-0.49
276,1175517629,0.4004,-0.9028,0.2759,11.89,-0.73,-0.85
277,1175522629,0.4136,-0.9180,0.2979,14.70,-1.22,-1.40
278,1175527715,0.4106,-0.9180,0.2466,17.20,-1.77,-2.26
279,1175532627,0.4009,-0.9253,0.2217,17.26,-2.01,-2.80
280,1175537631,0.4038,-0.9263,0.2217,15.61,-2.44,-3.66
281,1175542629,0.4141,-0.9282,0.2202,13.29,-2.62,-4.21
282,1175547627,0.4287,-0.9497,0.2104,9.21,-3.05,-5.24
283,1175552630,0.4326,-0.9678,0.2061,6.83,-3.23,-5.91
284,1175557629,0.4414,-0.9751,0.2012,4.63,-3.60,-6.65
285,1175562628,0.4546,-0.9844,0.2012,2.87,-4.09,-7.07
286,1175567627,0.4678,-0.9805,0.1934,0.79,-4.45,-7.56
287,1175572627,0.4810,-0.9854,0.1904,-1.77,-4.88,-7.87
288,1175577629,0.4844,-0.9805,0.1797,-4.70,-5.49,-8.17
289,1175582628,0.4819,-0.9795,0.1748,-7.74,-6.10,-8.41
290,1175587629,0.4888,-0.9717,0.1660,-11.10,-6.59,-8.48
291,1175592628,0.4956,-0.9712,0.1519,-14.76,-7.32,-8.54
292,1175597630,0.5054,-0.9756,0.1460,-18.78,-8.05,-8.54
293,1175602627,0.5156,-0.9893,0.1421,-22.99,-8.96,-8.66
294,1175607629,0.5200,-0.9951,0.1509,-26.95,-10.06,-8.90
295,1175612628,0.5293,-0.9980,0.1553,-30.85,-11.10,-9.27
296,1175617629,0.5464,-1.0054,0.1611,-34.39,-12.68,-9.57
297,1175622628,0.5737,-1.0308,0.0708,-37.13,-14.27,-9.94
298,1175627629,0.5884,-1.0542,0.0454,-36.46,-15.67,-10.24
299,1175632629,0.6030,-1.0757,0.0737,-34.57,-15.98,-10.61
300,1175637629,0.6235,-1.1069,-0.0146,-29.76,-16.95,-11.34
301,1175642628,0.6089,-1.1113,-0.0967,-25.49,-17.62,-12.01
302,1175647629,0.6289,-1.1587,-0.0845,-15.91,-16.83,-12.87
303,1175652629,0.6484,-1.1572,-0.1670,-7.93,-15.61,-13.60
304,1175657839,0.7197,-1.1787,-0.1616,4.70,-14.27,-14.70
305,1175662630,0.7046,-1.2124,-0.0698,12.56,-13.17,-15.49
306,1175667627,0.6899,-1.2119,-0.0674,21.83,-11.40,-16.46
307,1175672812,0.7095,-1.2163,-0.0483,30.06,-9.57,-17.62
308,1175677629,0.7173,-1.2241,0.0254,33.23,-8.48,-18.72
309,1175682627,0.7275,-1.2446,0.0947,35.24,-6.89,-20.18
310,1175687627,0.7441,-1.2769,0.1318,35.55,-5.73,-21.95
311,1175692627,0.7598,-1.3105,0.1841,34.21,-4.76,-23.90
312,1175697631,0.7817,-1.3794,0.2339,31.04,-3.35,-27.07
313,1175702627,0.7852,-1.4287,0.2344,27.99,-2.68,-29.63
314,1175707629,0.7065,-1.5376,0.1099,21.46,-1.52,-34.88
315,1175712629,0.6968,-1.5898,0.1382,12.99,-0.73,-40.61
316,1175717629,0.6914,-1.6743,0.2979,4.27,1.22,-47.50
317,1175722628,0.6812,-1.7749,0.1948,-3.72,2.26,-55.00
318,1175727629,0.6660,-1.8384,0.2163,-8.78,2.62,-63.35
319,1175732629,0.6353,-1.8745,0.3325,-11.59,3.11,-72.38
320,1175737629,0.6035,-1.9038,0.3208,-12.26,3.78,-81.95
321,1175742630,0.5322,-1.8892,0.3110,-13.90,4.51,-92.01
322,1175747627,0.5459,-1.9331,0.0024,-15.91,4.57,-100.06
323,1175752627,0.5220,-1.8560,0.1768,-15.67,5.91,-109.82
324,1175757629,0.5024,-1.8315,0.2056,-9.39,7.44,-121.04
325,1175762628,0.4561,-1.8364,0.0693,-1.83,8.05,-128.41
326,1175767630,0.4209,-1.7769,0.0918,12.50,9.15,-138.78
327,1175772629,0.4224,-1.7290,0.1758,26.04,10.18,-146.89
328,1175777627,0.4399,-1.7090,0.1030,37.32,10.98,-152.99
329,1175782628,0.4077,-1.6826,0.1152,53.48,11.52,-161.77
330,1175787629,0.3867,-1.6445,0.1885,64.51,11.95,-168.84
331,1175792627,0.4067,-1.6255,0.1670,70.98,12.26,-174.45
332,1175797627,0.4370,-1.5459,0.1162,75.24,12.38,-181.04
333,1175802627,0.4590,-1.4780,0.1772,75.73,12.87,-187.32
334,1175807627,0.4546,-1.4370,0.2554,74.45,13.54,-193.17
335,1175812627,0.4600,-1.4072,0.2139,71.34,13.96,-198.41
336,1175817627,0.4810,-1.3467,0.2012,67.26,14.21,-203.29
337,1175822627,0.4927,-1.2695,0.2539,62.80,14.82,-207.50
338,1175827627,0.5000,-1.1973,0.2534,58.78,15.67,-211.16
339,1175832627,0.5024,-1.1304,0.2266,55.61,16.16,-214.33
340,1175837629,0.4946,-1.0444,0.2510,52.50,16.89,-217.01
341,1175842672,0.4980,-0.9692,0.2739,50.06,17.56,-218.48
342,1175847629,0.5479,-0.8999,0.2681,47.93,18.48,-219.39
343,1175852627,0.5728,-0.8403,0.2661,46.28,19.09,-219.45
344,1175857627,0.5698,-0.7612,0.2705,44.45,19.82,-219.02
345,1175862627,0.5679,-0.6914,0.2739,42.01,20.37,-218.17
346,1175867627,0.5796,-0.6221,0.2808,39.39,20.98,-216.77
347,1175872627,0.5703,-0.5669,0.2866,36.83,21.52,-215.00
348,1175877730,0.5381,-0.5068,0.2812,33.84,22.32,-212.62
349,1175882632,0.4980,-0.4448,0.2881,31.22,22.74,-210.43
350,1175887628,0.4927,-0.3882,0.2974,28.35,23.17,-208.17
351,1175892629,0.5098,-0.3491,0.3037,25.91,23.66,-205.67
352,1175897627,0.5024,-0.3203,0.2964,24.02,24.09,-202.68
353,1175902630,0.4917,-0.2886,0.3130,22.80,24.39,-199.51
354,1175907628,0.4980,-0.2612,0.3467,22.13,24.70,-196.10
355,1175912629,0.5137,-0.2520,0.3647,22.13,24.70,-192.62
356,1175917627,0.5020,-0.2383,0.3965,22.62,24.51,-189.02
357,1175922629,0.4932,-0.2266,0.4258,23.78,23.90,-185.24
358,1175927628,0.4863,-0.2158,0.4629,24.94,22.93,-181.71
359,1175932627,0.4795,-0.2036,0.4897,26.46,21.83,-178.35
360,1175937631,0.4502,-0.1895,0.5352,28.35,20.37,-175.18
361,1175942627,0.4287,-0.1724,0.5747,31.10,18.84,-172.26
362,1175947627,0.4082,-0.1440,0.5942,34.70,17.13,-169.39
363,1175952627,0.3760,-0.1221,0.6216,39.21,14.82,-166.65
364,1175957714,0.3604,-0.0835,0.6416,43.84,12.13,-164.02
365,1175962627,0.3438,-0.0508,0.6504,48.48,9.45,-161.10
366,1175967669,0.3418,-0.0200,0.6694,52.93,6.71,-157.93
367,1175972629,0.3174,0.0161,0.6685,56.77,3.35,-154.57
368,1175977628,0.2852,0.0615,0.6724,58.96,0.00,-151.10
369,1175982629,0.2700,0.1177,0.6826,58.72,-3.90,-147.44
370,1175987627,0.2637,0.1650,0.6792,56.28,-7.99,-143.60
371,1175992627,0.2593,0.2095,0.6738,52.01,-11.95,-139.27
372,1175997627,0.2373,0.2505,0.6538,46.71,-16.04,-134.57
373,1176002628,0.2280,0.3398,0.6538,40.43,-19.94,-129.63
374,1176007627,0.2246,0.3979,0.6489,33.23,-23.60,-124.27
