frame_index,wall_clock_us
0,1787219441441529
1,1787219441451117
2,1787219441486625
3,1787219441517774
4,1787219441549715
5,1787219441582704
6,1787219441615933
7,1787219441646579
8,1787219441678507
9,1787219441710756
10,1787219441741580
11,1787219441774006
12,1787219441808499
13,1787219441838865
14,1787219441886283
15,1787219441918342
16,1787219441950080
17,1787219441981582
18,1787219442012082
19,1787219442044980
20,1787219442077963
21,1787219442108096
22,1787219442141695
23,1787219442172621
24,1787219442206409
25,1787219442237744
26,1787219442285391
27,1787219442317276
28,1787219442349210
29,1787219442379826
30,1787219442412301
31,1787219442444398
32,1787219442476936
33,1787219442508081
34,1787219442541704
35,1787219442573007
36,1787219442604605
37,1787219442635803
38,1787219442683889
39,1787219442715939
40,1787219442749352
41,1787219442781896
42,1787219442813400
43,1787219442846109
44,1787219442877215
45,1787219442909034
46,1787219442940289
47,1787219442972069
48,1787219443005828
49,1787219443037427
50,1787219443086030
51,1787219443116615
52,1787219443149589
53,1787219443181041
54,1787219443213771
55,1787219443244712
56,1787219443276509
57,1787219443309387
58,1787219443341354
59,1787219443371902
60,1787219443405774
61,1787219443437358
62,1787219443486026
63,1787219443516458
64,1787219443549694
65,1787219443581099
66,1787219443611904
67,1787219443645222
68,1787219443677852
69,1787219443707588
70,1787219443741323
71,1787219443772800
72,1787219443805416
73,1787219443836908
74,1787219443885460
75,1787219443921567
76,1787219443949503
77,1787219443981269
78,1787219444013810
79,1787219444044835
80,1787219444077204
81,1787219444108541
82,1787219444140236
83,1787219444173403
84,1787219444205700
85,1787219444237368
86,1787219444282889
87,1787219444316914
88,1787219444347965
89,1787219444381477
90,1787219444412088
91,1787219444445102
92,1787219444476583
93,1787219444509590
94,1787219444541139
95,1787219444572385
96,1787219444605232
97,1787219444637709
98,1787219444684881
99,1787219444716665
100,1787219444749137
101,1787219444780767
102,1787219444813201
103,1787219444844369
104,1787219444875815
105,1787219444907794
106,1787219444941491
107,1787219444973273
108,1787219445005856
109,1787219445037643
110,1787219445084117
111,1787219445116106
112,1787219445150862
113,1787219445181152
114,1787219445213129
115,1787219445247849
116,1787219445277148
117,1787219445309305
118,1787219445342294
119,1787219445373775
120,1787219445404413
121,1787219445437206
122,1787219445486028
123,1787219445517766
124,1787219445549693
125,1787219445580570
126,1787219445612758
127,1787219445645358
128,1787219445677156
129,1787219445707929
130,1787219445741500
131,1787219445773233
132,1787219445804490
133,1787219445837340
134,1787219445885105
135,1787219445917811
136,1787219445949048
137,1787219445980592
138,1787219446010222
139,1787219446045475
140,1787219446076156
141,1787219446109386
142,1787219446140721
143,1787219446173428
144,1787219446204988
145,1787219446236780
146,1787219446285502
147,1787219446317540
148,1787219446349210
149,1787219446378978
150,1787219446412682
151,1787219446445710
152,1787219446477212
153,1787219446511244
154,1787219446541404
155,1787219446572546
156,1787219446606380
157,1787219446637898
158,1787219446685399
159,1787219446716575
