# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
69,1042587627,0.5474,-0.6382,0.3433,15.98,0.55,11.65
70,1042592629,0.5537,-0.6431,0.3452,17.20,1.16,12.50
71,1042597629,0.5571,-0.6440,0.3442,17.32,1.71,13.17
72,1042602627,0.5566,-0.6460,0.3438,16.46,2.20,14.02
73,1042607627,0.5518,-0.6582,0.3516,14.27,2.44,14.63
74,1042612629,0.5596,-0.6650,0.3530,10.98,2.62,15.18
75,1042617629,0.5547,-0.6763,0.3584,6.77,2.68,15.79
76,1042622627,0.5513,-0.6865,0.3647,1.89,2.99,16.34
77,1042627627,0.5537,-0.6973,0.3701,-3.48,3.05,16.83
78,1042632627,0.5513,-0.7109,0.3804,-8.60,3.23,17.13
79,1042637629,0.5464,-0.7173,0.3828,-12.99,3.29,17.56
80,1042642629,0.5469,-0.7217,0.3872,-16.16,3.35,18.05
81,1042647629,0.5493,-0.7305,0.3877,-17.68,3.41,18.41
82,1042652629,0.5557,-0.7368,0.3960,-17.56,3.60,19.02
83,1042657629,0.5640,-0.7393,0.3940,-15.79,3.78,19.57
84,1042662628,0.5762,-0.7476,0.3979,-12.56,3.96,20.18
85,1042667629,0.5825,-0.7612,0.3970,-8.17,4.27,20.98
86,1042672631,0.5747,-0.7749,0.3945,-3.29,4.63,21.65
87,1042677628,0.5791,-0.7852,0.3999,1.65,4.70,22.26
88,1042682627,0.5859,-0.8062,0.3994,5.91,5.06,22.62
89,1042687627,0.5767,-0.8179,0.4062,8.60,5.18,22.80
90,1042692629,0.5669,-0.8291,0.4092,9.94,5.37,22.74
91,1042697628,0.5552,-0.8408,0.4126,9.39,5.24,22.44
92,1042702627,0.5537,-0.8477,0.4185,7.44,5.18,21.89
93,1042707631,0.5513,-0.8545,0.4155,4.27,5.12,21.28
94,1042712628,0.5532,-0.8574,0.4209,0.43,5.12,20.55
95,1042717627,0.5586,-0.8672,0.4155,-3.78,4.94,19.82
96,1042722627,0.5586,-0.8667,0.4165,-8.23,4.82,19.02
97,1042727627,0.5518,-0.8730,0.4165,-12.62,4.76,18.23
98,1042732627,0.5493,-0.8726,0.4224,-16.83,4.51,17.20
99,1042737627,0.5522,-0.8701,0.4224,-20.61,4.45,16.34
100,1042742627,0.5562,-0.8730,0.4229,-23.78,4.63,15.30
101,1042747627,0.5532,-0.8774,0.4258,-25.91,4.51,14.21
102,1042752629,0.5518,-0.8823,0.4229,-27.01,4.63,13.23
103,1042757631,0.5542,-0.8813,0.4170,-27.01,4.82,12.20
104,1042762628,0.5518,-0.8887,0.4111,-26.10,5.06,11.28
105,1042767629,0.5508,-0.8848,0.4092,-24.88,5.43,10.37
106,1042772627,0.5503,-0.8960,0.4150,-22.80,5.79,9.51
107,1042777629,0.5503,-0.9023,0.4082,-20.61,6.22,8.72
108,1042782628,0.5493,-0.9180,0.4067,-18.35,6.89,7.87
109,1042787629,0.5493,-0.9263,0.4009,-16.04,7.44,7.32
110,1042792629,0.5483,-0.9258,0.4014,-14.09,7.93,6.65
111,1042797627,0.5527,-0.9272,0.4087,-12.38,8.48,6.04
112,1042802629,0.5513,-0.9331,0.3989,-11.16,8.96,5.49
113,1042807629,0.5547,-0.9375,0.3965,-10.30,9.57,5.00
114,1042812687,0.5562,-0.9438,0.3994,-10.00,9.94,4.63
115,1042817629,0.5615,-0.9502,0.3975,-10.37,10.49,4.27
116,1042822629,0.5688,-0.9580,0.3975,-11.16,10.85,3.78
117,1042827627,0.5708,-0.9629,0.3911,-12.87,11.59,3.54
118,1042832701,0.5669,-0.9668,0.4009,-15.12,12.07,3.11
119,1042837629,0.5757,-0.9727,0.3989,-17.80,12.62,2.56
120,1042842629,0.5796,-0.9795,0.3926,-20.61,13.54,2.01
121,1042847627,0.5806,-0.9824,0.3906,-23.35,14.09,1.46
122,1042853214,0.5835,-0.9907,0.3833,-26.46,15.00,0.73
123,1042857629,0.5811,-0.9888,0.3784,-28.17,15.67,0.24
124,1042862631,0.5898,-0.9956,0.3784,-30.00,16.46,-0.37
125,1042867629,0.5884,-0.9937,0.3662,-31.52,17.26,-1.16
126,1042872628,0.5854,-1.0039,0.3716,-32.56,18.23,-2.01
127,1042877629,0.5815,-1.0176,0.3657,-32.87,19.21,-2.93
128,1042882628,0.5640,-1.0327,0.3657,-32.32,20.00,-4.02
129,1042887684,0.5542,-1.0498,0.3604,-30.61,20.55,-5.12
130,1042892629,0.5469,-1.0669,0.3608,-28.29,21.28,-6.34
131,1042897629,0.5430,-1.0918,0.3521,-25.49,21.65,-7.74
132,1042902627,0.5332,-1.1050,0.3569,-22.80,22.07,-9.21
133,1042907629,0.5190,-1.1108,0.3560,-20.79,22.20,-11.10
134,1042912628,0.5137,-1.1172,0.3564,-19.57,22.38,-12.99
135,1042917629,0.5122,-1.1182,0.3633,-19.45,22.44,-15.06
136,1042922632,0.5103,-1.1284,0.3560,-20.43,22.56,-17.07
137,1042927627,0.4990,-1.1309,0.3521,-22.32,22.44,-19.27
138,1042932630,0.4834,-1.1333,0.3545,-25.12,22.38,-21.65
139,1042937629,0.4761,-1.1304,0.3477,-28.90,22.44,-24.02
140,1042942627,0.4727,-1.1216,0.3540,-33.29,22.44,-26.46
141,1042947627,0.4663,-1.1216,0.3491,-37.80,22.50,-29.02
142,1042952627,0.4600,-1.1191,0.3447,-42.32,22.50,-31.46
143,1042957627,0.4521,-1.1050,0.3384,-46.34,22.62,-33.72
144,1042962627,0.4390,-1.0981,0.3350,-49.94,22.74,-36.10
145,1042967627,0.4229,-1.0820,0.3315,-52.93,22.93,-38.29
146,1042972629,0.4126,-1.0669,0.3252,-54.88,23.23,-40.18
147,1042977629,0.4111,-1.0449,0.3281,-55.43,23.54,-41.95
148,1042982629,0.4023,-1.0293,0.3154,-54.02,23.84,-43.60
149,1042987629,0.3940,-1.0083,0.3037,-50.79,24.21,-45.06
150,1042992629,0.3721,-0.9961,0.3052,-45.79,24.51,-46.16
151,1042997630,0.3628,-0.9761,0.2944,-39.51,24.63,-47.20
152,1043002629,0.3506,-0.9487,0.2905,-32.62,24.82,-47.87
153,1043007629,0.3447,-0.9224,0.2793,-25.55,24.88,-48.48
154,1043012628,0.3413,-0.9019,0.2710,-19.15,25.12,-48.72
155,1043017631,0.3369,-0.8716,0.2705,-13.60,25.30,-48.84
156,1043022627,0.3320,-0.8491,0.2588,-8.90,25.43,-48.72
157,1043027629,0.3267,-0.8296,0.2485,-5.30,25.61,-48.41
158,1043032628,0.3281,-0.8081,0.2402,-3.11,25.61,-47.87
159,1043037629,0.3193,-0.7871,0.2305,-2.13,25.67,-47.07
160,1043042627,0.3149,-0.7705,0.2314,-2.68,25.85,-46.10
161,1043047629,0.3052,-0.7568,0.2241,-4.57,25.73,-44.94
162,1043052628,0.3027,-0.7363,0.2158,-7.87,26.04,-43.48
163,1043057629,0.3115,-0.7227,0.2085,-11.89,26.16,-41.95
164,1043062627,0.3252,-0.7046,0.2012,-16.28,26.40,-40.06
165,1043067627,0.3364,-0.6948,0.1958,-20.98,26.52,-38.05
166,1043072627,0.3442,-0.6890,0.1914,-25.55,26.95,-35.67
167,1043077627,0.3555,-0.6802,0.1802,-29.70,27.38,-33.05
168,1043082629,0.3638,-0.6729,0.1812,-33.29,27.68,-30.24
169,1043087629,0.3726,-0.6670,0.1685,-36.28,27.99,-27.20
170,1043092679,0.3760,-0.6665,0.1665,-38.84,28.23,-23.96
171,1043097629,0.3779,-0.6655,0.1616,-40.98,28.54,-20.61
172,1043102628,0.3691,-0.6621,0.1538,-42.68,28.72,-17.32
173,1043107629,0.3545,-0.6626,0.1519,-44.33,29.02,-14.02
174,1043112628,0.3530,-0.6670,0.1538,-45.67,29.39,-10.73
175,1043117627,0.3506,-0.6685,0.1543,-46.89,29.45,-7.44
176,1043122630,0.3423,-0.6660,0.1543,-47.68,29.63,-3.90
177,1043127629,0.3433,-0.6650,0.1548,-47.44,29.88,-1.46
178,1043132628,0.3457,-0.6621,0.1543,-46.65,29.94,1.34
179,1043137629,0.3452,-0.6641,0.1562,-45.00,30.00,3.90
180,1043142627,0.3462,-0.6699,0.1592,-42.56,30.12,6.40
181,1043147627,0.3408,-0.6772,0.1562,-39.88,30.06,8.72
182,1043152627,0.3359,-0.6816,0.1567,-37.07,30.06,10.91
183,1043157627,0.3267,-0.6860,0.1606,-34.39,29.94,12.68
184,1043162675,0.3228,-0.6943,0.1602,-31.71,29.88,14.21
185,1043167629,0.3120,-0.7017,0.1631,-29.39,29.70,15.30
186,1043172628,0.3071,-0.7139,0.1646,-27.38,29.45,16.16
187,1043177629,0.3042,-0.7329,0.1611,-25.67,29.27,16.77
188,1043182627,0.2920,-0.7485,0.1665,-24.39,28.96,17.07
189,1043187630,0.2842,-0.7607,0.1777,-23.23,28.60,17.20
190,1043192627,0.2905,-0.7739,0.1748,-21.77,28.29,17.38
191,1043197629,0.3105,-0.7808,0.1792,-19.63,27.87,17.20
192,1043202630,0.3281,-0.7993,0.1763,-16.59,27.62,17.01
193,1043207627,0.3472,-0.8115,0.1821,-12.32,27.32,16.89
194,1043212627,0.3691,-0.8208,0.1802,-7.32,26.83,16.77
195,1043217629,0.3892,-0.8291,0.1802,-1.95,26.52,16.65
196,1043222628,0.4043,-0.8379,0.1831,3.41,25.91,16.65
197,1043227627,0.4175,-0.8501,0.1846,8.11,25.61,16.71
198,1043232627,0.4355,-0.8579,0.1807,11.95,25.30,16.65
199,1043237629,0.4424,-0.8662,0.1826,14.39,24.88,16.46
200,1043242627,0.4492,-0.8750,0.1909,14.88,24.45,16.34
201,1043247627,0.4521,-0.8872,0.1914,13.90,24.21,15.98
202,1043252627,0.4639,-0.8911,0.1992,11.34,23.96,15.37
203,1043257627,0.4731,-0.9004,0.1943,7.68,23.66,14.82
204,1043262627,0.4795,-0.9097,0.2007,3.23,23.66,14.02
205,1043268348,0.4858,-0.9116,0.2085,-2.44,23.54,13.11
206,1043272629,0.4946,-0.9111,0.2095,-6.16,23.35,12.56
207,1043277629,0.5176,-0.9062,0.2188,-10.12,23.29,11.83
208,1043282627,0.5210,-0.9067,0.2261,-13.17,23.05,11.10
209,1043287629,0.5186,-0.9014,0.2295,-14.76,22.93,10.67
210,1043292628,0.5234,-0.8994,0.2256,-14.57,22.74,10.18
211,1043297629,0.5464,-0.8975,0.2305,-12.87,22.56,9.88
212,1043302630,0.5605,-0.8940,0.2271,-9.51,22.38,9.63
213,1043307629,0.5698,-0.8960,0.2261,-5.67,22.07,9.51
214,1043312629,0.5850,-0.8916,0.2266,-1.16,21.71,9.45
215,1043317628,0.6021,-0.8921,0.2368,3.29,21.34,9.21
216,1043322629,0.6030,-0.8926,0.2334,7.38,21.10,8.96
217,1043327627,0.6050,-0.8906,0.2432,10.43,20.85,8.54
218,1043332627,0.6084,-0.8882,0.2383,12.74,20.85,8.23
219,1043337629,0.6128,-0.8833,0.2417,13.96,20.55,7.56
220,1043342628,0.6152,-0.8809,0.2456,14.02,20.61,6.95
221,1043347627,0.6196,-0.8799,0.2476,12.99,20.67,6.22
222,1043352628,0.6157,-0.8711,0.2461,10.85,20.67,5.61
223,1043357627,0.6099,-0.8662,0.2544,7.80,20.73,4.82
224,1043362627,0.6030,-0.8604,0.2505,4.33,20.67,4.15
225,1043367627,0.6050,-0.8501,0.2485,0.49,20.67,3.60
226,1043372627,0.6011,-0.8418,0.2505,-3.66,20.67,2.87
227,1043377627,0.5947,-0.8242,0.2593,-7.74,20.67,2.26
228,1043382627,0.5864,-0.8169,0.2524,-11.28,20.91,1.52
229,1043387627,0.5796,-0.8052,0.2568,-13.90,20.98,1.10
230,1043392627,0.5693,-0.7979,0.2534,-15.43,20.91,0.61
231,1043397940,0.5547,-0.7788,0.2515,-15.79,20.98,0.43
232,1043402627,0.5454,-0.7676,0.2466,-15.18,21.16,0.37
233,1043407631,0.5352,-0.7578,0.2427,-13.48,21.10,0.49
234,1043412628,0.5371,-0.7520,0.2471,-10.91,21.28,0.67
235,1043417629,0.5308,-0.7441,0.2559,-7.13,21.46,1.10
236,1043422627,0.5181,-0.7378,0.2485,-0.98,21.71,1.71
237,1043427630,0.5112,-0.7334,0.2471,3.78,21.71,2.13
238,1043432629,0.5098,-0.7266,0.2422,10.12,21.89,2.74
239,1043437628,0.5020,-0.7241,0.2383,16.52,21.83,3.41
240,1043442629,0.4937,-0.7305,0.2461,22.38,21.95,3.96
241,1043447627,0.4971,-0.7295,0.2466,27.26,22.26,4.70
242,1043452627,0.4971,-0.7251,0.2510,30.73,22.26,5.24
243,1043457627,0.4961,-0.7227,0.2510,32.74,22.32,5.91
244,1043462627,0.5039,-0.7222,0.2622,32.68,22.26,6.46
245,1043467629,0.4990,-0.7246,0.2656,30.91,22.32,6.89
246,1043472627,0.4990,-0.7271,0.2656,28.11,22.26,7.32
247,1043477629,0.4956,-0.7305,0.2715,24.27,22.13,7.74
248,1043482628,0.5034,-0.7373,0.2700,20.00,22.01,8.35
249,1043487666,0.5083,-0.7500,0.2734,15.67,22.01,9.02
250,1043492631,0.5098,-0.7593,0.2686,11.40,21.71,9.63
251,1043497628,0.4951,-0.7598,0.2793,7.32,21.22,10.18
252,1043502627,0.4912,-0.7676,0.2842,3.54,21.04,10.61
253,1043507629,0.4897,-0.7739,0.2856,0.55,20.61,11.04
254,1043512627,0.4961,-0.7793,0.2817,-1.40,20.12,11.46
255,1043517629,0.4888,-0.7847,0.2866,-2.56,19.63,12.13
256,1043522629,0.4814,-0.7930,0.2896,-2.38,19.15,12.62
257,1043527627,0.4839,-0.7974,0.2910,-1.28,18.66,13.35
258,1043532631,0.4932,-0.8008,0.2930,0.79,18.05,14.09
259,1043537627,0.5029,-0.8096,0.2983,3.84,17.50,14.94
260,1043542629,0.5029,-0.8057,0.2954,7.56,16.71,15.79
261,1043547628,0.4966,-0.8184,0.2969,11.40,16.04,16.59
262,1043552627,0.4902,-0.8286,0.3071,15.61,15.18,17.26
263,1043557629,0.4844,-0.8408,0.3076,19.39,14.39,17.87
264,1043562627,0.4795,-0.8516,0.3096,22.68,13.48,18.41
265,1043567629,0.4717,-0.8643,0.3135,24.94,12.50,18.60
266,1043572629,0.4590,-0.8804,0.3262,26.04,11.83,18.60
267,1043577629,0.4541,-0.8940,0.3369,26.04,10.73,18.35
268,1043582629,0.4497,-0.9160,0.3403,25.00,9.70,17.87
269,1043587627,0.4395,-0.9287,0.3545,23.41,8.90,17.07
270,1043592627,0.4404,-0.9526,0.3608,21.71,7.93,16.34
271,1043597627,0.4434,-0.9697,0.3633,20.30,6.71,15.30
272,1043602628,0.4585,-0.9858,0.3672,19.02,5.67,14.15
273,1043607629,0.4580,-1.0063,0.3784,18.17,4.45,12.93
274,1043612713,0.4668,-1.0215,0.3872,17.44,3.05,11.59
275,1043617629,0.4702,-1.0400,0.3999,16.71,1.40,10.18
276,1043622629,0.4751,-1.0557,0.4004,15.98,-0.06,8.60
277,1043627628,0.4771,-1.0776,0.4150,14.94,-1.71,6.83
278,1043632631,0.4858,-1.0942,0.4219,13.60,-3.23,5.00
279,1043637627,0.4878,-1.1099,0.4297,12.07,-5.00,2.93
280,1043642629,0.4849,-1.1260,0.4380,10.67,-6.65,0.79
281,1043647628,0.4814,-1.1431,0.4414,9.45,-8.35,-1.59
282,1043652627,0.4849,-1.1499,0.4517,8.90,-10.06,-4.02
283,1043657627,0.4893,-1.1616,0.4517,8.90,-11.83,-6.59
284,1043662627,0.4917,-1.1685,0.4580,9.45,-13.41,-9.21
285,1043667629,0.4980,-1.1758,0.4648,10.73,-15.49,-12.56
286,1043672629,0.5034,-1.1753,0.4604,11.71,-16.83,-14.82
287,1043677627,0.5107,-1.1851,0.4668,13.11,-18.48,-17.74
288,1043682629,0.5166,-1.1880,0.4683,14.57,-20.18,-20.67
289,1043687939,0.5142,-1.1885,0.4688,15.73,-22.38,-24.27
290,1043692629,0.5210,-1.1836,0.4692,16.16,-23.84,-26.83
291,1043697629,0.5215,-1.1821,0.4634,15.85,-25.49,-30.00
292,1043702629,0.5156,-1.1768,0.4614,14.82,-27.38,-33.23
293,1043707629,0.4990,-1.1694,0.4658,12.99,-29.15,-36.65
294,1043712630,0.4878,-1.1602,0.4590,10.49,-30.85,-40.00
295,1043717629,0.4785,-1.1450,0.4551,7.87,-32.32,-43.35
296,1043722629,0.4795,-1.1250,0.4443,5.61,-33.90,-46.65
297,1043727629,0.4775,-1.1060,0.4365,4.09,-35.37,-49.76
298,1043732630,0.4819,-1.0786,0.4214,3.05,-36.71,-52.68
299,1043737629,0.4868,-1.0537,0.4106,2.68,-37.93,-55.30
300,1043742629,0.4946,-1.0190,0.4014,2.50,-38.78,-57.80
301,1043747629,0.5024,-0.9800,0.3867,2.13,-39.82,-59.94
302,1043752630,0.5005,-0.9492,0.3779,1.52,-40.67,-61.83
303,1043757629,0.4771,-0.9253,0.3652,0.43,-41.10,-63.29
304,1043762627,0.4614,-0.8833,0.3545,-0.37,-41.40,-64.39
305,1043767627,0.4775,-0.8418,0.3350,-0.61,-41.46,-65.18
306,1043772627,0.4971,-0.8008,0.3237,0.30,-41.40,-65.55
307,1043777629,0.5103,-0.7612,0.3086,2.62,-41.34,-65.61
308,1043782629,0.5210,-0.7236,0.2896,6.10,-41.04,-65.18
309,1043787627,0.5298,-0.6855,0.2720,10.43,-40.73,-64.27
310,1043792629,0.5391,-0.6514,0.2505,15.12,-40.37,-62.99
311,1043797628,0.5513,-0.6191,0.2354,19.63,-39.94,-61.16
312,1043802629,0.5469,-0.5791,0.2158,23.54,-39.39,-59.09
313,1043807628,0.5488,-0.5366,0.1982,26.46,-38.84,-56.59
314,1043813015,0.5479,-0.4858,0.1797,28.23,-38.11,-53.23
315,1043817630,0.5547,-0.4541,0.1724,28.35,-37.44,-50.67
316,1043822628,0.5713,-0.4067,0.1533,27.44,-36.46,-47.07
317,1043827629,0.5835,-0.3623,0.1460,26.28,-35.37,-43.05
318,1043832859,0.6084,-0.3198,0.1294,24.33,-33.90,-37.68
319,1043837630,0.6230,-0.2886,0.1230,22.87,-32.93,-33.72
320,1043842627,0.6382,-0.2627,0.1123,21.34,-31.59,-28.35
321,1043847627,0.6436,-0.2407,0.1089,19.57,-30.00,-21.40
322,1043852627,0.6494,-0.2378,0.0996,18.48,-28.84,-16.46
323,1043857627,0.6509,-0.2383,0.0981,17.44,-27.38,-10.24
324,1043862627,0.6484,-0.2354,0.0942,16.59,-25.91,-3.78
325,1043867627,0.6323,-0.2461,0.0996,15.85,-24.39,2.62
326,1043872627,0.6094,-0.2554,0.1108,15.43,-23.05,8.90
327,1043877627,0.5894,-0.2754,0.1138,15.06,-21.40,14.76
328,1043882627,0.5674,-0.2930,0.1274,15.18,-19.82,20.49
329,1043887627,0.5562,-0.3276,0.1313,15.79,-18.17,26.10
330,1043892631,0.5410,-0.3545,0.1523,17.38,-16.22,32.38
331,1043897629,0.5220,-0.3784,0.1606,19.33,-15.06,36.34
332,1043902629,0.5142,-0.4116,0.1670,22.20,-13.41,41.34
333,1043907628,0.5142,-0.4556,0.1851,25.85,-11.89,46.04
334,1043912629,0.5239,-0.4961,0.1997,30.12,-10.37,50.43
335,1043917629,0.5283,-0.5498,0.2202,34.70,-8.90,54.70
336,1043922627,0.5186,-0.5991,0.2314,39.57,-7.50,58.54
337,1043927627,0.4980,-0.6489,0.2490,44.39,-6.34,61.83
338,1043932627,0.4756,-0.6987,0.2656,48.66,-5.18,64.33
339,1043937823,0.4487,-0.7627,0.2852,53.05,-3.90,66.40
340,1043942629,0.4336,-0.8130,0.2959,55.61,-3.11,67.56
341,1043947628,0.4219,-0.8540,0.3140,57.01,-2.50,67.93
342,1043952627,0.4189,-0.9150,0.3330,57.44,-2.20,67.93
343,1043957629,0.4199,-0.9678,0.3477,56.65,-2.20,67.44
344,1043962627,0.4316,-1.0190,0.3701,54.39,-2.50,66.34
345,1043967627,0.4326,-1.0698,0.3857,50.79,-3.29,64.51
346,1043972629,0.4097,-1.1362,0.4121,44.45,-4.57,61.40
347,1043977629,0.3911,-1.1772,0.4292,39.51,-5.79,58.60
348,1043982629,0.3770,-1.2314,0.4502,32.93,-7.62,54.51
349,1043987629,0.3682,-1.2803,0.4688,27.13,-9.82,49.63
350,1043992629,0.3555,-1.3408,0.4780,21.83,-12.74,42.80
351,1043997627,0.3584,-1.3813,0.4893,19.76,-15.37,36.65
352,1044002627,0.3765,-1.4097,0.5098,19.88,-17.56,31.65
353,1044007629,0.4199,-1.4443,0.5122,23.05,-20.55,23.84
354,1044012628,0.4580,-1.4609,0.5127,27.87,-23.17,17.32
355,1044017629,0.4844,-1.4678,0.5220,33.29,-25.55,10.79
356,1044022627,0.5083,-1.4624,0.5303,37.74,-27.32,5.67
357,1044027627,0.5518,-1.4551,0.5396,43.23,-29.88,-2.07
358,1044032631,0.5923,-1.4492,0.5342,46.77,-31.77,-8.29
359,1044037628,0.6216,-1.4399,0.5327,49.21,-33.60,-14.15
360,1044042627,0.6362,-1.4341,0.5425,50.43,-35.30,-19.94
361,1044047629,0.6636,-1.4165,0.5483,50.67,-36.83,-25.30
362,1044052627,0.6929,-1.4019,0.5532,49.94,-38.41,-30.67
363,1044057627,0.7070,-1.3877,0.5586,48.96,-39.51,-34.70
364,1044062627,0.7114,-1.3691,0.5596,47.50,-40.85,-39.51
365,1044067629,0.7114,-1.3384,0.5679,45.91,-42.32,-45.00
366,1044072627,0.7261,-1.3076,0.5674,44.70,-43.54,-49.33
367,1044077627,0.7368,-1.2734,0.5737,43.90,-44.45,-53.23
368,1044082627,0.7437,-1.2476,0.5747,43.35,-45.30,-57.01
369,1044087627,0.7461,-1.2217,0.5713,43.17,-45.91,-59.88
370,1044092631,0.7461,-1.1914,0.5723,43.90,-46.71,-63.84
371,1044097629,0.7344,-1.1777,0.5825,45.12,-47.26,-66.95
372,1044102629,0.7354,-1.1499,0.5742,47.07,-47.62,-69.82
373,1044107629,0.7456,-1.1196,0.5747,49.63,-47.99,-72.38
374,1044112628,0.7539,-1.0918,0.5713,52.56,-48.48,-74.82
375,1044117629,0.7593,-1.0552,0.5654,55.24,-48.90,-77.07
376,1044122629,0.7637,-1.0142,0.5664,57.50,-49.15,-79.09
