# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
26,1270327629,0.4146,0.7578,0.5068,-16.71,1.16,26.10
27,1270332629,0.3701,0.7329,0.5039,-18.48,1.04,26.52
28,1270337628,0.3403,0.7065,0.4932,-19.70,0.67,27.13
29,1270342722,0.3325,0.6807,0.4746,-19.94,0.37,28.05
30,1270347629,0.3174,0.6655,0.4580,-19.33,-0.43,29.15
31,1270352629,0.3179,0.6323,0.4375,-17.87,-1.16,30.55
32,1270357630,0.3164,0.5986,0.4165,-16.28,-1.89,31.89
33,1270362627,0.3301,0.5610,0.4160,-14.76,-2.80,32.93
34,1270367629,0.3418,0.5088,0.4126,-13.66,-3.84,33.72
35,1270372629,0.3398,0.4575,0.4146,-12.99,-4.88,34.02
36,1270377629,0.3369,0.4111,0.4077,-12.99,-5.98,33.72
37,1270382629,0.3413,0.3652,0.4033,-13.66,-7.20,33.11
38,1270387629,0.3340,0.3315,0.3823,-14.33,-8.35,32.13
39,1270392629,0.3301,0.3037,0.3843,-14.82,-9.33,30.91
40,1270397629,0.3237,0.2705,0.3862,-14.88,-10.24,29.51
41,1270402629,0.3203,0.2402,0.3779,-14.82,-10.85,27.80
42,1270407629,0.3291,0.2158,0.3901,-15.12,-11.40,25.91
43,1270412627,0.3301,0.1997,0.3833,-16.16,-11.77,23.66
44,1270417748,0.3213,0.1997,0.3682,-17.93,-11.95,21.46
45,1270422629,0.3335,0.1929,0.3535,-20.18,-11.83,18.90
46,1270427629,0.3408,0.1899,0.3350,-22.26,-11.52,16.46
47,1270432629,0.3315,0.1865,0.3291,-23.72,-11.04,13.84
48,1270437628,0.3218,0.1787,0.3291,-24.45,-10.43,11.22
49,1270442629,0.3110,0.1816,0.3203,-24.70,-9.94,8.60
50,1270447629,0.3057,0.1860,0.3281,-24.15,-9.39,5.73
51,1270452629,0.3096,0.1880,0.3301,-22.87,-9.09,2.87
52,1270457628,0.3184,0.2124,0.3276,-20.73,-8.84,0.00
53,1270462629,0.3472,0.2471,0.3257,-18.05,-8.72,-2.87
54,1270467629,0.3789,0.3037,0.3018,-14.82,-8.54,-5.55
55,1270472629,0.4141,0.3652,0.2798,-11.40,-8.23,-8.17
56,1270477629,0.4624,0.4292,0.2495,-7.56,-8.05,-10.43
57,1270482627,0.5186,0.5039,0.2285,-3.60,-7.87,-12.38
58,1270487630,0.5723,0.5840,0.2148,0.98,-7.62,-14.02
59,1270492629,0.6299,0.6714,0.2041,6.10,-7.26,-15.30
60,1270497629,0.6904,0.7681,0.2124,11.65,-6.95,-16.16
61,1270502629,0.7466,0.8696,0.2129,17.07,-6.34,-16.77
62,1270507628,0.7842,0.9561,0.2100,22.32,-5.55,-17.13
63,1270512629,0.8062,1.0371,0.2056,26.59,-4.70,-17.07
64,1270517629,0.8198,1.1147,0.2026,29.51,-3.35,-16.52
65,1270522637,0.8394,1.1792,0.2070,31.04,-1.71,-15.61
66,1270527628,0.8535,1.2368,0.2036,30.55,0.06,-14.51
67,1270532629,0.8477,1.2720,0.2070,28.41,2.07,-13.17
68,1270537628,0.8364,1.3027,0.2017,24.82,4.21,-11.40
69,1270542629,0.8271,1.3325,0.2031,20.43,6.46,-9.63
70,1270547629,0.8389,1.3452,0.2217,15.55,8.35,-7.80
71,1270552627,0.8540,1.3545,0.2310,10.49,10.49,-6.10
72,1270557629,0.8604,1.3481,0.2368,5.61,12.26,-4.39
73,1270562631,0.8584,1.3457,0.2510,1.22,13.90,-2.99
74,1270567628,0.8540,1.3252,0.2520,-1.95,15.37,-1.71
75,1270572627,0.8408,1.3052,0.2661,-3.84,16.77,-0.24
76,1270577627,0.8135,1.2812,0.2568,-4.76,18.11,0.79
77,1270582727,0.7817,1.2490,0.2773,-4.51,19.21,1.52
78,1270587629,0.7827,1.2144,0.2881,-3.54,20.18,2.07
79,1270592628,0.7905,1.1914,0.3032,-2.13,21.10,2.50
80,1270597629,0.7866,1.1621,0.3105,-1.16,21.83,2.56
81,1270602629,0.7900,1.1357,0.3184,-0.49,21.95,2.62
82,1270607628,0.7886,1.1050,0.3203,-0.12,21.95,2.44
83,1270612629,0.7900,1.0654,0.3408,0.67,21.83,2.44
84,1270617628,0.7720,1.0034,0.3662,2.26,21.59,2.56
85,1270622630,0.7476,0.9971,0.3159,3.29,21.52,2.56
86,1270627628,0.7241,0.9614,0.3413,3.35,21.59,2.32
87,1270632627,0.6802,0.8848,0.3530,3.17,21.40,2.13
88,1270637631,0.6348,0.8457,0.3174,3.48,20.73,2.01
89,1270642628,0.5771,0.8491,0.3853,4.94,20.12,2.01
90,1270647627,0.5645,0.7983,0.3442,7.07,19.15,1.83
91,1270652764,0.5518,0.7593,0.3257,9.51,17.56,1.89
92,1270657628,0.5718,0.6201,0.3872,14.94,15.30,2.44
93,1270662627,0.5723,0.6011,0.2974,25.98,12.01,3.90
94,1270667643,0.5908,0.6812,0.4482,38.60,10.37,4.76
95,1270672688,0.5781,0.7261,0.3628,47.44,10.61,4.21
96,1270677629,0.5820,0.6616,0.2524,51.52,10.37,3.11
97,1270682628,0.5908,0.5947,0.2969,51.46,9.63,2.07
98,1270687627,0.5322,0.5454,0.3389,48.41,9.21,0.98
99,1270692631,0.4678,0.5273,0.3086,44.27,8.72,-0.12
100,1270697629,0.4331,0.6138,0.2983,39.39,8.05,-1.77
101,1270702629,0.4268,0.5630,0.3174,33.72,7.13,-4.27
102,1270707758,0.3872,0.5171,0.3169,27.87,6.04,-6.28
103,1270712627,0.3555,0.4995,0.3242,23.54,5.00,-7.93
104,1270717627,0.3711,0.4878,0.3511,21.71,3.90,-9.09
105,1270722628,0.3794,0.5024,0.3770,22.20,3.05,-9.88
106,1270727695,0.3721,0.5220,0.3750,23.84,2.74,-10.49
107,1270732628,0.3687,0.5166,0.3418,25.43,2.68,-11.10
108,1270737629,0.4185,0.5000,0.3198,25.85,2.68,-11.40
109,1270743114,0.4287,0.5039,0.3423,24.09,2.99,-11.46
110,1270747630,0.4126,0.5068,0.3496,19.82,3.05,-11.52
111,1270752627,0.3594,0.5146,0.3574,14.02,3.35,-11.83
112,1270757629,0.3169,0.5249,0.3379,8.05,3.78,-12.26
113,1270762630,0.3789,0.5361,0.3086,3.54,4.51,-12.44
114,1270767627,0.4033,0.5654,0.3203,1.22,5.43,-12.20
115,1270772627,0.3638,0.5967,0.3452,0.79,6.46,-11.71
116,1270777627,0.3208,0.6143,0.3374,2.26,7.26,-10.79
117,1270782627,0.2974,0.6309,0.3315,5.18,8.17,-9.88
118,1270787628,0.3169,0.6343,0.3384,9.33,8.66,-9.02
119,1270792628,0.3750,0.6255,0.3418,14.33,8.78,-7.93
120,1270797627,0.3931,0.6431,0.3584,19.94,8.66,-6.77
121,1270802627,0.3667,0.6699,0.3672,25.85,8.23,-5.30
122,1270807627,0.3540,0.6929,0.3525,32.20,7.68,-3.72
123,1270812629,0.3730,0.7324,0.3477,38.72,7.07,-2.26
124,1270817631,0.3931,0.7700,0.3496,44.57,6.65,-1.16
125,1270822628,0.4146,0.7871,0.3418,49.09,6.22,-0.12
126,1270827630,0.4331,0.8091,0.3398,51.83,5.91,0.67
127,1270832628,0.4438,0.8374,0.3276,52.99,5.55,1.34
128,1270837630,0.4648,0.8618,0.3276,52.56,5.49,1.71
129,1270842629,0.4814,0.8896,0.3188,51.28,5.06,2.07
130,1270847627,0.5190,0.9019,0.3218,49.57,4.82,2.38
131,1270852654,0.5317,0.9116,0.3203,47.93,4.15,2.62
132,1270857628,0.5801,0.8589,0.3516,47.74,3.54,3.17
133,1270862629,0.6304,0.8740,0.3223,49.15,2.62,4.51
134,1270867629,0.6406,1.0020,0.3257,51.40,1.95,4.63
135,1270872629,0.6401,0.9390,0.3262,53.90,0.98,4.21
136,1270877627,0.6523,0.9224,0.3350,55.98,0.12,3.96
137,1270882629,0.6377,0.9346,0.3359,57.13,-0.79,3.54
138,1270887629,0.6235,0.9390,0.3091,57.26,-2.01,2.99
139,1270892629,0.6553,0.9487,0.3115,56.83,-3.17,2.44
140,1270897627,0.6558,0.9678,0.3081,56.04,-4.15,1.59
141,1270902627,0.6406,0.9746,0.2935,55.55,-5.37,0.61
142,1270907629,0.6187,0.9722,0.2798,55.12,-6.46,-0.73
143,1270912630,0.6177,0.9878,0.2612,55.06,-7.56,-2.20
144,1270917629,0.6382,1.0059,0.2617,55.24,-8.66,-4.02
145,1270922629,0.6938,1.0454,0.3394,56.34,-9.02,-6.28
146,1270927629,0.6621,1.0376,0.2207,58.78,-9.27,-8.72
147,1270932629,0.6616,1.0303,0.2100,61.04,-9.70,-11.04
148,1270937627,0.6777,1.0117,0.2236,62.44,-10.61,-12.93
149,1270942629,0.7065,1.0283,0.2295,62.62,-11.65,-14.76
150,1270948067,0.7163,1.0391,0.2080,62.01,-12.87,-16.10
151,1270952629,0.7090,1.0371,0.2012,59.94,-14.09,-17.07
152,1270957627,0.7026,1.0366,0.1855,57.01,-15.12,-17.80
153,1270962629,0.7056,1.0400,0.1631,53.05,-16.04,-18.17
154,1270967631,0.6934,1.0425,0.1431,49.33,-16.65,-18.23
155,1270972628,0.6865,1.0532,0.1279,45.79,-16.52,-17.87
156,1270977631,0.6792,1.0557,0.1206,42.80,-15.85,-17.32
157,1270982631,0.6836,1.0635,0.1187,40.30,-15.00,-16.65
158,1270987627,0.6851,1.0601,0.0996,38.11,-13.90,-15.85
159,1270992627,0.6772,1.0513,0.1025,36.04,-12.68,-14.88
160,1270997627,0.6699,1.0332,0.1196,33.84,-11.16,-13.78
161,1271002627,0.6611,1.0210,0.1313,31.34,-9.57,-12.38
162,1271007627,0.6431,1.0137,0.1465,28.66,-7.93,-10.91
163,1271012733,0.6260,1.0112,0.1509,25.30,-6.16,-9.27
164,1271017629,0.6074,1.0103,0.1523,21.10,-4.27,-7.74
165,1271022711,0.6138,1.0176,0.1646,16.04,-2.13,-6.10
166,1271027629,0.6235,1.0063,0.1812,9.94,-0.18,-4.33
167,1271032628,0.6245,0.9897,0.1885,2.80,1.77,-2.56
168,1271037627,0.6138,0.9663,0.1880,-5.18,3.84,-0.67
169,1271042631,0.6040,0.9512,0.1816,-13.41,5.98,1.04
170,1271047629,0.5928,0.9292,0.1807,-21.40,8.17,2.68
171,1271052629,0.5801,0.9077,0.1890,-28.66,10.24,4.45
172,1271057629,0.5581,0.8896,0.1895,-34.57,11.83,6.04
173,1271062629,0.5342,0.8677,0.2012,-39.21,12.62,7.93
174,1271067627,0.5073,0.8662,0.2197,-42.20,12.68,9.45
175,1271072629,0.4663,0.8677,0.2515,-43.17,11.89,10.67
176,1271077627,0.4253,0.8789,0.2778,-42.07,10.37,11.22
177,1271082629,0.3896,0.8877,0.3311,-38.41,7.93,10.98
178,1271087695,0.3843,0.8423,0.4243,-32.62,5.30,10.30
179,1271092629,0.4224,0.8198,0.4287,-25.43,3.23,9.27
180,1271097629,0.4502,0.7661,0.3945,-17.74,1.65,8.54
181,1271102627,0.4570,0.7383,0.3433,-10.98,0.61,8.48
182,1271107627,0.4702,0.7158,0.2803,-5.12,0.61,8.48
183,1271112627,0.4873,0.6660,0.2529,-0.67,0.67,9.15
184,1271117627,0.5098,0.6318,0.2402,2.07,0.67,10.43
185,1271122629,0.5166,0.6396,0.2256,2.87,0.55,12.26
186,1271127629,0.4907,0.6724,0.2314,1.28,0.00,13.66
187,1271132628,0.4678,0.6699,0.2373,-2.56,-0.79,14.45
188,1271137627,0.4673,0.6416,0.2573,-7.87,-2.26,14.70
189,1271142629,0.4727,0.6143,0.2856,-13.54,-4.21,15.00
190,1271147804,0.4644,0.6113,0.3013,-18.17,-6.34,15.18
191,1271152629,0.4395,0.6143,0.2900,-21.10,-8.60,15.49
192,1271157629,0.4170,0.6240,0.2764,-22.01,-10.24,15.85
193,1271162629,0.4038,0.6338,0.2676,-21.40,-11.46,16.22
194,1271167629,0.4155,0.6460,0.2637,-20.30,-12.38,16.77
195,1271172629,0.4243,0.6621,0.2563,-19.09,-13.41,17.20
196,1271177629,0.4082,0.6758,0.2456,-18.35,-14.02,17.93
197,1271182627,0.3896,0.7100,0.2388,-17.62,-14.82,18.54
198,1271187627,0.3770,0.7441,0.2363,-17.07,-15.67,19.21
199,1271192627,0.3931,0.7681,0.2466,-16.16,-16.65,20.00
200,1271197631,0.4111,0.7832,0.2607,-14.33,-17.74,20.91
201,1271202627,0.4263,0.8081,0.2690,-11.71,-18.72,22.07
202,1271207630,0.4360,0.8291,0.2739,-8.54,-19.45,23.35
203,1271212628,0.4600,0.8481,0.2598,-5.61,-20.12,24.39
204,1271217627,0.5039,0.8623,0.2500,-3.72,-20.98,25.18
205,1271222629,0.5400,0.8779,0.2480,-3.11,-21.34,25.37
206,1271227629,0.5635,0.8872,0.2378,-4.27,-21.77,25.24
207,1271232628,0.5586,0.8911,0.2246,-6.95,-21.83,24.63
208,1271237630,0.5547,0.9004,0.2163,-10.91,-21.77,24.02
209,1271242628,0.5688,0.9082,0.2095,-15.30,-21.65,23.11
210,1271247629,0.5693,0.9272,0.2158,-19.51,-21.52,22.20
211,1271252629,0.5742,0.9404,0.2217,-22.93,-21.40,21.34
212,1271257629,0.5801,0.9595,0.2266,-25.06,-21.04,20.55
213,1271262628,0.5981,0.9668,0.2358,-25.73,-20.85,19.51
214,1271267629,0.6309,0.9736,0.2349,-24.88,-20.79,18.29
215,1271272697,0.6831,0.9785,0.2520,-22.20,-20.91,16.77
216,1271277627,0.7271,0.9727,0.2749,-17.99,-20.79,14.88
217,1271282627,0.7388,0.9487,0.2798,-12.87,-20.85,12.44
218,1271287627,0.7466,0.9238,0.2866,-7.38,-20.85,10.12
219,1271292627,0.7686,0.9106,0.2915,-2.07,-20.98,7.38
220,1271297627,0.7925,0.9077,0.3169,2.56,-21.04,4.33
221,1271302627,0.8130,0.9019,0.3359,6.34,-21.10,1.16
222,1271307627,0.8262,0.9004,0.3535,8.84,-21.28,-2.07
223,1271312627,0.8228,0.9077,0.3486,9.88,-21.22,-5.00
224,1271317627,0.8096,0.9326,0.3491,9.02,-21.22,-7.50
225,1271322627,0.7808,0.9570,0.3638,6.40,-21.16,-9.45
226,1271327772,0.7710,0.9810,0.3311,4.09,-21.16,-10.91
227,1271332630,0.6880,0.9526,0.4526,1.40,-20.85,-11.71
228,1271337629,0.7217,0.9502,0.3784,-3.17,-20.43,-12.13
229,1271342627,0.6279,1.0146,0.4736,-5.85,-20.85,-12.13
230,1271347629,0.6704,1.0977,0.5923,-2.50,-20.00,-11.28
231,1271352629,0.6943,1.1050,0.3589,4.33,-20.79,-9.57
232,1271357629,0.6665,1.0947,0.4067,13.23,-21.83,-7.32
233,1271362629,0.6831,1.1113,0.4561,23.66,-22.32,-4.63
234,1271367629,0.6987,1.1763,0.3779,35.43,-23.11,-1.65
235,1271372630,0.6860,1.2314,0.3696,46.83,-24.02,2.07
236,1271377629,0.6934,1.2871,0.3481,56.46,-24.76,6.65
237,1271382627,0.7085,1.3125,0.3052,63.11,-25.37,11.83
238,1271387627,0.6909,1.3428,0.2690,66.04,-25.98,17.62
239,1271392627,0.6904,1.3809,0.2998,64.27,-26.89,23.78
240,1271397629,0.6602,1.3809,0.3364,57.26,-27.62,30.06
241,1271402628,0.5459,1.4150,0.3433,46.95,-28.41,36.46
242,1271407627,0.5713,1.4204,0.3091,34.45,-29.27,43.48
243,1271412629,0.5601,1.4526,0.1602,22.50,-29.94,50.85
244,1271417627,0.5728,1.4580,0.1245,13.11,-30.43,58.84
245,1271422629,0.3608,1.5781,0.3403,4.02,-30.12,66.95
246,1271427630,0.4312,1.5464,0.4497,-8.23,-29.76,74.63
247,1271432629,0.4209,1.4478,0.2080,-20.61,-31.04,81.77
248,1271437629,0.4224,1.3945,0.3457,-30.30,-32.62,88.41
249,1271442629,0.4404,1.3652,0.4521,-35.98,-32.74,95.06
250,1271447629,0.4834,1.3662,0.2847,-37.20,-33.60,101.34
251,1271452630,0.5259,1.3843,0.2915,-34.82,-34.82,107.07
252,1271457629,0.5688,1.3691,0.3667,-29.21,-35.12,112.62
253,1271462638,0.5947,1.3271,0.2710,-21.71,-35.73,117.80
254,1271467629,0.6250,1.3008,0.2510,-13.54,-36.77,122.50
255,1271472628,0.6631,1.2720,0.3027,-6.34,-37.13,126.59
256,1271477629,0.6948,1.2354,0.2539,-0.37,-37.80,130.30
257,1271482628,0.7290,1.2026,0.2236,3.84,-38.96,133.35
258,1271487631,0.7539,1.1602,0.2539,5.91,-39.82,135.91
259,1271492628,0.7808,1.1064,0.2300,4.63,-40.79,137.93
260,1271497629,0.7822,1.0527,0.1860,0.12,-42.32,139.45
261,1271502663,0.7656,1.0039,0.1802,-7.26,-44.02,140.55
262,1271507628,0.7896,0.9619,0.1670,-15.37,-45.79,141.22
263,1271512627,0.8096,0.9189,0.1406,-22.13,-47.68,141.52
264,1271517807,0.7856,0.8848,0.1265,-26.16,-49.45,141.65
265,1271522629,0.7749,0.8618,0.1055,-26.83,-50.98,141.77
266,1271527628,0.8018,0.8276,0.0771,-24.02,-52.38,141.71
267,1271532629,0.8159,0.7983,0.0586,-17.99,-53.60,141.59
268,1271537629,0.8169,0.7871,0.0400,-9.57,-54.51,141.59
269,1271542630,0.8247,0.7456,0.0024,0.61,-55.18,141.40
270,1271547629,0.8184,0.7275,-0.0225,12.07,-55.49,141.34
271,1271552627,0.8335,0.7153,-0.0420,23.90,-55.12,140.91
272,1271557629,0.8174,0.6748,-0.0811,33.72,-54.51,140.24
273,1271562628,0.7651,0.6143,-0.1235,39.76,-53.35,139.76
274,1271567628,0.7168,0.5664,-0.1685,42.13,-51.95,139.27
275,1271572629,0.6831,0.5293,-0.1963,42.62,-50.06,138.78
276,1271577629,0.6445,0.4844,-0.2163,42.32,-47.62,137.87
277,1271582629,0.5908,0.4229,-0.2471,40.98,-44.88,136.95
278,1271587629,0.5391,0.3608,-0.2847,38.48,-41.46,135.79
279,1271592629,0.5156,0.2979,-0.3120,36.16,-37.93,134.33
280,1271597629,0.4990,0.2295,-0.3262,35.06,-33.90,132.56
281,1271602629,0.4644,0.1714,-0.3477,35.61,-29.63,130.30
282,1271607628,0.4380,0.0864,-0.3726,37.38,-25.00,127.68
283,1271612629,0.3750,0.0327,-0.3618,40.37,-20.00,124.51
284,1271617628,0.3647,-0.0474,-0.3643,43.60,-14.39,120.79
285,1271622629,0.3555,-0.1333,-0.3882,46.52,-8.90,116.46
286,1271627629,0.3262,-0.2246,-0.3970,48.90,-3.23,111.52
287,1271632629,0.3013,-0.3164,-0.3965,51.04,2.44,106.16
288,1271637628,0.2744,-0.4072,-0.3940,53.35,8.17,100.12
289,1271642631,0.2607,-0.5005,-0.3892,56.77,13.72,93.29
290,1271647628,0.2793,-0.5479,-0.3921,61.59,19.15,85.24
291,1271652693,0.3096,-0.6069,-0.3760,67.20,24.82,76.34
292,1271657854,0.2866,-0.6680,-0.4150,71.59,30.67,66.65
293,1271662629,0.2236,-0.7451,-0.3276,73.35,44.39,56.40
294,1271667629,0.2354,-0.7920,-0.2861,74.15,41.34,45.55
295,1271672628,0.2471,-0.8203,-0.3428,73.23,45.55,34.09
296,1271677628,0.2388,-0.8447,-0.3452,71.04,49.76,21.89
297,1271682745,0.2236,-0.9009,-0.2627,67.44,54.33,9.57
298,1271687690,0.1978,-0.9272,-0.2725,62.56,58.72,-2.93
299,1271692628,0.1763,-0.9619,-0.2656,57.26,62.50,-15.79
300,1271697629,0.1592,-0.9736,-0.1934,52.56,66.34,-28.72
301,1271702927,0.1636,-0.9976,-0.1528,49.09,70.18,-42.01
302,1271707629,0.1685,-1.0215,-0.1377,47.13,73.35,-55.43
303,1271712629,0.1807,-1.0454,-0.0815,46.89,76.28,-69.15
304,1271717629,0.2017,-1.0737,-0.0381,48.48,78.78,-83.11
305,1271722627,0.2393,-1.1021,-0.0171,51.95,80.55,-97.38
306,1271727628,0.2891,-1.0933,0.0264,57.99,81.52,-112.13
307,1271732629,0.3442,-1.0728,0.1099,66.10,81.95,-127.62
308,1271737628,0.4131,-1.0410,0.1533,74.57,81.77,-144.02
309,1271742629,0.4849,-1.0190,0.2012,80.49,80.98,-161.10
310,1271747629,0.5322,-0.9624,0.2432,81.95,79.27,-178.35
311,1271752629,0.6108,-0.8687,0.2739,78.35,76.77,-195.98
312,1271757630,0.6758,-0.7651,0.3110,70.24,73.66,-213.54
313,1271762629,0.6929,-0.6450,0.3335,58.54,69.88,-230.49
314,1271767629,0.6870,-0.4849,0.3350,44.82,66.10,-246.40
315,1271772630,0.7231,-0.2676,0.3281,31.59,62.07,-260.91
316,1271777628,0.7085,-0.0801,0.3389,21.40,58.11,-273.29
317,1271782628,0.5679,0.1011,0.3477,15.67,54.63,-282.62
318,1271787629,0.4272,0.3105,0.3252,14.15,51.71,-288.60
319,1271792628,0.3164,0.5332,0.3169,17.74,48.78,-291.16
320,1271797629,1.3179,5.4316,1.7534,24.02,46.71,-287.56
321,1271802628,2.4292,6.9766,0.9146,-155.24,26.52,-210.30
322,1271807629,0.2026,3.4438,1.5889,-166.28,4.21,-124.82
323,1271812627,1.0205,3.7246,4.1938,-106.16,21.77,-78.96
324,1271817629,1.4937,4.7637,-0.4077,-44.82,17.13,-41.40
325,1271822629,0.8091,3.6519,-0.4146,-3.66,-2.07,-16.59
326,1271827629,0.6772,1.9458,2.0469,31.89,0.00,0.30
327,1271832628,0.7637,0.9287,0.2593,67.80,0.79,12.62
328,1271837629,0.7432,1.0767,-0.5117,99.27,-8.48,22.13
329,1271842629,0.6621,1.5991,0.9463,121.89,-8.41,29.94
330,1271847629,0.7324,1.6855,0.4561,129.45,-7.26,36.59
331,1271852628,0.7964,1.5078,-0.2231,123.05,-13.66,42.93
332,1271857627,0.7656,1.3423,0.6069,105.37,-15.98,49.02
333,1271862627,0.7822,1.2134,0.5879,79.33,-16.04,54.45
334,1271867627,0.8574,1.2803,-0.0005,48.60,-20.49,59.39
335,1271872629,0.8877,1.4492,0.3511,17.44,-24.27,63.66
336,1271877629,0.8696,1.4653,0.5117,-10.73,-25.49,68.11
337,1271882627,0.8325,1.4204,0.1367,-33.17,-28.41,73.17
338,1271887629,0.7788,1.4482,0.2188,-48.66,-31.34,79.09
339,1271892901,0.7344,1.4634,0.3560,-57.01,-32.32,85.61
340,1271897631,0.6875,1.4375,0.1167,-58.05,-34.02,92.32
341,1271902629,0.6460,1.4321,0.0928,-51.65,-35.85,99.57
342,1271907629,0.6455,1.3633,0.2153,-38.48,-36.52,106.89
343,1271912629,0.6484,1.2554,0.1216,-21.34,-36.95,113.96
344,1271917629,0.6445,1.1362,0.0664,-3.41,-37.80,120.43
345,1271922629,0.6362,1.0156,0.1343,11.77,-37.93,126.10
346,1271927628,0.6294,0.8716,0.0850,22.80,-38.11,130.61
347,1271932629,0.6392,0.7158,0.0308,29.82,-38.96,133.84
348,1271937628,0.6499,0.5537,0.0508,34.70,-39.63,135.85
349,1271942629,0.6616,0.4043,0.0444,39.45,-40.24,136.34
350,1271947629,0.6646,0.2446,-0.0093,45.24,-41.16,135.61
351,1271952630,0.6626,0.0933,-0.0137,52.32,-41.65,133.23
352,1271957629,0.6958,-0.0151,-0.0127,60.49,-41.65,129.02
353,1271962629,0.7329,-0.1274,-0.0479,68.41,-41.65,123.48
354,1271967628,0.6831,-0.2422,-0.0571,73.96,-41.28,116.71
355,1271972627,0.6211,-0.3525,-0.0688,75.85,-40.91,109.33
356,1271977627,0.5894,-0.4531,-0.0942,73.90,-40.49,101.22
357,1271982627,0.5527,-0.5332,-0.1040,69.39,-40.18,92.44
358,1271987627,0.4961,-0.6094,-0.0771,63.41,-39.45,82.80
359,1271992629,0.4189,-0.6821,-0.0591,57.07,-38.48,72.62
360,1271997628,0.3662,-0.7705,-0.0464,50.67,-37.38,61.65
361,1272002627,0.3452,-0.8545,-0.0186,44.88,-36.16,50.18
362,1272007627,0.3296,-0.9238,0.0166,40.55,-34.76,37.80
363,1272012629,0.3140,-0.9946,0.0415,37.93,-33.48,24.51
364,1272017629,0.2905,-1.0552,0.0811,36.95,-32.01,10.49
365,1272022627,0.2729,-1.1079,0.1191,36.59,-30.73,-4.02
366,1272027629,0.2637,-1.1479,0.1416,36.95,-29.94,-19.15
367,1272032629,0.2593,-1.1753,0.1616,37.68,-29.39,-34.94
368,1272037629,0.2539,-1.2041,0.1812,37.68,-28.96,-51.16
369,1272042629,0.2461,-1.2300,0.1846,36.59,-28.84,-67.74
370,1272047628,0.2651,-1.2212,0.1616,34.51,-29.02,-84.82
371,1272052629,0.3320,-1.1636,0.1416,32.56,-29.57,-102.50
372,1272057629,0.3525,-1.0918,0.1226,31.71,-30.00,-120.49
373,1272062627,0.3252,-1.0029,0.0903,32.38,-30.30,-138.23
374,1272067629,0.2871,-0.8833,0.0605,33.54,-30.55,-154.88
375,1272072627,0.2612,-0.7432,0.0146,33.48,-30.49,-170.49
376,1272077629,0.2441,-0.5503,-0.0420,30.85,-30.18,-187.07
377,1272082629,0.2593,-0.3975,-0.0820,27.62,-29.94,-196.95
378,1272087629,0.2671,-0.2109,-0.1245,22.99,-29.15,-207.87
379,1272092627,0.2573,-0.0293,-0.1636,18.60,-28.29,-217.01
380,1272097627,0.2593,0.1641,-0.1909,15.43,-26.89,-224.09
381,1272102627,0.2646,0.3569,-0.2163,13.96,-25.06,-229.27
