# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
27,1393242629,0.5977,0.7041,0.4214,50.49,11.16,-69.15
28,1393247630,0.5771,0.7109,0.4434,52.07,10.00,-69.57
29,1393252629,0.5728,0.7217,0.4424,52.93,8.66,-70.06
30,1393257628,0.5859,0.7290,0.4307,52.87,7.32,-70.24
31,1393262629,0.6284,0.7217,0.4370,51.22,6.22,-70.12
32,1393267627,0.6382,0.7417,0.4014,47.62,5.37,-69.51
33,1393272629,0.6475,0.7559,0.3989,42.26,4.76,-68.66
34,1393277627,0.6245,0.7573,0.3892,36.04,4.15,-67.38
35,1393282630,0.6094,0.7529,0.3901,30.18,3.11,-65.49
36,1393287629,0.6191,0.7817,0.4292,24.63,1.71,-62.62
37,1393292629,0.6401,0.8037,0.4600,22.44,0.73,-60.61
38,1393297628,0.6763,0.8354,0.4888,21.65,-0.24,-58.11
39,1393302628,0.6626,0.8545,0.4863,22.32,-1.10,-55.55
40,1393307629,0.6943,0.8540,0.5020,23.96,-1.95,-52.99
41,1393312627,0.6577,0.8584,0.4897,26.22,-2.68,-50.55
42,1393317627,0.6216,0.8555,0.5000,28.17,-3.60,-48.23
43,1393322631,0.6191,0.8652,0.4976,29.27,-4.70,-45.98
44,1393327629,0.6528,0.8633,0.5181,29.51,-5.67,-43.78
45,1393332628,0.7075,0.8682,0.5249,28.96,-6.46,-41.77
46,1393337629,0.7334,0.8892,0.5117,28.35,-7.20,-39.45
47,1393342627,0.7280,0.9038,0.5039,27.87,-7.93,-37.01
48,1393347627,0.7349,0.9131,0.5005,27.38,-8.60,-34.33
49,1393352631,0.7363,0.9165,0.4893,26.77,-9.63,-31.46
50,1393357627,0.7676,0.8975,0.5444,26.04,-10.61,-28.29
51,1393362627,0.7808,0.8984,0.5166,25.06,-11.77,-25.24
52,1393367627,0.7856,0.8892,0.5107,23.66,-13.23,-22.01
53,1393372630,0.8120,0.8633,0.5210,22.20,-14.88,-18.84
54,1393377629,0.8506,0.8335,0.5176,20.98,-16.59,-15.30
55,1393382627,0.8828,0.8154,0.4941,20.43,-18.35,-11.52
56,1393387627,0.8979,0.8193,0.4922,20.18,-20.06,-7.50
57,1393392630,0.9116,0.8330,0.4971,20.67,-21.71,-3.54
58,1393397718,0.9175,0.8550,0.5083,21.40,-23.66,0.98
59,1393402629,0.9214,0.8721,0.5186,21.83,-24.76,3.78
60,1393407627,0.9321,0.8950,0.5298,21.89,-26.04,6.89
61,1393412628,0.9600,0.9199,0.5293,21.04,-27.01,9.70
62,1393417629,0.9834,0.9341,0.5298,19.45,-28.11,12.01
63,1393422631,0.9863,0.9561,0.5190,17.56,-29.15,14.02
64,1393427723,0.9673,0.9346,0.5410,15.73,-30.49,15.91
65,1393432627,0.9585,0.9722,0.4951,15.18,-31.71,17.01
66,1393437631,0.9458,0.9341,0.5298,15.98,-33.29,17.99
67,1393442627,0.9292,0.8848,0.5078,16.89,-34.94,19.51
68,1393447627,0.9111,0.8779,0.5063,17.07,-36.16,21.40
69,1393452630,0.8960,0.8813,0.4487,15.85,-37.01,23.60
70,1393457629,0.8755,0.9004,0.4487,13.78,-37.62,26.22
71,1393462627,0.8481,0.9297,0.4224,11.16,-38.23,28.41
72,1393467628,0.8369,0.9473,0.4531,8.48,-38.90,30.43
73,1393472629,0.8184,0.9639,0.4561,5.79,-39.51,32.38
74,1393477627,0.8071,0.9775,0.4590,3.17,-40.30,33.96
75,1393482627,0.8096,0.9741,0.4463,0.24,-40.73,35.85
76,1393487631,0.8164,0.9751,0.4365,-1.46,-40.85,37.07
77,1393492627,0.8022,0.9570,0.4517,-3.23,-40.79,38.60
78,1393497628,0.7930,0.9351,0.4126,-4.33,-40.55,40.37
79,1393502629,0.7842,0.9111,0.3701,-5.67,-40.55,42.20
80,1393507627,0.7656,0.9326,0.3848,-7.26,-40.24,43.72
81,1393512627,0.7729,0.9541,0.3711,-8.72,-39.70,44.57
82,1393517630,0.7817,0.9448,0.3530,-10.98,-39.39,44.51
83,1393522629,0.7920,0.9312,0.3633,-13.84,-39.02,43.84
84,1393527627,0.8125,0.9097,0.3486,-17.50,-38.96,42.74
85,1393532627,0.7896,0.8853,0.3730,-21.16,-38.96,41.34
86,1393537627,0.7568,0.8525,0.3701,-23.23,-38.90,39.88
87,1393542629,0.7314,0.8213,0.3311,-23.54,-38.66,38.54
88,1393547627,0.7266,0.8018,0.3120,-22.38,-38.11,37.56
89,1393552627,0.7197,0.7881,0.3169,-20.43,-37.13,37.26
90,1393557627,0.7334,0.8032,0.3188,-18.23,-35.55,36.95
91,1393562627,0.7407,0.8701,0.3125,-16.40,-33.35,36.28
92,1393567627,0.7549,0.8286,0.2710,-14.94,-30.55,35.00
93,1393572630,0.7490,0.7710,0.2363,-14.27,-28.05,34.27
94,1393577629,0.7373,0.7593,0.2461,-13.96,-25.79,33.66
95,1393582627,0.7373,0.7427,0.2500,-13.78,-23.90,32.93
96,1393587628,0.7334,0.7642,0.2568,-13.90,-22.07,32.07
97,1393592629,0.7188,0.7876,0.2441,-14.57,-20.06,30.61
98,1393597628,0.6987,0.7744,0.2344,-15.79,-17.93,29.02
99,1393602629,0.6826,0.7666,0.2241,-17.56,-15.91,27.38
100,1393607628,0.6807,0.7412,0.2207,-19.57,-13.90,25.79
101,1393612868,0.6685,0.7144,0.2148,-21.77,-12.01,24.21
102,1393617629,0.6538,0.7104,0.2002,-23.05,-10.67,23.23
103,1393622627,0.6333,0.7134,0.1943,-24.09,-9.09,22.20
104,1393627630,0.6167,0.7241,0.1904,-24.15,-7.62,21.40
105,1393632629,0.6045,0.7280,0.1831,-23.48,-5.91,20.85
106,1393637726,0.5898,0.7363,0.1797,-22.07,-3.96,20.12
107,1393642629,0.5747,0.7354,0.1875,-20.91,-2.80,19.88
108,1393647630,0.5596,0.7358,0.1846,-19.33,-1.28,19.51
109,1393653088,0.5425,0.7432,0.1797,-17.50,0.30,19.39
110,1393657629,0.5361,0.7568,0.1885,-16.40,1.34,19.39
111,1393662630,0.5229,0.7700,0.1929,-15.06,2.62,19.45
112,1393667629,0.5229,0.7896,0.2012,-13.78,3.90,19.45
113,1393672627,0.5249,0.8120,0.2056,-12.50,5.06,19.45
114,1393677627,0.5244,0.8330,0.2168,-11.65,6.34,19.33
115,1393682627,0.5200,0.8340,0.2178,-11.04,7.62,19.09
116,1393687631,0.5181,0.8364,0.2100,-10.79,8.66,19.27
117,1393692627,0.5176,0.8389,0.2109,-11.04,9.76,19.57
118,1393697628,0.5190,0.8408,0.2144,-11.65,10.91,20.00
119,1393702629,0.5205,0.8452,0.2202,-12.80,11.77,20.43
120,1393707628,0.5181,0.8433,0.2217,-14.21,12.74,20.91
121,1393712629,0.5210,0.8423,0.2246,-15.85,13.66,21.46
122,1393717628,0.5288,0.8350,0.2271,-17.80,14.15,21.89
123,1393722629,0.5298,0.8296,0.2266,-19.76,14.76,22.20
124,1393727627,0.5249,0.8208,0.2388,-21.77,15.91,22.26
125,1393732627,0.5186,0.8037,0.2432,-23.60,18.48,22.38
126,1393737863,0.5122,0.7949,0.2461,-24.09,16.52,22.32
127,1393742628,0.5107,0.8003,0.2397,-23.78,16.22,22.07
128,1393747627,0.4976,0.7861,0.2510,-22.62,16.04,22.01
129,1393752627,0.4907,0.7749,0.2471,-20.79,15.98,21.65
130,1393757642,0.4907,0.7764,0.2466,-18.17,15.98,21.46
131,1393762630,0.4888,0.7788,0.2539,-16.52,15.67,21.22
132,1393767628,0.4980,0.7754,0.2485,-14.57,15.49,20.91
133,1393772690,0.4985,0.7788,0.2490,-12.74,15.18,20.49
134,1393777629,0.5112,0.7822,0.2461,-11.34,14.82,20.06
135,1393782627,0.5215,0.7847,0.2397,-10.24,14.51,19.82
136,1393787630,0.5581,0.7959,0.2607,-8.54,14.33,19.33
137,1393792629,0.5386,0.8013,0.2627,-7.26,14.33,19.09
138,1393797628,0.4692,0.7852,0.2720,-5.79,14.57,18.60
139,1393802629,0.4727,0.7661,0.2944,-4.63,15.06,18.41
140,1393807628,0.4932,0.7559,0.2559,-3.35,15.49,18.05
141,1393812627,0.5049,0.7642,0.2417,-2.99,15.67,17.26
142,1393817627,0.4927,0.7378,0.2593,-3.11,15.85,16.22
143,1393822755,0.4590,0.6958,0.2866,-2.99,15.55,14.88
144,1393827683,0.4482,0.6787,0.2886,-2.68,15.24,13.66
145,1393832628,0.4536,0.6680,0.2773,-2.26,14.57,12.44
146,1393837631,0.4893,0.6343,0.2900,-1.46,14.09,11.10
147,1393842627,0.5156,0.6509,0.2759,-1.04,13.72,10.18
148,1393847628,0.5249,0.6738,0.2715,-0.30,13.35,8.17
149,1393852629,0.5029,0.6694,0.2764,0.06,12.93,6.16
150,1393857628,0.4761,0.6509,0.2939,-0.24,12.68,4.27
151,1393862629,0.4492,0.6377,0.3076,-1.22,11.95,2.26
152,1393867627,0.4419,0.6372,0.3071,-2.62,11.16,0.49
153,1393872630,0.4692,0.6523,0.3174,-4.39,10.61,-1.16
154,1393877628,0.4995,0.6665,0.3232,-5.67,10.12,-2.87
155,1393882629,0.5161,0.6572,0.3281,-5.98,9.70,-4.21
156,1393887628,0.5728,0.6592,0.3467,-3.54,9.39,-5.06
157,1393892629,0.7256,0.6006,0.4585,3.48,10.73,-5.12
158,1393897630,0.5635,0.7954,0.1606,12.07,12.32,-5.85
159,1393902629,0.4478,0.6895,0.2075,16.77,11.28,-7.38
160,1393907628,0.3916,0.6133,0.3613,19.33,9.27,-8.23
161,1393912629,0.3945,0.7085,0.3779,21.77,6.83,-9.33
162,1393917627,0.3560,0.7041,0.3438,22.80,3.90,-11.10
163,1393922629,0.3896,0.7080,0.3994,22.99,1.71,-12.01
164,1393927627,0.4346,0.7456,0.3564,22.62,0.55,-12.62
165,1393932662,0.4780,0.7407,0.3354,21.34,-0.98,-13.29
166,1393937631,0.4854,0.7202,0.3403,20.06,-2.74,-13.29
167,1393942627,0.4814,0.7056,0.3545,19.51,-4.39,-12.99
168,1393947627,0.4819,0.6934,0.3589,19.82,-5.73,-12.68
169,1393952627,0.4951,0.6831,0.3545,21.40,-7.62,-12.38
170,1393957629,0.5259,0.6719,0.3599,24.94,-9.63,-12.38
171,1393962631,0.5371,0.6675,0.3608,28.29,-11.16,-12.74
172,1393967629,0.5332,0.6646,0.3599,31.95,-12.26,-13.48
173,1393972628,0.5210,0.6528,0.3560,35.43,-13.23,-14.63
174,1393977795,0.5205,0.6416,0.3506,37.87,-14.15,-15.98
175,1393982629,0.5181,0.6382,0.3462,39.63,-15.06,-17.38
176,1393987628,0.5195,0.6299,0.3535,40.91,-16.34,-18.48
177,1393992630,0.5410,0.6274,0.3555,42.50,-17.13,-19.33
178,1393997629,0.5566,0.6284,0.3413,44.70,-17.93,-19.63
179,1394002629,0.5796,0.6313,0.3208,47.38,-18.66,-19.33
180,1394007629,0.5967,0.6240,0.3145,50.43,-18.96,-18.48
181,1394012629,0.6030,0.6089,0.3013,53.29,-19.02,-17.07
182,1394017627,0.6211,0.6011,0.2861,54.94,-18.90,-15.12
183,1394022627,0.6479,0.6182,0.2690,55.24,-18.54,-13.54
184,1394027627,0.6787,0.6250,0.2314,53.60,-18.35,-12.32
185,1394032627,0.6982,0.6318,0.2217,50.79,-18.29,-11.65
186,1394037631,0.7012,0.6357,0.2554,47.32,-18.78,-11.22
187,1394042628,0.6914,0.6465,0.2603,44.15,-19.15,-11.65
188,1394047629,0.7085,0.6489,0.2622,41.34,-19.39,-12.68
189,1394052628,0.7446,0.6421,0.2559,38.60,-19.70,-14.27
190,1394057631,0.7769,0.6431,0.2554,36.22,-19.63,-16.28
191,1394062628,0.7969,0.6470,0.2554,34.51,-19.51,-18.90
192,1394067629,0.8159,0.6548,0.2632,33.78,-19.15,-21.89
193,1394072628,0.8198,0.6479,0.2651,34.09,-19.02,-25.06
194,1394078169,0.8105,0.6431,0.2681,35.06,-18.60,-27.93
195,1394082629,0.8110,0.6694,0.2500,36.22,-17.99,-30.55
196,1394087630,0.8120,0.6968,0.2588,36.83,-17.62,-32.93
197,1394092629,0.8418,0.7114,0.2778,34.88,-17.99,-35.12
198,1394097882,0.8042,0.6777,0.3867,29.15,-18.35,-36.83
199,1394102629,0.7378,0.7212,0.2925,23.23,-18.78,-37.80
200,1394107630,0.7007,0.8125,0.2207,18.35,-19.33,-37.99
201,1394112629,0.7031,0.8755,0.2612,15.12,-19.57,-37.62
202,1394117841,0.7134,0.8950,0.3071,13.29,-19.39,-36.40
203,1394122629,0.7085,0.9092,0.2817,12.68,-19.39,-34.76
204,1394127631,0.6987,0.9277,0.2705,12.68,-19.27,-32.87
205,1394132628,0.7070,0.9375,0.2812,13.23,-19.39,-30.79
206,1394137627,0.7217,0.9517,0.2822,13.72,-19.76,-28.72
207,1394142627,0.7490,0.9502,0.2661,13.84,-19.88,-26.95
208,1394147627,0.7642,0.9268,0.2866,13.96,-20.37,-25.49
209,1394152732,0.7676,0.9229,0.2842,14.09,-20.85,-23.90
210,1394157629,0.7559,0.9419,0.2856,14.39,-21.10,-22.50
211,1394162629,0.7500,0.9536,0.2817,14.63,-21.16,-21.34
212,1394167631,0.7451,0.9668,0.2744,14.21,-20.73,-20.00
213,1394172628,0.7349,0.9800,0.2646,12.32,-19.94,-18.54
214,1394177629,0.7319,0.9966,0.2622,8.35,-18.84,-17.01
215,1394182628,0.7539,0.9922,0.3218,3.41,-17.87,-15.30
216,1394187627,0.7749,1.0098,0.3208,-1.16,-16.95,-13.72
217,1394192628,0.8066,1.0381,0.2729,-5.98,-16.46,-12.38
218,1394197632,0.8154,1.0435,0.2891,-11.22,-15.73,-10.85
219,1394202629,0.8003,1.0332,0.3154,-16.52,-14.82,-9.21
220,1394207630,0.7861,1.0371,0.3130,-21.04,-13.96,-7.20
221,1394212629,0.7905,1.0479,0.3311,-23.84,-13.11,-5.24
222,1394217631,0.7773,1.0469,0.3657,-24.33,-12.20,-2.87
223,1394222629,0.7651,1.0439,0.3848,-22.32,-11.28,-0.55
224,1394227629,0.7490,1.0303,0.4009,-17.44,-11.04,1.89
225,1394232629,0.7598,1.0298,0.4668,-10.67,-10.43,4.45
226,1394237627,0.7593,1.0137,0.4272,-2.80,-10.79,7.01
227,1394242627,0.7617,1.0098,0.4062,6.22,-11.40,9.70
228,1394247627,0.7676,1.0132,0.4121,16.04,-12.26,12.50
229,1394252627,0.7705,1.0137,0.3984,26.59,-13.35,15.24
230,1394257631,0.7573,1.0117,0.3750,37.44,-14.39,18.17
231,1394262628,0.7339,1.0317,0.3765,48.17,-15.55,21.16
232,1394267629,0.7344,1.0645,0.3794,58.17,-16.34,24.02
233,1394272628,0.6689,1.1948,0.3262,66.77,-17.13,26.83
234,1394277629,0.7192,1.2056,0.2915,74.45,-17.44,30.18
235,1394282628,0.7559,1.1665,0.2930,78.35,-17.56,33.90
236,1394287627,0.7681,1.1772,0.2515,77.62,-17.68,37.26
237,1394292627,0.8066,1.1958,0.2158,72.99,-18.23,40.24
238,1394297765,0.7671,1.2251,0.2344,65.37,-19.02,43.41
239,1394302628,0.7466,1.2129,0.2764,54.88,-19.51,46.71
240,1394307629,0.7612,1.1987,0.2017,45.12,-20.30,49.82
241,1394312628,0.7778,1.1953,0.1685,38.35,-20.79,52.99
242,1394317629,0.6299,1.2803,0.2275,35.30,-20.91,56.46
243,1394322628,0.5659,1.2197,0.1831,34.76,-20.73,60.30
244,1394327627,0.6152,1.1963,0.2212,35.98,-20.73,64.70
245,1394332627,0.6211,1.2637,0.2100,36.59,-20.73,68.96
246,1394337627,0.6177,1.3257,0.1650,39.27,-20.79,73.41
247,1394342631,0.6187,1.3340,0.1533,42.74,-20.79,78.29
248,1394347629,0.6240,1.3042,0.1709,45.12,-20.55,83.41
249,1394352628,0.6191,1.3018,0.1460,45.91,-20.30,88.11
250,1394357627,0.6089,1.3198,0.1055,45.24,-20.12,93.11
251,1394362627,0.6104,1.3398,0.0957,43.66,-19.94,97.99
252,1394367627,0.6294,1.3408,0.0747,41.46,-19.57,102.87
253,1394372631,0.6582,1.3223,0.0620,38.96,-19.33,107.56
254,1394377629,0.6704,1.2930,0.0527,36.34,-19.09,112.13
255,1394382628,0.6665,1.2612,0.0508,33.96,-18.84,116.40
256,1394387627,0.6714,1.2324,0.0430,31.77,-18.60,120.55
257,1394392629,0.6895,1.1943,0.0410,29.76,-18.35,124.39
258,1394397800,0.6948,1.1538,0.0381,27.56,-18.41,127.87
259,1394402629,0.6904,1.1069,0.0288,25.24,-18.35,131.10
260,1394407629,0.6880,1.0571,0.0200,22.93,-18.60,134.02
261,1394412628,0.6890,1.0220,0.0127,20.67,-18.78,136.59
262,1394417631,0.6885,0.9893,0.0254,18.66,-18.96,138.84
263,1394422628,0.6831,0.9458,0.0229,16.59,-18.78,140.85
264,1394427629,0.6763,0.9141,0.0171,14.45,-18.96,142.50
265,1394432628,0.6821,0.8696,0.0083,12.07,-18.96,144.02
266,1394437627,0.6831,0.8345,0.0039,9.57,-19.27,145.24
267,1394442631,0.6665,0.7988,0.0010,7.32,-19.33,146.46
268,1394447628,0.6382,0.7690,-0.0088,5.91,-19.45,147.38
269,1394452627,0.6138,0.7212,-0.0220,5.55,-19.45,148.29
270,1394457627,0.6143,0.6865,-0.0356,7.32,-19.70,149.39
271,1394462630,0.6543,0.6587,-0.0405,11.65,-19.82,150.18
272,1394467628,0.6514,0.6299,-0.0371,18.05,-19.51,150.85
273,1394472630,0.6304,0.5977,-0.0376,25.55,-19.02,151.22
274,1394477629,0.6172,0.5576,-0.0522,33.05,-18.35,151.52
275,1394482629,0.6299,0.5146,-0.0757,40.06,-17.87,151.52
276,1394487673,0.6489,0.4912,-0.0645,46.46,-17.13,151.28
277,1394492630,0.6465,0.4395,-0.0610,51.04,-16.04,150.67
278,1394497627,0.6343,0.3955,-0.0620,52.87,-14.76,149.82
279,1394502630,0.6191,0.3438,-0.0610,51.46,-13.60,148.72
280,1394507629,0.6216,0.3032,-0.0703,47.13,-12.32,147.26
281,1394512628,0.6304,0.2744,-0.0620,40.49,-11.04,145.37
282,1394517627,0.6401,0.2402,-0.0503,32.07,-9.76,143.11
283,1394522627,0.6255,0.2227,-0.0723,22.62,-8.54,140.49
284,1394527628,0.5879,0.1509,-0.0713,13.05,-7.38,137.87
285,1394532627,0.5503,0.1313,-0.0781,5.79,-6.22,135.43
286,1394537631,0.5815,0.1016,-0.0742,1.52,-5.30,132.56
287,1394542628,0.6069,0.0581,-0.0571,0.30,-3.96,129.57
288,1394547627,0.6079,0.0127,-0.0537,1.34,-2.74,126.04
289,1394552631,0.6035,-0.0400,-0.0576,4.21,-1.28,122.62
290,1394557628,0.6069,-0.0962,-0.0581,8.23,0.24,118.84
291,1394562686,0.6074,-0.1396,-0.0479,12.99,1.83,114.76
292,1394567828,0.6177,-0.1865,-0.0415,17.62,3.60,110.24
293,1394572629,0.6172,-0.2266,-0.0352,21.34,5.43,105.49
294,1394577630,0.6201,-0.2651,-0.0298,23.29,7.20,100.49
295,1394582629,0.6152,-0.3027,-0.0410,23.11,9.02,95.12
296,1394587627,0.6099,-0.3276,-0.0376,21.22,10.43,89.88
297,1394592627,0.6230,-0.3491,-0.0322,18.60,11.71,83.90
298,1394597627,0.6479,-0.3535,-0.0205,15.79,12.93,77.62
299,1394602627,0.6792,-0.3364,0.0010,13.05,14.27,71.04
300,1394607627,0.7393,-0.3340,0.0156,10.30,15.61,63.90
301,1394612631,0.7764,-0.3384,0.0205,7.26,16.95,56.77
302,1394617629,0.7861,-0.3364,0.0195,3.84,18.11,49.76
303,1394622628,0.8066,-0.3291,0.0151,0.73,19.09,42.99
304,1394627630,0.8203,-0.3213,0.0269,-1.16,19.94,36.34
305,1394632628,0.8438,-0.2891,0.0391,-1.04,20.67,30.00
306,1394637629,0.8716,-0.2681,0.0400,0.98,21.71,23.84
307,1394642628,0.8589,-0.2734,0.0337,4.76,22.32,17.93
308,1394647627,0.8262,-0.2861,0.0322,10.06,22.68,12.68
309,1394652630,0.8105,-0.2896,0.0342,16.89,23.11,7.87
310,1394657628,0.8081,-0.2773,0.0376,25.30,23.29,3.11
311,1394662631,0.8311,-0.2422,0.0347,34.45,23.35,-2.07
312,1394667627,0.8945,-0.1890,0.0532,43.29,23.29,-7.50
313,1394672627,0.9316,-0.1587,0.0620,50.30,23.48,-13.11
314,1394677627,0.9058,-0.1323,0.0596,53.23,23.35,-18.23
315,1394682627,0.8853,-0.0977,0.0474,51.34,22.93,-22.62
316,1394687627,0.9072,-0.0190,0.0405,45.61,22.38,-26.59
317,1394692627,0.9521,0.0479,0.0425,37.44,21.83,-30.12
318,1394697627,0.9692,0.1040,0.0479,27.93,21.10,-32.99
319,1394702628,0.9473,0.1567,0.0503,17.74,20.37,-35.06
320,1394707627,0.9380,0.2070,0.0513,8.35,19.76,-36.16
321,1394712631,0.9336,0.2529,0.0513,1.46,19.21,-36.52
322,1394717629,0.9385,0.2832,0.0610,-1.34,18.60,-36.28
323,1394722635,0.9341,0.3105,0.0737,0.24,18.17,-35.55
324,1394727629,0.9150,0.3203,0.0718,5.85,17.80,-34.45
325,1394732812,0.9009,0.3301,0.0752,14.94,17.62,-32.99
326,1394737628,0.9053,0.3457,0.0776,26.52,17.20,-31.28
327,1394742629,0.9170,0.3506,0.0845,39.27,16.83,-29.57
328,1394747628,0.9019,0.3701,0.1001,51.83,16.52,-27.87
329,1394752629,0.9048,0.3862,0.1147,61.52,16.34,-25.85
330,1394757627,0.9224,0.4097,0.1099,66.46,16.16,-23.84
331,1394762627,0.9331,0.4224,0.1079,65.73,16.04,-21.71
332,1394767627,0.9341,0.4341,0.1099,59.76,15.55,-19.39
333,1394772627,0.9209,0.4468,0.1187,50.12,15.24,-17.07
334,1394777694,0.9326,0.4644,0.1328,38.54,15.12,-14.51
335,1394782627,0.9414,0.4756,0.1436,26.65,15.00,-12.13
336,1394787629,0.9316,0.4839,0.1538,15.49,15.18,-9.63
337,1394792629,0.9233,0.4800,0.1504,5.79,15.37,-7.01
338,1394797629,0.9058,0.4834,0.1450,-1.46,15.67,-4.45
339,1394802628,0.9282,0.5059,0.1533,-5.30,16.04,-1.83
340,1394807629,0.9375,0.5112,0.1606,-5.91,16.65,0.73
341,1394812629,0.9092,0.5068,0.1538,-4.09,17.20,3.41
342,1394817629,0.8936,0.5093,0.1470,-0.73,17.62,6.28
343,1394822628,0.9111,0.5098,0.1553,3.90,18.05,9.15
344,1394827629,0.9253,0.5034,0.1626,9.45,18.29,11.95
345,1394832628,0.9160,0.4858,0.1548,14.88,18.66,14.63
346,1394837629,0.9209,0.4688,0.1543,19.39,18.48,17.01
347,1394842628,0.9404,0.4575,0.1587,23.41,18.11,19.45
348,1394847627,0.9448,0.4282,0.1807,27.07,17.93,21.52
349,1394852627,0.9346,0.3955,0.1904,29.51,17.68,23.41
350,1394857627,0.9370,0.3657,0.1914,30.49,17.13,25.00
351,1394862627,0.9482,0.3281,0.2031,29.94,16.46,26.16
352,1394867629,0.9395,0.2827,0.2061,27.80,15.55,27.01
353,1394872629,0.9321,0.2329,0.2261,24.70,15.00,27.13
354,1394877629,0.9351,0.1899,0.2319,21.28,14.33,26.77
355,1394882629,0.9399,0.1519,0.2344,17.07,13.66,25.73
356,1394887629,0.9443,0.1074,0.2344,12.50,12.99,24.21
357,1394892629,0.9194,0.0596,0.2393,7.56,12.32,22.13
358,1394897627,0.8789,0.0166,0.2437,2.80,12.01,19.76
359,1394902629,0.8564,-0.0386,0.2422,-1.89,11.71,17.01
360,1394907627,0.8496,-0.0933,0.2446,-7.01,11.65,13.84
361,1394912627,0.8442,-0.1489,0.2329,-12.80,11.34,9.88
362,1394917747,0.8267,-0.2051,0.2310,-18.96,11.16,5.55
363,1394922629,0.7959,-0.2671,0.2295,-24.82,10.91,0.79
364,1394927629,0.7671,-0.3281,0.2393,-29.76,10.73,-4.51
365,1394932627,0.7461,-0.3872,0.2314,-33.78,10.55,-10.49
366,1394937794,0.7417,-0.4526,0.2275,-36.77,10.43,-17.20
367,1394942629,0.7363,-0.5151,0.2080,-38.78,10.24,-24.57
368,1394947778,0.7178,-0.5757,0.2002,-39.39,10.00,-32.56
369,1394952628,0.6968,-0.6382,0.1992,-37.87,9.57,-41.34
370,1394957629,0.6904,-0.6836,0.1870,-34.09,9.39,-50.91
371,1394962757,0.6748,-0.7251,0.1675,-28.60,9.15,-61.40
372,1394967630,0.6973,-0.7754,0.1704,-21.46,8.90,-72.32
373,1394972629,0.6943,-0.7915,0.1509,-12.87,9.09,-83.96
374,1394978179,0.7168,-0.7944,0.1401,-2.87,9.39,-96.16
375,1394982640,0.7051,-0.7959,0.1504,8.84,10.00,-108.90
376,1394987629,0.6846,-0.7935,0.1528,21.95,10.91,-121.95
377,1394992627,0.6963,-0.7437,0.1455,34.88,12.13,-135.30
378,1394997627,0.7305,-0.6719,0.1562,45.85,13.05,-149.21
379,1395002627,0.7300,-0.6333,0.1479,53.17,14.09,-163.05
380,1395007627,0.6968,-0.5991,0.1294,56.34,14.57,-176.34
381,1395012627,0.6724,-0.5273,0.1294,55.00,14.94,-188.78
382,1395018454,0.6641,-0.4302,0.1313,48.72,14.94,-202.87
383,1395022629,0.6484,-0.3525,0.1265,42.26,15.12,-211.71
