# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
102,1592127630,0.6929,-0.7856,0.3569,2.93,-1.77,11.10
103,1592132628,0.6855,-0.7881,0.3555,2.99,-2.32,10.37
104,1592137630,0.6733,-0.7935,0.3560,1.77,-2.93,9.51
105,1592142629,0.6606,-0.7954,0.3486,-0.49,-3.35,8.23
106,1592147629,0.6558,-0.7988,0.3438,-3.96,-3.84,6.71
107,1592152628,0.6543,-0.8066,0.3472,-8.29,-4.15,5.24
108,1592157629,0.6533,-0.8027,0.3540,-12.99,-4.51,3.54
109,1592162629,0.6436,-0.8076,0.3452,-17.68,-4.63,1.89
110,1592167629,0.6465,-0.8032,0.3486,-21.77,-4.70,0.24
111,1592172628,0.6475,-0.8018,0.3433,-24.94,-4.70,-1.40
112,1592177630,0.6450,-0.7993,0.3423,-26.40,-4.82,-2.80
113,1592182629,0.6411,-0.7944,0.3438,-26.46,-4.88,-4.15
114,1592187630,0.6494,-0.7939,0.3428,-24.88,-4.94,-5.18
115,1592193134,0.6567,-0.7881,0.3364,-21.52,-4.82,-6.16
116,1592197631,0.6479,-0.7876,0.3345,-18.54,-4.88,-6.71
117,1592202629,0.6450,-0.7837,0.3438,-14.51,-5.00,-7.26
118,1592207630,0.6582,-0.7773,0.3408,-10.61,-4.82,-7.74
119,1592212628,0.6553,-0.7734,0.3369,-7.01,-4.63,-8.23
120,1592217629,0.6411,-0.7734,0.3374,-3.78,-4.45,-8.84
121,1592222629,0.6367,-0.7729,0.3384,-1.10,-4.15,-9.15
122,1592227629,0.6499,-0.7603,0.3281,1.22,-3.84,-9.63
123,1592232628,0.6523,-0.7559,0.3267,3.54,-3.48,-10.00
124,1592237629,0.6465,-0.7437,0.3267,5.67,-2.99,-10.30
125,1592242629,0.6465,-0.7393,0.3237,7.38,-2.62,-10.49
126,1592247629,0.6523,-0.7266,0.3213,8.90,-2.32,-10.61
127,1592252628,0.6636,-0.7100,0.3218,10.24,-1.95,-10.55
128,1592257629,0.6538,-0.7026,0.3145,11.34,-1.71,-10.37
129,1592262629,0.6460,-0.6938,0.3149,11.83,-1.16,-10.12
130,1592267629,0.6465,-0.6846,0.3193,12.01,-1.04,-9.63
131,1592272628,0.6528,-0.6743,0.3115,12.13,-0.67,-9.21
132,1592277630,0.6465,-0.6621,0.3159,12.62,-0.49,-8.60
133,1592282627,0.6411,-0.6514,0.3120,13.72,-0.43,-7.99
134,1592287629,0.6509,-0.6343,0.3057,15.37,-0.67,-7.13
135,1592292631,0.6577,-0.6328,0.3032,17.50,-0.91,-6.22
136,1592297628,0.6597,-0.6289,0.2983,19.33,-1.10,-5.12
137,1592302629,0.6572,-0.6226,0.3022,20.61,-1.40,-4.15
138,1592307627,0.6567,-0.6221,0.3057,20.61,-1.77,-3.05
139,1592312629,0.6582,-0.6255,0.3042,19.51,-2.07,-2.32
140,1592317628,0.6519,-0.6333,0.2959,17.44,-2.38,-1.46
141,1592322629,0.6460,-0.6318,0.2939,14.88,-2.32,-0.79
142,1592327627,0.6519,-0.6392,0.2959,12.01,-2.56,-0.06
143,1592332629,0.6616,-0.6411,0.2920,9.45,-2.87,0.55
144,1592337629,0.6670,-0.6523,0.3047,7.56,-2.93,1.34
145,1592342629,0.6714,-0.6553,0.2969,6.28,-3.17,2.20
146,1592347627,0.6699,-0.6621,0.2969,5.49,-3.29,2.99
147,1592352629,0.6685,-0.6650,0.2993,5.67,-3.48,3.84
148,1592357628,0.6714,-0.6655,0.2935,6.52,-3.60,4.51
149,1592362798,0.6743,-0.6670,0.2959,7.68,-4.09,5.18
150,1592367629,0.6787,-0.6685,0.3037,9.09,-4.15,5.91
151,1592372629,0.6802,-0.6670,0.2979,10.43,-4.51,6.46
152,1592377629,0.6924,-0.6729,0.3013,11.83,-4.63,7.20
153,1592382627,0.7065,-0.6777,0.2983,13.60,-4.76,8.05
154,1592387629,0.7178,-0.6870,0.3047,15.49,-5.00,8.78
155,1592392631,0.7246,-0.6934,0.3008,17.20,-5.12,9.76
156,1592397628,0.7358,-0.6958,0.2905,18.84,-5.18,10.55
157,1592402629,0.7412,-0.7021,0.2964,19.94,-5.30,11.28
158,1592407629,0.7417,-0.7119,0.2900,20.18,-5.24,11.77
159,1592412629,0.7388,-0.7246,0.2910,19.70,-5.24,12.07
160,1592417629,0.7446,-0.7393,0.2959,18.60,-5.24,12.32
161,1592422629,0.7520,-0.7476,0.2979,17.01,-5.00,12.26
162,1592427627,0.7583,-0.7568,0.2925,15.18,-4.94,12.07
163,1592432629,0.7544,-0.7637,0.2988,13.35,-5.00,11.65
164,1592437628,0.7495,-0.7720,0.3013,11.46,-5.18,11.10
165,1592442629,0.7524,-0.7861,0.3008,9.82,-5.00,10.37
166,1592447627,0.7583,-0.7886,0.3120,8.84,-5.12,9.63
167,1592452629,0.7588,-0.7954,0.3027,8.60,-5.12,8.78
168,1592457628,0.7593,-0.8008,0.3022,8.78,-5.49,7.80
169,1592462629,0.7681,-0.8052,0.3057,9.27,-5.61,6.83
170,1592467628,0.7739,-0.8081,0.3076,9.76,-5.85,5.91
171,1592472954,0.7798,-0.8081,0.3110,10.24,-5.98,5.00
172,1592477630,0.7822,-0.8101,0.3027,10.85,-6.22,3.96
173,1592482629,0.7935,-0.8101,0.2959,11.46,-6.59,2.99
174,1592487629,0.8086,-0.8110,0.2871,11.89,-6.89,2.07
175,1592492628,0.8242,-0.8120,0.2832,11.89,-7.32,1.34
176,1592497630,0.8350,-0.8193,0.2842,11.16,-7.68,0.73
177,1592502629,0.8496,-0.8242,0.2798,9.94,-8.05,0.12
178,1592507629,0.8594,-0.8218,0.2700,8.05,-8.48,-0.43
179,1592512628,0.8628,-0.8135,0.2832,5.73,-9.02,-0.91
180,1592517630,0.8735,-0.8198,0.2817,2.93,-9.33,-1.34
181,1592522629,0.8726,-0.8179,0.2764,-0.37,-10.00,-2.01
182,1592527629,0.8501,-0.8203,0.2754,-4.15,-10.24,-2.74
183,1592532628,0.8242,-0.8242,0.2817,-8.17,-10.61,-3.60
184,1592537629,0.8149,-0.8257,0.2856,-11.95,-10.79,-4.57
185,1592542629,0.8320,-0.8203,0.2847,-15.18,-11.04,-5.67
186,1592547629,0.8252,-0.8237,0.2896,-17.74,-11.40,-7.01
187,1592552628,0.7974,-0.8369,0.2949,-20.18,-11.59,-8.54
188,1592557629,0.7822,-0.8491,0.2949,-22.20,-11.65,-10.30
189,1592562629,0.7773,-0.8594,0.2998,-23.72,-11.65,-12.20
190,1592567629,0.7778,-0.8726,0.3091,-24.21,-11.46,-14.45
191,1592572631,0.7612,-0.8862,0.3149,-24.02,-11.34,-16.65
192,1592577629,0.7617,-0.8984,0.3237,-22.80,-11.16,-18.84
193,1592582629,0.7720,-0.9175,0.3208,-21.04,-10.85,-21.04
194,1592587630,0.7847,-0.9287,0.3330,-19.09,-10.30,-23.35
195,1592592628,0.7959,-0.9399,0.3291,-17.13,-9.82,-25.67
196,1592597629,0.7866,-0.9458,0.3340,-15.37,-9.45,-28.29
197,1592602629,0.7827,-0.9604,0.3325,-14.09,-8.84,-30.85
198,1592607630,0.7793,-0.9722,0.3296,-13.11,-8.23,-33.60
199,1592612628,0.7832,-0.9795,0.3301,-12.20,-7.56,-36.52
200,1592617630,0.7881,-0.9839,0.3354,-11.16,-6.89,-39.39
201,1592622629,0.7891,-0.9854,0.3433,-9.45,-6.10,-42.20
202,1592627629,0.7876,-0.9834,0.3374,-6.65,-5.49,-44.82
203,1592632628,0.8057,-0.9800,0.3447,-2.62,-4.76,-47.32
204,1592637629,0.8223,-0.9810,0.3413,2.62,-4.51,-49.70
205,1592642629,0.8359,-0.9810,0.3442,8.54,-4.02,-51.89
206,1592647630,0.8379,-0.9907,0.3555,14.63,-3.72,-54.27
207,1592652628,0.8286,-0.9932,0.3643,19.94,-3.48,-56.83
208,1592657629,0.8262,-1.0034,0.3755,24.15,-3.23,-59.39
209,1592662629,0.8286,-1.0039,0.3784,27.38,-2.74,-62.50
210,1592667630,0.8188,-1.0093,0.3853,30.06,-2.26,-65.73
211,1592672814,0.8047,-1.0146,0.3955,32.62,-1.83,-69.09
212,1592677629,0.7900,-1.0132,0.3955,35.43,-1.34,-72.80
213,1592682629,0.7812,-1.0044,0.3940,39.02,-1.28,-76.52
214,1592687630,0.7822,-1.0010,0.3989,43.35,-0.98,-80.43
215,1592692628,0.7769,-0.9976,0.4082,48.11,-1.10,-84.33
216,1592697629,0.7632,-0.9893,0.4194,53.11,-0.98,-88.29
217,1592702629,0.7627,-0.9858,0.4282,58.66,-1.16,-92.07
218,1592707630,0.7876,-0.9844,0.4287,64.63,-1.52,-96.04
219,1592712628,0.7920,-0.9790,0.4380,70.06,-1.77,-100.00
220,1592717629,0.7715,-0.9790,0.4434,74.94,-2.38,-103.78
221,1592722629,0.7578,-0.9619,0.4585,79.45,-2.99,-107.93
222,1592727629,0.7627,-0.9443,0.4565,83.78,-3.41,-111.71
223,1592732628,0.7700,-0.9287,0.4658,88.23,-4.09,-115.49
224,1592737629,0.7715,-0.8970,0.4575,92.56,-5.00,-119.15
225,1592742629,0.7671,-0.8643,0.4536,96.95,-6.16,-122.50
226,1592747630,0.7637,-0.8359,0.4507,101.04,-7.32,-125.73
227,1592752628,0.7734,-0.8018,0.4551,104.33,-8.60,-128.66
228,1592757629,0.7769,-0.7622,0.4517,106.83,-9.94,-131.46
229,1592762629,0.7739,-0.7163,0.4473,108.29,-11.28,-134.15
230,1592767629,0.7744,-0.6841,0.4365,108.66,-12.68,-136.65
231,1592772628,0.7842,-0.6562,0.4248,107.74,-14.39,-139.02
232,1592777662,0.7773,-0.6128,0.4185,105.12,-15.91,-141.28
233,1592782629,0.7749,-0.5786,0.4170,100.73,-17.32,-143.60
234,1592787630,0.7637,-0.5425,0.4126,94.94,-18.60,-145.73
235,1592792628,0.7524,-0.5137,0.4155,87.93,-19.70,-147.68
236,1592797629,0.7544,-0.4863,0.4067,80.61,-20.73,-149.45
237,1592802629,0.7632,-0.4536,0.4048,73.54,-21.34,-151.10
238,1592807629,0.7642,-0.4307,0.4033,66.83,-22.07,-152.38
239,1592812628,0.7671,-0.4038,0.4043,61.28,-22.62,-153.29
240,1592817630,0.7637,-0.3706,0.3960,57.50,-23.11,-153.96
241,1592822629,0.7598,-0.3384,0.3931,55.43,-23.48,-154.21
242,1592827629,0.7544,-0.3018,0.3755,55.12,-23.78,-153.96
243,1592832627,0.7705,-0.2622,0.3711,56.04,-24.09,-153.35
244,1592837628,0.7910,-0.2373,0.3667,57.50,-24.21,-152.32
245,1592842782,0.7930,-0.2031,0.3564,58.72,-24.51,-150.91
246,1592847629,0.7827,-0.1704,0.3550,59.33,-24.57,-149.27
247,1592852628,0.7773,-0.1382,0.3418,59.02,-24.63,-147.32
248,1592857629,0.7769,-0.0981,0.3267,57.93,-24.82,-145.24
249,1592862630,0.7695,-0.0596,0.3076,55.85,-24.51,-143.05
250,1592867629,0.7607,-0.0430,0.3003,52.56,-24.27,-140.79
251,1592872628,0.7554,-0.0293,0.3052,48.23,-23.72,-138.05
252,1592877808,0.7480,0.0073,0.3076,43.41,-22.99,-135.30
253,1592882629,0.7334,0.0396,0.2900,38.90,-22.26,-132.32
254,1592887630,0.7290,0.0645,0.2832,35.43,-21.34,-129.02
255,1592892628,0.7329,0.0845,0.2749,33.05,-20.61,-125.49
256,1592897629,0.7437,0.1055,0.2632,31.83,-19.94,-121.52
257,1592902629,0.7383,0.1221,0.2666,32.07,-19.33,-117.38
258,1592907630,0.7119,0.1499,0.2661,33.60,-18.84,-113.05
259,1592912628,0.6851,0.1655,0.2642,36.16,-18.11,-108.54
260,1592917629,0.6748,0.1841,0.2588,39.82,-17.62,-103.96
261,1592922631,0.6821,0.2070,0.2637,44.70,-16.89,-98.29
262,1592927630,0.6782,0.2222,0.2588,47.74,-16.52,-94.63
263,1592932629,0.6675,0.2441,0.2578,50.79,-15.91,-89.88
264,1592937629,0.6528,0.2515,0.2534,52.56,-15.30,-85.30
265,1592942628,0.6597,0.2598,0.2539,52.26,-14.51,-80.85
266,1592947630,0.6641,0.2759,0.2598,49.57,-13.66,-76.59
267,1592952629,0.6367,0.2939,0.2720,44.57,-12.80,-72.50
268,1592957629,0.6113,0.3125,0.2734,38.17,-11.65,-68.78
269,1592962628,0.5986,0.3257,0.2695,30.98,-10.67,-65.00
270,1592967629,0.5972,0.3262,0.2637,24.02,-9.51,-61.10
271,1592972629,0.6001,0.3267,0.2656,18.17,-8.78,-57.13
272,1592977629,0.5840,0.3428,0.2817,13.90,-7.80,-52.87
273,1592982706,0.5527,0.3564,0.2822,11.83,-6.77,-48.66
274,1592987629,0.5332,0.3706,0.2856,12.50,-5.91,-44.15
275,1592992629,0.5234,0.3945,0.2739,15.73,-5.12,-39.33
276,1592997630,0.5107,0.4175,0.2588,20.98,-4.57,-34.33
277,1593002628,0.5005,0.4375,0.2593,27.13,-4.15,-29.02
278,1593007629,0.4834,0.4600,0.2578,32.93,-3.72,-23.60
279,1593012629,0.4639,0.4878,0.2432,37.74,-3.60,-17.93
280,1593017655,0.4526,0.5215,0.2305,41.16,-3.54,-12.13
281,1593022629,0.4561,0.5444,0.2212,42.74,-3.54,-6.16
282,1593027629,0.4556,0.5620,0.2202,42.26,-3.41,0.06
283,1593032629,0.4492,0.5757,0.2168,39.63,-3.35,6.40
284,1593037628,0.4438,0.5908,0.2104,35.30,-3.29,13.05
285,1593042629,0.4453,0.6113,0.2070,29.57,-3.05,19.82
286,1593047627,0.4429,0.6221,0.1914,22.80,-2.80,27.07
287,1593052629,0.4468,0.6333,0.2021,15.73,-2.56,34.51
288,1593057628,0.4624,0.6382,0.1992,8.41,-2.20,42.50
289,1593062629,0.4683,0.6372,0.1987,1.40,-1.77,50.85
290,1593067627,0.4727,0.6323,0.1963,-5.00,-1.52,59.76
291,1593072629,0.5073,0.6411,0.1987,-9.94,-1.40,69.15
292,1593077628,0.5308,0.6318,0.2017,-13.35,-1.28,78.90
293,1593082630,0.5518,0.6211,0.1919,-15.49,-1.22,89.09
294,1593087629,0.5679,0.6108,0.2002,-16.40,-1.40,99.82
295,1593092629,0.5732,0.6128,0.2158,-15.91,-1.40,110.79
296,1593097628,0.5835,0.6011,0.2183,-14.39,-1.59,122.01
297,1593102629,0.5947,0.5864,0.2158,-12.20,-1.59,133.41
298,1593107631,0.6104,0.5645,0.2183,-9.33,-1.40,144.94
299,1593112627,0.6362,0.5386,0.2139,-6.04,-1.34,156.77
300,1593117627,0.6763,0.5020,0.1973,-2.93,-1.28,168.60
301,1593122629,0.7441,0.4639,0.1812,-0.61,-1.34,180.61
302,1593127627,0.7935,0.4307,0.1704,-0.49,-1.65,192.68
303,1593132629,0.8057,0.3936,0.1724,-3.66,-1.83,204.27
304,1593137627,0.8286,0.3384,0.1699,-10.30,-1.83,215.37
305,1593142630,0.8696,0.2798,0.1675,-21.28,-2.01,225.91
306,1593147629,0.8662,0.2319,0.1616,-36.28,-2.13,235.61
307,1593152629,0.8486,0.1724,0.1572,-54.76,-2.44,244.33
308,1593157628,0.8291,0.0981,0.1577,-75.98,-3.05,252.13
309,1593162629,0.8247,0.0220,0.1621,-99.63,-3.90,259.15
310,1593167629,0.8247,-0.0659,0.1875,-124.33,-5.49,265.43
311,1593172629,0.8320,-0.1597,0.2139,-148.84,-7.68,271.10
312,1593177628,0.8320,-0.2598,0.2314,-171.22,-10.49,276.34
313,1593182630,0.8325,-0.3589,0.2559,-189.88,-14.09,280.85
314,1593187628,0.8433,-0.4736,0.2769,-203.29,-18.41,284.70
315,1593192628,0.8877,-0.5952,0.2930,-211.34,-23.29,287.74
316,1593197632,0.9072,-0.6860,0.3052,-214.27,-28.60,289.51
317,1593202627,0.8315,-0.7700,0.3086,-211.89,-33.96,289.21
318,1593207828,0.7207,-0.8989,0.3125,-204.09,-38.90,286.65
319,1593212631,0.7720,-3.7686,0.5005,-191.16,-44.02,279.39
320,1593217628,1.4678,-8.8359,-0.0039,-129.51,-44.45,134.76
321,1593222629,1.6353,-5.7676,-0.4346,-139.45,-44.45,40.06
322,1593227627,1.1499,-4.4526,0.0435,-146.16,-42.20,-0.91
323,1593232629,0.9170,-2.6182,0.1821,-123.72,-38.84,-19.33
324,1593237629,0.8545,-0.9893,0.1904,-87.32,-38.17,-29.27
325,1593242630,1.0073,-0.0273,0.3789,-48.78,-38.60,-37.56
326,1593247628,1.0425,-0.1274,0.4336,-12.93,-36.28,-44.57
327,1593252629,0.9248,-0.9048,0.2993,18.29,-35.98,-50.00
328,1593257629,0.8301,-1.7134,0.2866,44.70,-35.85,-54.21
329,1593262629,0.8242,-2.0483,0.4219,66.46,-34.82,-59.02
330,1593267628,0.8574,-1.7920,0.4287,83.84,-32.68,-65.12
331,1593273049,0.8608,-1.2202,0.3159,96.40,-31.71,-72.99
332,1593277631,0.8159,-0.7173,0.2935,103.78,-31.16,-82.20
333,1593282628,0.7886,-0.5347,0.3501,105.73,-29.76,-91.34
334,1593287629,0.7891,-0.6865,0.3096,102.87,-28.17,-99.82
335,1593292629,0.8330,-0.9634,0.2432,95.67,-27.26,-107.44
336,1593297629,0.8682,-1.1436,0.2622,85.98,-26.04,-114.27
337,1593302628,0.8794,-1.0908,0.3149,75.00,-24.39,-120.67
338,1593307629,0.8721,-0.8589,0.2783,64.76,-22.74,-127.20
339,1593312627,0.8574,-0.5908,0.2358,56.52,-21.28,-133.11
340,1593317631,0.8491,-0.4272,0.2544,50.91,-19.88,-138.29
341,1593322628,0.8423,-0.4028,0.2539,47.93,-18.11,-142.62
342,1593327629,0.8242,-0.4761,0.2012,47.20,-16.89,-145.98
343,1593332630,0.8096,-0.5508,0.1831,48.17,-15.79,-148.41
344,1593337629,0.7954,-0.5527,0.2148,50.61,-14.57,-150.24
345,1593342629,0.7920,-0.4541,0.2090,53.66,-12.99,-151.52
346,1593347631,0.7715,-0.3057,0.1641,56.83,-12.01,-152.50
347,1593352628,0.7563,-0.1870,0.1401,59.63,-10.85,-153.11
348,1593357629,0.7485,-0.1318,0.1450,61.52,-9.39,-153.29
349,1593362627,0.7456,-0.1377,0.1274,62.01,-8.05,-152.93
350,1593367629,0.7251,-0.1533,0.1021,61.34,-6.71,-152.01
351,1593372629,0.7144,-0.1338,0.0957,59.57,-5.06,-150.61
352,1593377629,0.7085,-0.0728,0.1069,57.13,-2.99,-148.78
353,1593382629,0.7007,0.0112,0.0815,54.45,-0.85,-146.59
354,1593387628,0.6821,0.1021,0.0337,51.16,1.22,-144.09
355,1593392629,0.6665,0.1812,0.0244,47.99,3.54,-140.98
356,1593397629,0.6592,0.2373,0.0117,44.57,5.91,-137.32
357,1593402629,0.6499,0.2896,-0.0054,40.98,8.48,-133.05
358,1593407627,0.6299,0.3306,-0.0073,36.89,11.65,-127.93
359,1593412629,0.6240,0.3940,-0.0269,32.68,14.94,-122.32
360,1593417629,0.6177,0.4839,-0.0278,28.35,18.54,-115.67
361,1593422630,0.6138,0.5605,-0.0518,24.15,22.20,-108.17
362,1593427628,0.6074,0.6245,-0.0552,20.06,26.16,-99.45
363,1593432629,0.5869,0.6968,-0.0723,15.79,30.12,-89.63
364,1593437674,0.5977,0.7715,-0.0664,12.20,34.21,-78.66
365,1593442629,0.5918,0.8140,-0.0811,8.78,38.41,-66.46
366,1593447628,0.6021,0.8745,-0.1040,5.43,42.26,-52.74
367,1593452760,0.6079,0.9399,-0.0781,2.01,46.22,-37.80
368,1593457629,0.6045,1.0039,-0.0454,-1.04,50.43,-21.52
369,1593462628,0.5938,1.0542,-0.0518,-2.56,54.21,-4.02
370,1593467629,0.5850,1.0894,-0.0620,-2.01,57.56,14.88
371,1593472628,0.6025,1.1353,-0.0410,1.52,60.49,34.88
372,1593477629,0.6079,1.1611,-0.0293,7.62,63.35,55.73
